Unnamed: 0,year,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,district,range_numeric
33632,1992,8,BUKIT PANJANG,3 ROOM,01 TO 03,73.0,MODEL A,1987,94,43000.0,West,2.0
33633,1992,8,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1988,95,92000.0,West,8.0
33634,1992,8,BUKIT PANJANG,4 ROOM,10 TO 12,104.0,MODEL A,1987,94,80000.0,West,11.0
33635,1992,8,BUKIT PANJANG,4 ROOM,10 TO 12,84.0,SIMPLIFIED,1988,95,87000.0,West,11.0
33636,1992,8,BUKIT PANJANG,5 ROOM,04 TO 06,131.0,IMPROVED,1987,94,150000.0,West,5.0
33637,1992,8,BUKIT PANJANG,EXECUTIVE,04 TO 06,144.0,APARTMENT,1987,94,204000.0,West,5.0
33638,1992,8,BUKIT PANJANG,EXECUTIVE,10 TO 12,144.0,APARTMENT,1987,94,200000.0,West,11.0
34919,1992,9,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,95,60000.0,West,5.0
34920,1992,9,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,95,55000.0,West,8.0
34921,1992,9,BUKIT PANJANG,4 ROOM,04 TO 06,103.0,MODEL A,1986,93,80000.0,West,5.0
34922,1992,9,BUKIT PANJANG,4 ROOM,04 TO 06,104.0,MODEL A,1988,95,93000.0,West,5.0
34923,1992,9,BUKIT PANJANG,4 ROOM,07 TO 09,84.0,SIMPLIFIED,1988,95,63000.0,West,8.0
34924,1992,9,BUKIT PANJANG,4 ROOM,04 TO 06,84.0,SIMPLIFIED,1987,94,62000.0,West,5.0
34925,1992,9,BUKIT PANJANG,4 ROOM,04 TO 06,84.0,SIMPLIFIED,1988,95,67000.0,West,5.0
34926,1992,9,BUKIT PANJANG,EXECUTIVE,01 TO 03,146.0,MAISONETTE,1988,95,215000.0,West,2.0
36336,1992,10,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,95,57000.0,West,8.0
36337,1992,10,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1987,94,59600.0,West,8.0
36338,1992,10,BUKIT PANJANG,3 ROOM,01 TO 03,73.0,MODEL A,1988,95,55000.0,West,2.0
36339,1992,10,BUKIT PANJANG,4 ROOM,10 TO 12,103.0,MODEL A,1987,94,124000.0,West,11.0
36340,1992,10,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1988,95,92500.0,West,8.0
36341,1992,10,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1989,96,86000.0,West,8.0
36342,1992,10,BUKIT PANJANG,4 ROOM,10 TO 12,84.0,SIMPLIFIED,1987,94,68000.0,West,11.0
36343,1992,10,BUKIT PANJANG,5 ROOM,07 TO 09,121.0,IMPROVED,1987,94,159000.0,West,8.0
37630,1992,11,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1987,94,77000.0,West,5.0
37631,1992,11,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,95,60000.0,West,8.0
37632,1992,11,BUKIT PANJANG,3 ROOM,10 TO 12,73.0,MODEL A,1987,94,59000.0,West,11.0
37633,1992,11,BUKIT PANJANG,3 ROOM,10 TO 12,73.0,MODEL A,1988,95,60000.0,West,11.0
37634,1992,11,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,95,44000.0,West,5.0
37635,1992,11,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,95,73000.0,West,5.0
37636,1992,11,BUKIT PANJANG,4 ROOM,04 TO 06,103.0,MODEL A,1987,94,130000.0,West,5.0
37637,1992,11,BUKIT PANJANG,4 ROOM,07 TO 09,107.0,MODEL A,1988,95,74000.0,West,8.0
37638,1992,11,BUKIT PANJANG,4 ROOM,10 TO 12,103.0,MODEL A,1987,94,92000.0,West,11.0
37639,1992,11,BUKIT PANJANG,4 ROOM,01 TO 03,103.0,MODEL A,1988,95,92000.0,West,2.0
37640,1992,11,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1989,96,92260.0,West,8.0
