iter	RMSE
143	32006.0962
144	31973.5172
145	31958.31151
146	31940.62138
147	31919.25547
148	31887.6204
149	31861.09849
150	31841.41815
151	31818.57401
152	31808.74672
153	31779.52069
154	31756.31114
155	31736.40465
156	31718.23104
157	31696.91299
158	31685.51225
159	31659.34935
160	31647.13344
161	31626.27341
162	31609.61485
163	31580.79449
164	31571.11417
165	31553.81936
166	31532.35441
167	31514.84552
168	31500.12496
169	31490.56321
170	31477.70728
171	31460.35501
172	31446.2738
173	31428.01139
174	31409.43553
175	31392.62887
176	31380.13878
177	31349.96876
178	31328.13891
179	31310.37208
180	31288.48191
181	31274.06084
182	31260.72553
183	31246.65463
184	31230.2403
185	31216.31281
186	31198.27233
187	31182.25554
188	31156.28669
189	31140.34679
190	31128.44722
191	31104.84817
192	31094.2074
193	31072.61499
194	31055.71675
195	31045.65479
196	31025.83959
197	31008.82317
198	31001.62353
199	30990.59053
200	30978.36653
201	30958.37253
202	30947.14787
203	30929.45328
204	30905.20093
205	30895.59809
206	30886.44633
207	30862.88685
208	30850.38958
209	30829.961
210	30820.89469
211	30801.86699
212	30787.26801
213	30777.97567
214	30758.34654
215	30740.11923
216	30729.58914
217	30722.6718
218	30706.9805
219	30691.52871
220	30681.04273
221	30667.28966
222	30646.08256
223	30636.58534
224	30614.68611
225	30608.56767
226	30594.21406
227	30583.7352
228	30576.77031
229	30571.03281
230	30559.78573
231	30546.46836
232	30532.60647
233	30506.7718
234	30498.61761
235	30488.08829
236	30471.43841
237	30459.00393
238	30444.84682
239	30429.07498
240	30411.81621
241	30396.87072
242	30376.83452
243	30368.14498
244	30357.57037
245	30350.19132
246	30343.95095
247	30328.43259
248	30312.81491
249	30301.86092
250	30294.00077
251	30284.13025
252	30275.45983
253	30260.47304
254	30247.23464
255	30238.21055
256	30228.08574
257	30218.29689
258	30203.88896
259	30187.73048
260	30170.43137
261	30163.16156
262	30155.08185
263	30147.90137
264	30135.15054
265	30129.72694
266	30115.25516
267	30106.92512
268	30101.2499
269	30083.59082
270	30071.28971
271	30062.74998
272	30047.10588
273	30036.868
274	30023.70198
275	30009.61861
276	29998.64334
277	29993.33921
278	29983.47873
279	29972.89328
280	29962.36138
281	29953.64001
282	29941.07431
283	29931.49777
284	29923.8308
285	29915.69227
286	29905.30879
287	29899.52001
288	29891.73892
289	29880.84779
290	29869.13767
291	29863.05992
292	29858.57759
293	29850.97715
294	29838.27346
295	29828.24548
296	29817.92447
297	29808.13179
298	29802.55612
299	29787.78461
300	29782.54255
301	29777.55623
302	29765.62529
303	29759.18293
304	29752.40198
305	29747.54326
306	29731.23011
307	29724.48568
308	29716.46702
309	29705.82788
310	29700.50611
311	29694.87675
312	29688.65161
313	29678.60453
314	29671.5551
315	29662.73399
316	29653.13635
317	29642.35759
318	29635.89909
319	29624.0969
320	29618.95593
321	29609.85957
322	29606.69848
323	29597.01595
324	29590.27555
325	29584.89323
326	29573.76725
327	29567.51386
328	29562.20403
329	29555.00575
330	29541.27385
331	29532.77973
332	29527.38092
333	29516.56844
334	29501.92703
335	29483.08679
336	29475.39134
337	29468.28547
338	29459.59458
339	29455.85056
340	29452.14845
341	29444.05623
342	29438.30559
343	29432.9007
344	29424.74008
345	29413.7744
346	29406.83112
347	29402.53576
348	29395.80418
349	29386.93442
350	29377.65847
351	29369.91773
352	29365.93813
353	29357.13858
354	29350.32114
355	29347.79263
356	29344.55866
357	29339.11706
358	29334.43509
359	29329.20318
360	29322.7839
361	29316.67922
362	29310.47159
363	29305.80695
364	29301.35869
365	29292.26504
366	29287.3334
367	29278.49951
368	29269.68539
369	29257.40595
370	29249.76731
371	29242.59671
372	29232.00809
373	29226.80829
374	29216.271
375	29204.46126
376	29197.76003
377	29193.55808
378	29185.86476
379	29181.16086
380	29175.64618
381	29172.26053
382	29168.3318
383	29162.14152
384	29158.34038
385	29150.16452
386	29143.88296
387	29135.6933
388	29127.56807
389	29123.03838
390	29119.07702
391	29111.536
392	29103.25305
393	29098.98951
394	29094.50943
395	29087.68337
396	29074.94233
397	29067.60885
398	29063.94338
399	29059.88465
400	29057.39451
401	29051.62263
402	29048.31364
403	29045.8601
404	29041.82659
405	29038.94244
406	29028.07181
407	29021.21972
408	29014.38874
409	29008.24971
410	29002.88171
411	28995.67436
412	28985.54779
413	28980.80642
414	28976.48609
415	28967.45865
416	28962.73998
417	28959.67683
418	28955.09675
419	28949.56049
420	28941.67993
421	28932.99836
422	28927.13807
423	28924.20307
424	28918.11635
425	28910.65468
426	28905.65865
427	28900.10439
428	28896.10004
429	28894.12442
430	28885.42177
431	28879.29788
432	28874.0419
433	28866.70817
434	28861.7944
435	28858.13333
436	28853.21229
437	28849.99404
438	28847.36299
439	28843.91504
440	28840.19055
441	28835.43803
442	28831.14642
443	28826.48036
444	28821.51395
445	28817.65745
446	28813.66162
447	28808.14459
448	28802.4259
449	28796.93547
450	28794.38391
451	28787.74845
452	28784.44838
453	28778.18718
454	28771.97053
455	28767.03129
456	28760.86193
457	28753.18685
458	28748.4055
459	28743.39136
460	28737.77288
461	28734.2091
462	28726.60428
463	28721.92586
464	28715.13473
465	28710.42444
466	28706.8557
467	28701.80135
468	28699.86227
469	28696.4547
470	28692.28418
471	28686.59409
472	28682.72042
473	28678.72778
474	28673.12153
475	28668.24661
476	28665.95567
477	28662.23865
478	28657.74506
479	28653.94001
480	28649.41704
481	28645.47735
482	28640.97241
483	28635.03003
484	28629.30958
485	28623.08176
486	28617.71862
487	28612.42209
488	28606.93461
489	28602.44528
490	28596.09242
491	28590.98984
492	28588.97149
493	28585.6315
494	28579.03131
495	28575.13714
496	28569.95555
497	28558.44328
498	28553.62092
499	28548.33337
500	28543.00356
501	28537.53639
502	28535.76466
503	28531.53271
504	28526.28734
505	28521.60356
506	28518.83474
507	28512.94314
508	28507.35169
509	28501.86859
510	28499.1593
511	28494.23524
512	28489.7781
513	28484.09876
514	28480.18837
515	28475.75837
516	28473.21815
517	28462.28178
518	28453.00871
519	28448.11799
520	28443.24162
521	28435.6973
522	28431.9437
523	28425.71509
524	28418.12216
525	28415.45176
526	28410.41234
527	28404.99563
528	28400.93428
529	28394.59366
530	28392.21276
531	28386.35082
532	28384.05323
533	28376.73743
534	28372.68563
535	28368.04342
536	28361.64549
537	28359.57797
538	28353.47564
539	28349.57341
540	28341.79033
541	28339.19181
542	28332.57941
543	28329.90585
544	28326.69984
545	28322.30631
546	28319.48929
547	28316.82433
548	28311.60975
549	28307.27602
550	28305.09254
551	28301.03983
552	28296.31493
553	28293.24799
554	28288.68536
555	28284.92038
556	28281.21793
557	28276.63204
558	28275.25595
559	28270.55686
560	28262.35967
561	28258.06444
562	28252.8522
563	28247.48814
564	28244.65431
565	28241.82855
566	28235.42572
567	28233.44554
568	28229.28061
569	28224.24266
570	28219.78497
571	28217.18259
572	28213.65716
573	28207.50132
574	28205.65384
575	28201.94646
576	28199.44375
577	28195.18757
578	28190.40634
579	28186.30746
580	28181.80661
581	28177.70574
582	28174.43169
583	28170.3907
584	28167.47487
585	28165.11832
586	28158.72673
587	28154.72006
588	28150.07411
589	28147.55522
590	28141.93381
591	28138.46271
592	28134.60181
593	28129.6728
594	28126.35947
595	28123.31812
596	28117.70474
597	28114.64404
598	28109.49554
599	28107.23032
600	28103.18451
601	28098.8107
602	28094.42864
603	28090.65614
604	28087.84242
605	28081.72122
606	28077.55248
607	28076.03041
608	28071.11237
609	28066.51401
610	28062.83503
611	28060.04215
612	28053.99252
613	28046.86614
614	28042.53613
615	28039.13016
616	28036.60114
617	28029.748
618	28026.95354
619	28022.25036
620	28020.75437
621	28017.77676
622	28015.38792
623	28011.41009
624	28008.55803
625	28006.22332
626	28002.70125
627	27999.7277
628	27997.26456
629	27994.4475
630	27991.45509
631	27988.45429
632	27985.51374
633	27981.13449
634	27977.38185
635	27975.57992
636	27971.92415
637	27968.01223
638	27964.82121
639	27960.69863
640	27955.13013
641	27951.37691
642	27949.02903
643	27945.75853
644	27938.87054
645	27936.09421
646	27933.16254
647	27929.81163
648	27925.06233
649	27921.48193
650	27914.665
651	27910.98387
652	27909.61181
653	27904.85747
654	27901.77842
655	27898.41757
656	27894.35049
657	27891.18246
658	27889.83841
659	27887.5632
660	27886.16666
661	27884.98449
662	27878.3786
663	27875.55802
664	27870.21795
665	27865.43453
666	27857.23443
667	27854.65329
668	27852.4112
669	27849.15733
670	27847.53936
671	27842.32695
672	27838.63436
673	27835.47276
674	27833.53384
675	27831.66152
676	27828.55256
677	27826.06478
678	27822.72451
679	27820.01026
680	27816.0942
681	27812.99835
682	27808.72369
683	27806.73583
684	27803.17561
685	27799.66658
686	27797.84739
687	27794.54491
688	27792.08327
689	27790.33379
690	27786.3751
691	27784.41842
692	27781.36299
693	27779.5899
694	27776.10787
695	27773.49415
696	27769.80268
697	27767.77856
698	27765.53366
699	27762.599
700	27758.72031
701	27755.93965
702	27754.39297
703	27751.89781
704	27749.69034
705	27746.88063
706	27743.66756
707	27739.63079
708	27735.60478
709	27732.77345
710	27731.32598
711	27725.41868
712	27723.26343
713	27718.80363
714	27716.01331
715	27713.99308
716	27711.23902
717	27709.39166
718	27706.88991
719	27703.14417
720	27701.48025
721	27698.76731
722	27696.74822
723	27693.48248
724	27691.58565
725	27689.49506
726	27687.83376
727	27684.97383
728	27681.67709
729	27679.49068
730	27675.74104
731	27674.36631
732	27671.02758
733	27670.59514
734	27667.42157
735	27666.19948
736	27664.77104
737	27662.99961
738	27660.52408
739	27658.13431
740	27655.79268
741	27653.71086
742	27650.52214
743	27648.20011
744	27644.30866
745	27642.32514
746	27641.19588
747	27637.76619
748	27635.28836
749	27632.67496
750	27627.86659
751	27623.68369
752	27619.40907
753	27615.68197
754	27610.13573
755	27609.34821
756	27604.86101
757	27603.29539
758	27600.60255
759	27596.2901
760	27592.05354
761	27589.94393
762	27586.32665
763	27583.05837
764	27578.83118
765	27575.61873
766	27573.22654
767	27571.4359
768	27570.22101
769	27567.34845
770	27565.65219
771	27563.63514
772	27559.23873
773	27557.21755
774	27556.37186
775	27554.09911
776	27552.8215
777	27549.78795
778	27545.31431
779	27539.22505
780	27535.58023
781	27533.17864
782	27529.6592
783	27528.06019
784	27526.48757
785	27523.40486
786	27520.99033
787	27518.38384
788	27514.82788
789	27511.48931
790	27508.13926
791	27505.94067
792	27503.02871
793	27502.2011
794	27499.91881
795	27498.11889
796	27495.07167
797	27491.84564
798	27488.88377
799	27487.70859
800	27484.73413
801	27483.1941
802	27480.6244
803	27480.05938
804	27478.95699
805	27476.4895
806	27475.37471
807	27471.98307
808	27469.52526
809	27466.44092
810	27463.27116
811	27461.09236
812	27458.55058
813	27457.00963
814	27453.29558
815	27449.83601
816	27445.98388
817	27443.31216
818	27441.73795
819	27439.31737
820	27437.37059
821	27431.53572
822	27427.34967
823	27424.41279
824	27421.89303
825	27419.47872
826	27416.3764
827	27416.10075
828	27415.96978
829	27414.68956
830	27414.54856
831	27411.2244
832	27409.71292
833	27405.93474
834	27402.64605
835	27401.40233
836	27399.63216
837	27394.42242
838	27392.31282
839	27391.1031
840	27389.73591
841	27386.82009
842	27385.4128
843	27382.40986
844	27379.77805
845	27379.49133
846	27374.29058
847	27373.01546
848	27371.77142
849	27370.34012
850	27368.9634
851	27366.14627
852	27364.68496
853	27360.98352
854	27356.81432
855	27355.76622
856	27353.89123
857	27348.15935
858	27344.90866
859	27342.01575
860	27338.48989
861	27337.68511
862	27333.89634
863	27332.23079
864	27329.78169
865	27327.06548
866	27323.09277
867	27319.46483
868	27314.42702
869	27311.90438
870	27308.32555
871	27305.86922
872	27302.21157
873	27300.1878
874	27298.1254
875	27297.71582
876	27295.60759
877	27293.66943
878	27292.36646
879	27289.95597
880	27288.0201
881	27286.76366
882	27286.05563
883	27283.04781
884	27281.84989
885	27279.18744
886	27277.28109
887	27275.86394
888	27273.49611
889	27272.24139
890	27269.96703
891	27267.22441
892	27263.81131
893	27262.17963
894	27260.14432
895	27258.61764
896	27256.62112
897	27255.39476
898	27252.91053
899	27251.24042
900	27250.00777
901	27248.64956
902	27247.27366
903	27245.83427
904	27244.49127
905	27241.19893
906	27240.55594
907	27238.81247
908	27236.77267
909	27234.38992
910	27232.88678
911	27231.18769
912	27230.96701
913	27227.38345
914	27223.30456
915	27218.12334
916	27216.15629
917	27214.59252
918	27212.71615
919	27210.70286
920	27210.60753
921	27208.5374
922	27207.34875
923	27205.38383
924	27203.69668
925	27201.71453
926	27200.37769
927	27196.94486
928	27192.70377
929	27191.03118
930	27190.23096
931	27187.14758
932	27184.17233
933	27182.05107
934	27179.26442
935	27177.73107
936	27175.82113
937	27173.35643
938	27173.32
939	27172.3159
940	27171.22691
941	27167.25908
942	27166.33252
943	27163.98049
944	27161.41762
945	27159.47828
946	27156.9068
947	27153.60414
948	27150.68016
949	27149.58732
950	27145.29727
951	27142.39373
952	27140.26403
953	27134.43968
954	27131.52279
955	27127.69555
956	27125.67901
957	27122.34006
958	27119.23223
959	27117.84568
960	27115.36232
961	27113.48402
962	27112.25698
963	27110.73157
964	27107.76627
965	27105.23019
966	27104.42397
967	27100.72886
968	27095.58435
969	27093.66757
970	27091.17762
971	27089.45088
972	27088.80134
973	27085.45501
974	27083.49
975	27082.81353
976	27081.07013
977	27079.03605
978	27077.42803
979	27075.091
980	27072.43351
981	27070.53339
982	27068.2562
983	27065.81851
984	27063.97794
985	27060.68792
986	27059.2
987	27057.0139
988	27055.21206
989	27053.24833
990	27052.19315
991	27050.10575
992	27048.29953
993	27046.40488
994	27042.6169
995	27039.86064
996	27037.14865
997	27033.60814
998	27030.51878
999	27029.54985
1000	27026.56069
1001	27024.51993
1002	27022.64532
1003	27019.31608
1004	27018.51693
1005	27014.85371
1006	27013.93415
1007	27006.03202
1008	27003.28145
1009	27000.68093
1010	26997.43892
1011	26995.30812
1012	26993.9816
1013	26992.6711
1014	26990.16486
1015	26988.57026
1016	26987.2994
1017	26985.32973
1018	26984.15164
1019	26982.42359
1020	26981.39821
1021	26974.79144
1022	26971.75025
1023	26969.86432
1024	26967.21601
1025	26965.01671
1026	26962.1869
1027	26959.74924
1028	26957.81897
1029	26957.21654
1030	26956.13921
1031	26954.46898
1032	26952.28949
1033	26950.91979
1034	26949.15032
1035	26947.6154
1036	26946.1632
1037	26944.36722
1038	26942.65259
1039	26940.84216
1040	26939.36271
1041	26936.08237
1042	26934.47873
1043	26933.1439
1044	26930.49098
1045	26929.24077
1046	26927.59275
1047	26925.34161
1048	26923.8594
1049	26920.60177
1050	26919.5886
1051	26918.39939
1052	26916.71062
1053	26915.06248
1054	26913.60182
1055	26910.28555
1056	26908.12065
1057	26907.18621
1058	26905.70397
1059	26903.95028
1060	26902.20912
1061	26900.4787
1062	26897.57362
1063	26896.35298
1064	26894.65436
1065	26892.51602
1066	26891.76097
1067	26887.7657
1068	26886.03463
1069	26884.71002
1070	26882.73379
1071	26879.72747
1072	26877.91126
1073	26876.26557
1074	26875.07383
1075	26872.5358
1076	26871.7071
1077	26870.122
1078	26868.84128
1079	26868.65695
1080	26867.65805
1081	26866.49099
1082	26864.15706
1083	26862.19734
1084	26860.59915
1085	26859.1166
1086	26857.9031
1087	26855.34398
1088	26852.736
1089	26849.70905
1090	26847.78883
1091	26845.75497
1092	26845.11327
1093	26843.63806
1094	26839.20921
1095	26837.91225
1096	26836.50689
1097	26834.8087
1098	26833.62312
1099	26831.15235
1100	26827.95065
1101	26827.11569
1102	26826.05179
1103	26824.8377
1104	26824.1855
1105	26821.83961
1106	26820.58116
1107	26818.57381
1108	26816.77304
1109	26814.1513
1110	26812.61862
1111	26810.9739
1112	26809.02001
1113	26807.11496
1114	26805.88661
1115	26802.95128
1116	26797.67947
1117	26794.43691
1118	26793.26148
1119	26790.12606
1120	26788.876
1121	26787.56302
1122	26785.93923
1123	26782.77875
1124	26781.90464
1125	26780.74769
1126	26779.31748
1127	26778.67194
1128	26778.07123
1129	26775.1133
1130	26772.85981
1131	26771.45493
1132	26769.86092
1133	26769.37138
1134	26767.04363
1135	26760.39963
1136	26758.37105
1137	26756.39743
1138	26754.10831
1139	26752.06283
1140	26750.31195
1141	26748.60289
1142	26745.14091
1143	26744.27883
1144	26742.06323
1145	26740.83203
1146	26737.21188
1147	26735.41186
1148	26734.77484
1149	26733.13717
1150	26731.11411
1151	26729.84138
1152	26729.31561
1153	26727.41129
1154	26724.75733
1155	26722.43828
1156	26721.04357
1157	26719.10362
1158	26717.08825
1159	26715.46114
1160	26713.15209
1161	26712.30505
1162	26711.16008
1163	26709.79595
1164	26707.97095
1165	26705.5085
1166	26703.58131
1167	26701.08791
1168	26699.94775
1169	26698.4091
1170	26696.77789
1171	26696.1516
1172	26693.94165
1173	26691.55997
1174	26688.68
1175	26687.06453
1176	26684.56923
1177	26682.67497
1178	26680.54034
1179	26679.46891
1180	26678.59401
1181	26677.43041
1182	26676.34223
1183	26672.37479
1184	26671.46509
1185	26669.00779
1186	26667.15621
1187	26663.73385
1188	26661.99659
1189	26659.69446
1190	26656.79177
1191	26655.0436
1192	26654.47842
1193	26653.37552
1194	26651.51118
1195	26648.9655
1196	26648.66976
1197	26647.05253
1198	26645.42991
1199	26643.64097
1200	26641.92585
1201	26639.37591
1202	26638.34074
1203	26637.09297
1204	26634.63416
1205	26633.32754
1206	26632.47256
1207	26631.35333
1208	26628.70922
1209	26627.80913
1210	26626.261
1211	26624.98026
1212	26623.46413
1213	26621.29348
1214	26618.5459
1215	26617.65103
1216	26616.0915
1217	26613.17324
1218	26612.79797
1219	26612.06275
1220	26611.40148
1221	26608.61047
1222	26605.98498
1223	26605.32672
1224	26604.23005
1225	26601.93463
1226	26600.7428
1227	26599.08065
1228	26597.82225
1229	26594.04691
1230	26592.15938
1231	26591.27481
1232	26589.85423
1233	26588.69629
1234	26587.84542
1235	26586.56869
1236	26585.00928
1237	26583.97335
1238	26583.92489
1239	26581.58001
1240	26580.27302
1241	26578.02571
1242	26576.09131
1243	26574.76516
1244	26572.99047
1245	26569.86374
1246	26567.73729
1247	26565.47199
1248	26564.60292
1249	26562.4029
1250	26558.47354
1251	26557.62888
1252	26555.78377
1253	26553.83201
1254	26552.97516
1255	26550.4803
1256	26547.22615
1257	26545.73168
1258	26544.32091
1259	26543.20729
1260	26542.6356
1261	26540.51933
1262	26539.42894
1263	26537.22385
1264	26535.15913
1265	26534.45394
1266	26532.80615
1267	26532.15461
1268	26531.23643
1269	26529.91367
1270	26528.68035
1271	26526.27707
1272	26525.6737
1273	26523.61753
1274	26522.30521
1275	26520.98017
1276	26520.19966
1277	26518.34023
1278	26517.72066
1279	26515.94249
1280	26514.28325
1281	26512.11995
1282	26511.0812
1283	26508.28595
1284	26506.04504
1285	26504.06899
1286	26503.12045
1287	26501.75072
1288	26499.78245
1289	26499.04776
1290	26498.48844
1291	26496.78696
1292	26495.67454
1293	26494.00053
1294	26492.23901
1295	26488.93423
1296	26487.82509
1297	26486.51188
1298	26484.24451
1299	26480.94893
1300	26479.19146
1301	26476.85938
1302	26476.69051
1303	26476.14404
1304	26475.14215
1305	26473.19104
1306	26471.89959
1307	26468.96173
1308	26467.78217
1309	26466.03996
1310	26465.16966
1311	26462.91587
1312	26461.25972
1313	26460.19407
1314	26458.63239
1315	26456.43867
1316	26455.39992
1317	26453.43256
1318	26450.77335
1319	26448.98124
1320	26446.5118
1321	26443.80372
1322	26441.03454
1323	26439.76219
1324	26438.40488
1325	26436.17027
1326	26435.04944
1327	26433.37573
1328	26432.24252
1329	26429.88583
1330	26429.03061
1331	26426.54369
1332	26423.49205
1333	26421.95157
1334	26421.46814
1335	26418.85483
1336	26415.43287
1337	26414.12745
1338	26412.83567
1339	26411.27405
1340	26409.99042
1341	26408.60384
1342	26407.94084
1343	26405.84032
1344	26404.18575
1345	26403.55255
1346	26401.15801
1347	26400.29628
1348	26399.5494
1349	26397.53567
1350	26395.57387
1351	26392.46763
1352	26391.01188
1353	26389.36962
1354	26388.57679
1355	26387.42924
1356	26386.27378
1357	26385.40548
1358	26383.39627
1359	26381.71892
1360	26380.56858
1361	26379.73122
1362	26377.23755
1363	26375.11264
1364	26372.83481
1365	26372.23663
1366	26369.91754
1367	26368.49864
1368	26366.92833
1369	26364.4351
1370	26363.2838
1371	26361.4813
1372	26359.23323
1373	26358.02746
1374	26357.15648
1375	26355.22318
1376	26353.5365
1377	26352.04615
1378	26350.20582
1379	26348.41595
1380	26347.45603
1381	26345.92976
1382	26344.85304
1383	26343.27717
1384	26342.69072
1385	26341.73784
1386	26340.92577
1387	26339.12126
1388	26338.15279
1389	26336.65479
1390	26336.04639
1391	26334.99294
1392	26333.19046
1393	26330.53219
1394	26327.59258
1395	26326.33188
1396	26325.21259
1397	26324.81208
1398	26323.35858
1399	26321.82746
1400	26321.00405
1401	26318.99558
1402	26318.25831
1403	26316.94033
1404	26315.60654
1405	26314.02823
1406	26312.96912
1407	26311.95932
1408	26310.84064
1409	26308.93443
1410	26308.04886
1411	26306.64531
1412	26305.41307
1413	26305.00824
1414	26302.7613
1415	26302.1458
1416	26300.95663
1417	26300.62304
1418	26299.60008
1419	26297.11093
1420	26295.52437
1421	26294.44244
1422	26293.44073
1423	26292.59056
1424	26290.36527
1425	26289.37141
1426	26287.02978
1427	26285.70933
1428	26284.51554
1429	26282.98801
1430	26281.7889
1431	26280.96411
1432	26278.88577
1433	26277.7918
1434	26276.77009
1435	26275.79653
1436	26274.61058
1437	26272.89609
1438	26271.88212
1439	26270.66403
1440	26269.71827
1441	26268.19453
1442	26266.5887
1443	26265.63203
1444	26264.31004
1445	26263.73535
1446	26262.88482
1447	26259.63218
1448	26258.18868
1449	26256.43378
1450	26255.15685
1451	26253.03509
1452	26252.59525
1453	26251.19073
1454	26249.46159
1455	26248.31889
1456	26246.8246
1457	26245.02842
1458	26243.48159
1459	26241.82717
1460	26240.15826
1461	26238.5422
1462	26237.49931
1463	26236.20969
1464	26235.18966
1465	26233.26753
1466	26231.72765
1467	26230.88717
1468	26230.17775
1469	26229.06854
1470	26226.07988
1471	26224.841
1472	26224.20258
1473	26222.56666
1474	26221.80938
1475	26221.4158
1476	26220.0494
1477	26219.05221
1478	26218.15599
1479	26216.5812
1480	26215.94739
1481	26215.51604
1482	26213.03307
1483	26211.37902
1484	26210.30058
1485	26209.08129
1486	26208.3785
1487	26207.65479
1488	26204.50258
1489	26202.88892
1490	26200.85971
1491	26199.85805
1492	26197.68099
1493	26195.41078
1494	26194.52489
1495	26193.45331
1496	26192.21054
1497	26191.78077
1498	26190.74793
1499	26189.7495
1500	26189.15566
1501	26186.00092
1502	26184.12769
1503	26182.51127
1504	26181.78572
1505	26180.41299
1506	26179.42088
1507	26178.12383
1508	26177.13664
1509	26176.42488
1510	26173.65891
1511	26171.27525
1512	26170.24652
1513	26168.38959
1514	26167.33489
1515	26166.59553
1516	26165.05308
1517	26163.67443
1518	26162.41928
1519	26161.23239
1520	26160.63868
1521	26159.76852
1522	26158.96589
1523	26157.10594
1524	26156.18385
1525	26155.05855
1526	26154.69783
1527	26154.29275
1528	26153.00379
1529	26152.24329
1530	26150.75921
1531	26149.8351
1532	26148.44763
1533	26146.76668
1534	26146.20063
1535	26144.87721
1536	26142.98736
1537	26142.09633
1538	26140.73595
1539	26138.79707
1540	26138.31417
1541	26137.09997
1542	26135.63769
1543	26134.26149
1544	26132.31556
1545	26131.00232
1546	26129.91816
1547	26127.30664
1548	26126.98701
1549	26125.97713
1550	26124.54168
1551	26123.08258
1552	26122.48933
1553	26121.80681
1554	26120.19919
1555	26119.44504
1556	26117.19275
1557	26116.25631
1558	26115.07872
1559	26113.52481
1560	26112.23904
1561	26111.78167
1562	26110.70476
1563	26108.88961
1564	26107.88585
1565	26107.29151
1566	26105.89888
1567	26104.0376
1568	26102.98563
1569	26100.44778
1570	26099.49921
1571	26098.15964
1572	26096.25873
1573	26095.69878
1574	26093.58845
1575	26091.79769
1576	26090.72479
1577	26088.98904
1578	26087.70288
1579	26084.55688
1580	26083.39513
1581	26081.39405
1582	26080.30811
1583	26080.26955
1584	26079.65849
1585	26079.17339
1586	26078.36282
1587	26076.46822
1588	26075.82408
1589	26074.95988
1590	26073.01351
1591	26071.63895
1592	26070.52969
1593	26067.06723
1594	26065.79782
1595	26065.01021
1596	26062.90883
1597	26061.46575
1598	26059.80899
1599	26058.1158
1600	26057.13234
1601	26056.42443
1602	26055.7019
1603	26053.92137
1604	26052.78526
1605	26050.99846
1606	26049.7065
1607	26049.07758
1608	26048.16213
1609	26048.11339
1610	26047.26102
1611	26046.46466
1612	26044.77887
1613	26044.23043
1614	26042.94456
1615	26040.98601
1616	26039.785
1617	26038.68533
1618	26036.74358
1619	26035.2472
1620	26034.88856
1621	26032.53696
1622	26032.15395
1623	26030.19616
1624	26028.66014
1625	26027.37033
1626	26026.49088
1627	26025.89238
1628	26023.78785
1629	26022.3457
1630	26020.97616
1631	26020.1877
1632	26019.66883
1633	26018.2515
1634	26016.14806
1635	26014.63323
1636	26013.17276
1637	26012.24354
1638	26010.72413
1639	26009.71094
1640	26006.68306
1641	26005.38778
1642	26004.90786
1643	26004.33285
1644	26003.2327
1645	26002.03106
1646	26000.81999
1647	25999.245
1648	25998.26631
1649	25998.25449
1650	25995.3507
1651	25994.28688
1652	25993.01493
1653	25992.57846
1654	25992.06655
1655	25991.75014
1656	25990.52068
1657	25988.75769
1658	25988.47209
1659	25986.63694
1660	25984.88625
1661	25983.79988
1662	25982.75794
1663	25981.80997
1664	25981.18358
1665	25980.15525
1666	25978.83053
