iter	Passed	Remaining
186	16730	239504
187	16851	239865
188	16968	240167
189	17066	240192
190	17160	240162
191	17257	240164
192	17349	240112
193	17472	240473
194	17565	240427
195	17653	240304
196	17745	240237
197	17834	240136
198	17923	240030
199	18019	240023
200	18114	240000
201	18213	240018
202	18313	240056
203	18403	239965
204	18529	240337
205	18641	240535
206	18729	240406
207	18821	240339
208	18915	240296
209	19010	240261
210	19106	240233
211	19201	240194
212	19289	240083
213	19375	239925
214	19468	239866
215	19595	240221
216	19689	240176
217	19782	240112
218	19873	240021
219	19967	239968
220	20065	239965
221	20158	239909
222	20252	239852
223	20351	239857
224	20446	239815
225	20535	239697
226	20654	239935
227	20743	239825
228	20835	239744
229	20922	239603
230	21021	239612
231	21111	239505
232	21206	239465
233	21295	239343
234	21385	239247
235	21481	239206
236	21569	239082
237	21676	239167
238	21776	239181
239	21867	239082
240	21960	239008
241	22049	238896
242	22140	238807
243	22231	238716
244	22324	238641
245	22410	238503
246	22503	238429
247	22596	238351
248	22685	238238
249	22820	238612
250	22909	238495
251	23000	238399
252	23088	238278
253	23178	238177
254	23266	238044
255	23358	237960
256	23447	237852
257	23539	237768
258	23634	237718
259	23730	237666
260	24014	239499
261	24122	239566
262	24212	239456
263	24303	239356
264	24397	239280
265	24493	239225
266	24600	239277
267	24700	239267
268	24798	239230
269	24891	239139
270	25016	239369
271	25106	239249
272	25196	239135
273	25285	239009
274	25370	238853
275	25469	238819
276	25552	238647
277	25640	238514
278	25732	238417
279	25830	238380
280	25923	238295
281	26014	238188
282	26132	238332
283	26225	238245
284	26317	238146
285	26411	238076
286	26506	238005
287	26600	237922
288	26699	237896
289	26795	237835
290	26887	237738
291	26981	237661
292	27071	237548
293	27200	237773
294	27289	237652
295	27375	237499
296	27473	237457
297	27574	237435
298	27666	237338
299	27765	237298
300	27858	237215
301	27953	237140
302	28052	237104
303	28154	237088
304	28279	237268
305	28378	237232
306	28473	237158
307	28574	237135
308	28674	237098
309	28776	237083
310	28887	237140
311	28982	237061
312	29080	237013
313	29175	236932
314	29300	237100
315	29390	236987
316	29487	236921
317	29583	236853
318	29682	236809
319	29781	236765
320	29880	236719
321	29978	236662
322	30083	236660
323	30183	236626
324	30283	236582
325	30430	236912
326	30532	236883
327	30635	236860
328	30731	236793
329	30836	236790
330	30942	236792
331	31046	236773
332	31145	236726
333	31240	236638
334	31344	236625
335	31478	236837
336	31607	237010
337	31715	237023
338	31823	237030
339	31918	236945
340	32020	236914
341	32126	236908
342	32224	236848
343	32331	236849
344	32424	236744
345	32559	236950
346	32658	236890
347	32757	236832
348	32857	236779
349	32954	236706
350	33056	236670
351	33166	236689
352	33270	236661
353	33369	236604
354	33473	236577
355	33622	236866
356	33732	236883
357	33836	236853
358	33939	236821
359	34037	236747
360	34126	236619
361	34220	236520
362	34313	236415
363	34406	236309
364	34499	236200
365	34594	236108
366	34884	237348
367	34974	237215
368	35064	237090
369	35154	236962
370	35246	236844
371	35340	236744
372	35437	236659
373	35535	236584
374	35634	236519
375	35725	236397
376	35812	236248
377	35952	236447
378	36047	236355
379	36137	236227
380	36229	236108
381	36318	235978
382	36412	235870
383	36499	235726
384	36595	235639
385	36677	235460
386	36771	235353
387	36858	235211
388	36950	235098
389	37074	235184
390	37160	235031
391	37246	234883
392	37335	234746
393	37418	234579
394	37510	234466
395	37596	234312
396	37683	234166
397	37765	233992
398	37855	233870
399	37943	233731
400	38063	233791
401	38153	233665
402	38243	233539
403	38338	233449
404	38423	233293
405	38510	233150
406	38604	233048
407	38692	232911
408	38777	232758
409	38910	232896
410	39011	232832
411	39128	232872
412	39213	232714
413	39302	232584
414	39389	232443
415	39470	232270
416	39558	232130
417	39651	232030
418	39738	231888
419	39828	231764
420	39916	231631
421	39996	231449
422	40086	231328
423	40210	231402
424	40299	231273
425	40381	231104
426	40467	230959
427	40554	230821
428	40647	230712
429	40732	230563
430	40813	230394
431	40900	230253
432	40993	230148
433	41079	230004
434	41160	229837
435	41284	229903
436	41367	229745
437	41455	229614
438	41539	229461
439	41628	229335
440	41716	229202
441	41805	229077
442	41897	228970
443	41981	228816
444	42073	228710
445	42156	228554
446	42282	228628
447	42364	228466
448	42450	228325
449	42534	228176
450	42623	228051
451	42713	227933
452	42805	227823
453	42896	227710
454	42978	227552
455	43065	227416
456	43149	227268
457	43239	227147
458	43348	227129
459	43432	226980
460	43517	226837
461	43608	226725
462	43698	226609
463	43780	226453
464	43871	226341
465	43953	226181
466	44038	226037
467	44121	225888
468	44205	225739
469	44288	225586
470	44403	225599
471	44486	225448
472	44570	225300
473	44655	225159
474	44743	225034
475	44827	224891
476	44913	224755
477	44997	224612
478	45083	224474
479	45162	224308
480	45251	224186
481	45338	224056
482	45590	224745
483	45674	224597
484	45775	224533
485	45872	224456
486	45959	224323
487	46049	224210
488	46142	224107
489	46233	223994
490	46321	223871
491	46409	223746
492	46495	223611
493	46578	223464
494	46702	223513
495	46786	223367
496	46873	223237
497	46956	223090
498	47041	222954
499	47130	222833
500	47218	222710
501	47299	222551
502	47385	222419
503	47472	222294
504	47574	222232
505	47708	222326
506	47818	222302
507	47921	222249
508	48023	222191
509	48127	222140
510	48231	222089
511	48328	222007
512	48422	221913
513	48541	221932
514	48638	221849
515	48748	221825
516	48842	221727
517	48939	221643
518	49035	221555
519	49135	221487
520	49237	221425
521	49340	221370
522	49435	221277
523	49528	221174
524	49622	221079
525	49719	220996
526	49851	221068
527	49950	220992
528	50051	220928
529	50149	220848
530	50245	220757
531	50338	220656
532	50428	220543
533	50518	220426
534	50610	220320
535	50702	220213
536	50795	220114
537	50938	220228
538	51033	220135
539	51131	220056
540	51238	220011
541	51330	219906
542	51428	219825
543	51525	219742
544	51618	219641
545	51718	219566
546	51813	219471
547	51931	219477
548	52049	219480
549	52144	219384
550	52242	219305
551	52334	219199
552	52426	219092
553	52526	219017
554	52616	218905
555	52710	218805
556	52801	218695
557	52921	218702
558	53063	218804
559	53164	218734
560	53262	218653
561	53356	218552
562	53458	218488
563	53555	218398
564	53648	218298
565	53745	218208
566	53843	218126
567	53937	218029
568	54029	217922
569	54346	218719
570	54436	218602
571	54526	218486
572	54621	218390
573	54711	218274
574	54802	218162
575	54895	218057
576	54992	217967
577	55087	217871
578	55186	217791
579	55273	217663
580	55399	217690
581	55490	217574
582	55572	217428
583	55665	217325
584	55755	217206
585	55847	217099
586	55935	216976
587	56021	216843
588	56108	216719
589	56196	216593
590	56286	216479
591	56419	216529
592	56507	216404
593	56596	216287
594	56685	216165
595	56769	216030
596	56851	215883
597	56943	215777
598	57033	215659
599	57123	215544
600	57209	215417
601	57298	215298
602	57385	215172
603	57520	215224
604	57611	215114
605	57703	215007
606	57790	214879
607	57871	214732
608	57960	214616
609	58060	214538
610	58153	214436
611	58243	214319
612	58327	214185
613	58417	214071
614	58536	214064
615	58621	213931
616	58712	213819
617	58794	213677
618	58883	213561
619	58969	213432
620	59058	213313
621	59151	213210
622	59238	213087
623	59332	212988
624	59419	212863
625	59517	212780
626	59665	212874
627	59752	212748
628	59842	212634
629	59930	212516
630	60025	212420
631	60115	212306
632	60207	212199
633	60297	212088
634	60388	211978
635	60481	211877
636	60568	211750
637	60696	211772
638	60788	211665
639	60870	211525
640	60961	211414
641	61049	211296
642	61139	211184
643	61230	211073
644	61316	210947
645	61407	210840
646	61499	210733
647	61583	210600
648	61669	210475
649	61801	210504
650	61887	210378
651	61978	210270
652	62070	210165
653	62164	210065
654	62255	209958
655	62343	209839
656	62431	209720
657	62523	209615
658	62614	209507
659	62708	209407
660	62830	209403
661	62914	209270
662	63008	209173
663	63095	209051
664	63183	208931
665	63270	208811
666	63364	208712
667	63448	208582
668	63538	208471
669	63631	208370
670	63719	208252
671	63813	208155
672	64084	208630
673	64170	208508
674	64255	208377
675	64346	208268
676	64429	208134
677	64519	208023
678	64603	207893
679	64689	207768
680	64777	207650
681	64867	207539
682	64961	207439
683	65051	207326
684	65172	207313
685	65262	207203
686	65346	207074
687	65437	206966
688	65526	206850
689	65617	206743
690	65707	206630
691	65796	206516
692	65885	206404
693	65971	206280
694	66060	206166
695	66185	206162
696	66293	206108
697	66392	206027
698	66480	205908
699	66569	205794
700	66660	205685
701	66750	205576
702	66835	205449
703	66924	205338
704	67009	205211
705	67093	205082
706	67221	205088
707	67311	204976
708	67397	204854
709	67489	204749
710	67577	204632
711	67664	204513
712	67754	204404
713	67842	204288
714	67931	204173
715	68021	204063
716	68107	203942
717	68193	203820
718	68316	203809
719	68402	203687
720	68492	203578
721	68578	203455
722	68669	203348
723	68762	203247
724	68848	203126
725	68934	203005
726	69023	202892
727	69109	202771
728	69195	202650
729	69282	202533
730	69417	202554
731	69499	202422
732	69584	202298
733	69673	202187
734	69760	202067
735	69846	201946
736	69930	201820
737	70014	201696
738	70097	201565
739	70185	201450
740	70270	201327
741	70357	201210
742	70479	201192
743	70570	201087
744	70655	200965
745	70745	200855
746	70824	200717
747	70909	200594
748	70997	200478
749	71083	200360
750	71170	200244
751	71260	200135
752	71348	200023
753	71431	199893
754	71561	199897
755	71644	199771
756	71733	199660
757	71818	199537
758	71906	199423
759	71996	199317
760	72077	199184
761	72165	199070
762	72247	198941
763	72336	198830
764	72421	198710
765	72521	198628
766	72624	198557
767	72725	198480
768	72814	198369
769	72903	198260
770	72991	198147
771	73081	198040
772	73167	197921
773	73257	197813
774	73342	197693
775	73424	197565
776	73508	197440
777	73782	197828
778	73871	197718
779	73956	197596
780	74045	197486
781	74126	197353
782	74218	197252
783	74300	197123
784	74384	196999
785	74466	196872
786	74551	196752
787	74638	196636
788	74727	196527
789	74853	196513
790	74938	196394
791	75021	196269
792	75105	196144
793	75188	196019
794	75274	195902
795	75364	195796
796	75447	195670
797	75526	195534
798	75614	195424
799	75702	195312
800	75790	195199
801	75918	195191
802	76004	195074
803	76088	194953
804	76186	194866
805	76270	194745
806	76355	194626
807	76449	194531
808	76537	194417
809	76623	194302
810	76711	194189
811	76795	194070
812	76917	194044
813	77003	193927
814	77088	193809
815	77176	193697
816	77263	193583
817	77359	193492
818	77459	193411
819	77546	193299
820	77633	193184
821	77725	193084
822	77809	192964
823	77897	192852
824	78028	192849
825	78118	192743
826	78211	192643
827	78262	192443
828	78355	192344
829	78446	192241
830	78536	192135
831	78626	192030
832	78712	191915
833	78800	191803
834	78888	191694
835	78976	191585
836	79104	191571
837	79197	191472
838	79292	191378
839	79404	191326
840	79494	191222
841	79585	191119
842	79673	191008
843	79763	190902
844	79844	190775
845	79934	190670
846	80027	190573
847	80159	190569
848	80260	190489
849	80358	190402
850	80463	190332
851	80553	190227
852	80641	190118
853	80734	190020
854	80819	189903
855	80910	189798
856	81000	189693
857	81088	189584
858	81210	189555
859	81294	189434
860	81376	189310
861	81467	189207
862	81551	189090
863	81636	188973
864	81725	188866
865	81813	188757
866	81901	188648
867	81989	188539
868	82071	188416
869	82162	188312
870	82430	188616
871	82513	188493
872	82593	188365
873	82677	188246
874	82760	188126
875	82851	188024
876	82939	187914
877	83023	187795
878	83109	187681
879	83194	187566
880	83284	187461
881	83371	187349
882	83499	187329
883	83585	187215
884	83669	187098
885	83757	186989
886	83847	186883
887	83935	186776
888	84024	186669
889	84110	186556
890	84193	186434
891	84281	186325
892	84366	186210
893	84452	186097
894	84578	186071
895	84662	185954
896	84751	185849
897	84857	185778
898	84954	185689
899	85049	185596
900	85142	185498
901	85233	185397
902	85322	185290
903	85410	185181
904	85503	185084
905	85636	185072
906	85737	184992
907	85825	184884
908	85906	184760
909	85992	184647
910	86079	184536
911	86161	184415
912	86250	184308
913	86332	184189
914	86416	184072
915	86502	183959
916	86589	183849
917	86718	183827
918	86800	183708
919	86886	183594
920	86973	183485
921	87052	183358
922	87141	183251
923	87224	183132
924	87306	183013
925	87386	182889
926	87471	182774
927	87551	182651
928	87633	182530
929	87768	182521
930	87856	182412
931	87941	182299
932	88029	182192
933	88114	182078
934	88200	181966
935	88283	181848
936	88369	181738
937	88457	181630
938	88505	181440
939	88593	181333
940	88680	181225
941	88811	181206
942	88900	181100
943	88985	180987
944	89074	180882
945	89161	180773
946	89250	180669
947	89334	180554
948	89422	180446
949	89509	180338
950	89597	180231
951	89683	180120
952	89767	180005
953	90041	180272
954	90121	180148
955	90207	180038
956	90299	179938
957	90388	179833
958	90476	179726
959	90562	179614
960	90649	179506
961	90735	179395
962	90824	179291
963	90907	179173
964	90990	179057
965	91115	179024
966	91200	178912
967	91281	178791
968	91371	178687
969	91452	178569
970	91542	178464
971	91630	178358
972	91716	178248
973	91800	178133
974	91884	178019
975	91968	177907
976	92053	177794
977	92182	177766
978	92269	177659
979	92355	177549
980	92453	177461
981	92554	177381
982	92642	177274
983	92728	177164
984	92813	177052
985	92895	176935
986	92983	176828
987	93062	176706
988	93175	176647
989	93280	176573
990	93366	176464
991	93449	176347
992	93537	176243
993	93619	176125
994	93711	176027
995	93796	175915
996	93879	175799
997	93964	175688
998	94053	175585
999	94134	175467
1000	94249	175411
1001	94339	175309
1002	94417	175184
1003	94502	175073
1004	94586	174962
1005	94672	174852
1006	94758	174743
1007	94850	174645
1008	94935	174535
1009	95020	174424
1010	95108	174318
1011	95196	174213
1012	95327	174186
1013	95417	174085
1014	95499	173968
1015	95586	173862
1016	95672	173754
1017	95758	173644
1018	95842	173532
1019	95932	173430
1020	96023	173331
1021	96113	173230
1022	96200	173124
1023	96284	173011
1024	96422	172996
1025	96508	172887
1026	96588	172768
1027	96675	172662
1028	96761	172554
1029	96850	172450
1030	96943	172354
1031	97027	172242
1032	97111	172131
1033	97195	172019
1034	97280	171909
1035	97365	171798
1036	97633	172011
1037	97721	171907
1038	97806	171797
1039	97895	171693
1040	97979	171581
1041	98072	171485
1042	98161	171382
1043	98249	171277
1044	98336	171171
1045	98420	171059
1046	98506	170952
1047	98589	170838
1048	98726	170817
1049	98814	170714
1050	98899	170603
1051	98992	170507
1052	99091	170422
1053	99179	170317
1054	99261	170202
1055	99345	170090
1056	99429	169980
1057	99516	169873
1058	99599	169761
1059	99687	169657
1060	99808	169608
1061	99898	169507
1062	99979	169392
1063	100067	169287
1064	100151	169176
1065	100239	169071
1066	100326	168966
1067	100411	168856
1068	100496	168748
1069	100581	168639
1070	100664	168525
1071	100752	168422
1072	100878	168381
1073	100962	168271
1074	101050	168167
1075	101138	168063
1076	101226	167958
1077	101315	167856
1078	101405	167756
1079	101494	167654
1080	101582	167550
1081	101679	167460
1082	101767	167357
1083	101894	167318
1084	101979	167208
1085	102069	167108
1086	102155	167000
1087	102239	166890
1088	102326	166785
1089	102416	166685
1090	102505	166582
1091	102591	166476
1092	102677	166368
1093	102763	166262
1094	102847	166152
1095	102973	166110
1096	103060	166004
1097	103147	165900
1098	103238	165802
1099	103322	165692
1100	103413	165593
1101	103499	165486
1102	103584	165378
1103	103671	165274
1104	103759	165169
1105	103850	165071
1106	103933	164960
1107	104073	164938
1108	104160	164835
1109	104242	164722
1110	104330	164619
1111	104422	164521
1112	104514	164424
1113	104602	164322
1114	104682	164206
1115	104769	164100
1116	104850	163987
1117	104932	163874
1118	105016	163765
1119	105146	163727
1120	105230	163618
1121	105348	163561
1122	105436	163458
1123	105521	163351
1124	105609	163249
1125	105697	163145
1126	105788	163047
1127	105872	162939
1128	105965	162842
1129	106046	162730
1130	106310	162897
1131	106396	162789
1132	106477	162676
1133	106560	162565
1134	106649	162464
1135	106743	162370
1136	106834	162272
1137	106922	162168
1138	107000	162051
1139	107084	161942
1140	107168	161832
1141	107253	161724
1142	107381	161682
1143	107467	161576
1144	107553	161471
1145	107646	161376
1146	107732	161269
1147	107821	161168
1148	107911	161068
1149	107995	160960
1150	108080	160853
1151	108166	160746
1152	108250	160638
1153	108336	160532
1154	108465	160491
1155	108552	160387
1156	108635	160276
1157	108724	160176
1158	108806	160065
1159	108900	159970
1160	108996	159879
1161	109088	159784
1162	109180	159686
1163	109268	159584
1164	109351	159475
1165	109435	159366
1166	109574	159338
1167	109659	159231
1168	109742	159122
1169	109839	159032
1170	109933	158938
1171	110022	158838
1172	110114	158740
1173	110196	158629
1174	110281	158524
1175	110370	158422
1176	110450	158309
1177	110545	158217
1178	110670	158167
1179	110761	158069
1180	110849	157967
1181	110937	157865
1182	111027	157765
1183	111108	157653
1184	111193	157547
1185	111283	157448
1186	111369	157342
1187	111455	157238
1188	111545	157138
1189	111635	157040
1190	111778	157015
1191	111875	156926
1192	111965	156827
1193	112055	156728
1194	112138	156618
1195	112220	156508
1196	112310	156408
1197	112395	156302
1198	112477	156192
1199	112563	156088
1200	112648	155981
1201	112921	156136
1202	113009	156033
1203	113088	155919
1204	113173	155813
1205	113262	155712
1206	113348	155607
1207	113434	155503
1208	113521	155399
1209	113605	155291
1210	113695	155192
1211	113788	155097
1212	113870	154988
1213	113997	154939
1214	114082	154833
1215	114169	154730
1216	114255	154624
1217	114342	154521
1218	114429	154419
1219	114519	154319
1220	114603	154213
1221	114690	154109
1222	114782	154012
1223	114863	153902
1224	114951	153800
1225	115106	153788
1226	115195	153687
1227	115280	153582
1228	115368	153480
1229	115454	153376
1230	115539	153271
1231	115628	153170
1232	115712	153063
1233	115801	152962
1234	115883	152854
1235	115976	152759
1236	116059	152650
1237	116196	152613
1238	116243	152458
1239	116326	152349
1240	116410	152243
1241	116496	152139
1242	116582	152035
1243	116671	151935
1244	116759	151833
1245	116836	151719
1246	116921	151612
1247	117009	151512
1248	117093	151406
1249	117207	151338
1250	117293	151234
1251	117379	151130
1252	117466	151028
1253	117551	150923
1254	117637	150819
1255	117729	150723
1256	117821	150627
1257	117900	150514
1258	117993	150420
1259	118075	150312
1260	118158	150204
1261	118272	150136
1262	118359	150034
1263	118444	149930
1264	118527	149821
1265	118612	149717
1266	118697	149613
1267	118789	149517
1268	118875	149413
1269	118963	149313
1270	119044	149203
1271	119129	149099
1272	119215	148996
1273	119324	148921
1274	119404	148810
1275	119496	148715
1276	119593	148625
1277	119692	148539
1278	119777	148434
1279	119865	148333
1280	119952	148232
1281	120043	148134
1282	120150	148057
1283	120235	147953
1284	120319	147847
1285	120598	147981
1286	120680	147873
1287	120767	147771
1288	120853	147668
1289	120938	147563
1290	121032	147470
1291	121122	147371
1292	121209	147269
1293	121293	147163
1294	121378	147060
1295	121464	146957
1296	121554	146858
1297	121676	146798
1298	121762	146695
1299	121848	146593
1300	121934	146490
1301	122017	146383
1302	122103	146280
1303	122186	146174
1304	122272	146071
1305	122362	145973
1306	122448	145870
1307	122532	145765
1308	122618	145662
1309	122756	145620
1310	122840	145516
1311	122930	145417
1312	123013	145311
1313	123099	145208
1314	123186	145107
1315	123278	145011
1316	123357	144901
1317	123440	144794
1318	123522	144687
1319	123610	144586
1320	123693	144480
1321	123822	144427
1322	123900	144316
1323	123987	144214
1324	124073	144112
1325	124160	144010
1326	124247	143909
1327	124331	143805
1328	124420	143705
1329	124504	143601
1330	124589	143498
1331	124675	143395
1332	124757	143288
1333	124896	143247
1334	124980	143142
1335	125071	143045
1336	125153	142939
1337	125241	142839
1338	125336	142747
1339	125424	142646
1340	125506	142540
1341	125588	142433
1342	125679	142337
1343	125772	142243
1344	125900	142188
1345	125987	142087
1346	126074	141986
1347	126161	141884
1348	126245	141780
1349	126326	141672
1350	126418	141577
1351	126498	141468
1352	126583	141366
1353	126669	141263
1354	126751	141157
1355	126835	141052
1356	126993	141030
1357	127080	140930
1358	127162	140823
1359	127247	140720
1360	127331	140617
1361	127416	140513
1362	127505	140415
1363	127597	140319
1364	127681	140215
1365	127775	140122
1366	127857	140016
1367	127939	139910
1368	128213	140013
1369	128293	139904
1370	128374	139798
1371	128460	139695
1372	128548	139596
1373	128633	139493
1374	128723	139395
1375	128804	139288
1376	128889	139185
1377	128972	139080
1378	129060	138980
1379	129139	138872
1380	129226	138771
1381	129358	138718
1382	129442	138615
1383	129523	138507
1384	129612	138409
1385	129700	138309
1386	129797	138219
1387	129883	138118
1388	129977	138024
1389	130062	137922
1390	130152	137824
1391	130239	137724
1392	130363	137663
1393	130455	137567
1394	130542	137467
1395	130635	137372
1396	130726	137276
1397	130815	137178
1398	130899	137074
1399	130987	136975
1400	131070	136871
1401	131153	136766
1402	131240	136665
1403	131326	136564
1404	131455	136508
1405	131537	136402
1406	131619	136296
1407	131703	136193
1408	131792	136094
1409	131873	135988
1410	131964	135892
1411	132049	135790
1412	132135	135688
1413	132223	135590
1414	132311	135490
1415	132395	135387
1416	132519	135325
1417	132607	135225
1418	132691	135123
1419	132776	135020
1420	132864	134921
1421	132955	134825
1422	133056	134739
1423	133143	134639
1424	133226	134535
1425	133313	134435
1426	133399	134334
1427	133488	134236
1428	133626	134187
1429	133728	134102
1430	133808	133995
1431	133902	133902
1432	133980	133793
1433	134072	133698
1434	134160	133599
1435	134244	133496
1436	134329	133395
1437	134417	133295
1438	134500	133191
1439	134776	133279
1440	134859	133174
1441	134946	133075
1442	135035	132976
1443	135117	132872
1444	135201	132769
1445	135293	132673
1446	135377	132570
1447	135459	132466
1448	135547	132366
1449	135636	132269
1450	135720	132166
1451	135844	132102
1452	135934	132005
1453	136015	131899
1454	136108	131805
1455	136193	131703
1456	136284	131607
1457	136368	131505
1458	136457	131407
1459	136547	131309
1460	136637	131213
1461	136722	131111
1462	136810	131012
1463	136937	130951
1464	137022	130849
1465	137106	130746
1466	137193	130646
1467	137281	130548
1468	137369	130449
1469	137461	130354
1470	137546	130253
1471	137635	130155
1472	137720	130054
1473	137807	129954
1474	137891	129852
1475	138029	129800
1476	138115	129699
1477	138202	129599
1478	138293	129504
1479	138380	129404
1480	138470	129308
1481	138562	129212
1482	138652	129116
1483	138741	129018
1484	138834	128924
1485	138925	128828
1486	139017	128733
1487	139151	128677
1488	139241	128581
1489	139330	128483
1490	139416	128382
1491	139505	128285
1492	139595	128188
1493	139686	128092
1494	139777	127996
1495	139864	127897
1496	139960	127806
1497	140047	127706
1498	140190	127658
1499	140298	127578
1500	140390	127483
1501	140498	127402
1502	140580	127298
1503	140671	127203
1504	140760	127105
1505	140851	127009
1506	140941	126913
1507	141034	126818
1508	141121	126719
1509	141249	126656
1510	141342	126562
1511	141431	126465
1512	141521	126368
1513	141608	126269
1514	141705	126178
1515	141792	126079
1516	141880	125980
1517	141966	125880
1518	142057	125785
1519	142150	125690
1520	142237	125592
1521	142373	125535
1522	142460	125436
1523	142547	125337
1524	142637	125240
1525	142724	125141
1526	142813	125043
1527	142903	124947
1528	142992	124849
1529	143077	124748
1530	143173	124657
1531	143263	124560
1532	143544	124630
1533	143636	124534
1534	143726	124438
1535	143818	124343
1536	143908	124246
1537	144001	124151
1538	144098	124061
1539	144193	123969
1540	144286	123874
1541	144376	123778
1542	144459	123675
1543	144545	123575
1544	144679	123516
1545	144772	123421
1546	144862	123325
1547	144956	123231
1548	145053	123141
1549	145149	123049
1550	145243	122956
1551	145332	122858
1552	145426	122765
1553	145512	122665
1554	145599	122565
1555	145740	122511
1556	145830	122415
1557	145916	122314
1558	146007	122219
1559	146096	122121
1560	146184	122023
1561	146275	121927
1562	146369	121834
1563	146457	121735
1564	146545	121637
1565	146631	121537
1566	146722	121441
1567	146865	121388
1568	146971	121305
1569	147055	121203
1570	147150	121110
1571	147237	121012
1572	147328	120915
1573	147419	120819
1574	147509	120723
1575	147590	120619
1576	147680	120522
1577	147772	120428
1578	147912	120371
1579	148020	120289
1580	148106	120190
1581	148194	120091
1582	148280	119991
1583	148366	119891
1584	148453	119793
1585	148544	119696
1586	148639	119604
1587	148734	119511
1588	148834	119423
1589	148949	119346
1590	149074	119278
1591	149164	119181
1592	149257	119087
1593	149342	118986
1594	149429	118887
1595	149517	118789
1596	149598	118685
1597	149687	118588
1598	149777	118491
1599	149861	118390
1600	149948	118291
1601	150077	118226
1602	150167	118129
1603	150252	118029
1604	150337	117928
1605	150423	117828
1606	150505	117725
1607	150599	117632
1608	150695	117540
1609	150792	117449
1610	150880	117351
1611	150963	117249
1612	151046	117147
1613	151190	117092
1614	151273	116991
1615	151357	116890
1616	151443	116790
1617	151530	116691
1618	151617	116593
1619	151711	116499
1620	151798	116400
1621	151886	116302
1622	151976	116205
1623	152060	116104
1624	152141	116002
1625	152279	115942
1626	152365	115842
1627	152451	115743
1628	152544	115649
1629	152631	115550
1630	152721	115454
1631	152807	115355
1632	152893	115255
1633	152981	115157
1634	153066	115057
1635	153146	114953
1636	153232	114854
1637	153388	114807
1638	153480	114712
1639	153567	114613
1640	153652	114513
1641	153738	114414
1642	153821	114312
1643	153907	114213
1644	153987	114110
1645	154073	114010
1646	154159	113911
1647	154243	113810
1648	154328	113710
1649	154420	113616
1650	154508	113518
1651	154592	113417
1652	154681	113321
1653	154768	113222
1654	154853	113122
1655	154938	113022
1656	155028	112926
1657	155116	112828
1658	155213	112737
1659	155297	112637
1660	155382	112537
1661	155524	112479
1662	155605	112376
1663	155685	112273
1664	155768	112172
