iter	RMSE
652	4.064424603
653	4.064061171
654	4.063578324
655	4.062825298
656	4.062352341
657	4.061881714
658	4.061576265
659	4.060879066
660	4.060651922
661	4.060203887
662	4.059550192
663	4.058925065
664	4.058457182
665	4.058235841
666	4.058015484
667	4.057712285
668	4.057283752
669	4.056957041
670	4.056430747
671	4.056289282
672	4.055769505
673	4.055434331
674	4.055193307
675	4.054798287
676	4.054522426
677	4.054192064
678	4.053679179
679	4.053362372
680	4.053226307
681	4.052915807
682	4.052713239
683	4.052049307
684	4.05159979
685	4.051307825
686	4.051001493
687	4.050547558
688	4.049738018
689	4.049084843
690	4.048545438
691	4.048021962
692	4.047543512
693	4.0472768
694	4.046933441
695	4.046661141
696	4.046183863
697	4.045998695
698	4.045769635
699	4.045476464
700	4.04511541
701	4.044780407
702	4.044595184
703	4.044424488
704	4.043974985
705	4.043545399
706	4.043341732
707	4.043213213
708	4.042913424
709	4.042669834
710	4.041994289
711	4.041407397
712	4.041209049
713	4.040858108
714	4.040306594
715	4.039848309
716	4.039521201
717	4.039222645
718	4.038443742
719	4.038063779
720	4.03789644
721	4.037587262
722	4.036887873
723	4.03670266
724	4.036441885
725	4.035776758
726	4.03531448
727	4.035162135
728	4.034939021
729	4.03431069
730	4.033747039
731	4.032840417
732	4.032570116
733	4.032241882
734	4.031842912
735	4.031421838
736	4.031088803
737	4.030736709
738	4.03030258
739	4.030162083
740	4.02958375
741	4.029145273
742	4.028779887
743	4.028583203
744	4.028230802
745	4.027130103
746	4.026874113
747	4.026533942
748	4.026003708
749	4.025575022
750	4.025233991
751	4.024983488
752	4.024438865
753	4.024287133
754	4.023754337
755	4.023469461
756	4.023122632
757	4.022792707
758	4.022235
759	4.021961667
760	4.021520637
761	4.021290977
762	4.020853949
763	4.020647797
764	4.020512867
765	4.019863277
766	4.019577488
767	4.019332696
768	4.018964274
769	4.018778369
770	4.018235431
771	4.01798673
772	4.017766473
773	4.017257429
774	4.016977684
775	4.016741665
776	4.016347848
777	4.016084049
778	4.01576904
779	4.015514336
780	4.01498927
781	4.014665488
782	4.014437167
783	4.014125386
784	4.013940101
785	4.013766896
786	4.013489615
787	4.013063019
788	4.012876851
789	4.012477648
790	4.012244869
791	4.01205345
792	4.011505745
793	4.010714428
794	4.01012409
795	4.009679608
796	4.009309013
797	4.008969113
798	4.008599946
799	4.008438361
800	4.007745186
801	4.007287776
802	4.00693136
803	4.006390511
804	4.005950419
805	4.005400543
806	4.005239225
807	4.004897528
808	4.004262575
809	4.003935213
810	4.003705012
811	4.003349811
812	4.002995847
813	4.002667044
814	4.002164672
815	4.001809649
816	4.001458993
817	4.000849198
818	4.000448736
819	4.000224002
820	3.999543105
821	3.999249048
822	3.998769984
823	3.998384521
824	3.998074001
825	3.997883485
826	3.997477839
827	3.997109491
828	3.996342163
829	3.995911453
830	3.995716057
831	3.995545902
832	3.995202956
833	3.995043745
834	3.994561801
835	3.99402328
836	3.993717818
837	3.993509995
838	3.993328505
839	3.993102794
840	3.992775523
841	3.992330937
842	3.992141409
843	3.991729667
844	3.991419032
845	3.991093074
846	3.990782512
847	3.990302753
848	3.989948301
849	3.989523874
850	3.989436896
851	3.989265394
852	3.988908087
853	3.988509403
854	3.988183285
855	3.987736826
856	3.987522305
857	3.987360395
858	3.986710826
859	3.986471406
860	3.986255925
861	3.985855774
862	3.985570531
863	3.985379154
864	3.985074786
865	3.98467482
866	3.984536786
867	3.984307499
868	3.983974767
869	3.983652717
870	3.98335943
871	3.983145529
872	3.982765207
873	3.982570681
874	3.982304327
875	3.982126945
876	3.981805802
877	3.981271621
878	3.980692842
879	3.98019058
880	3.979887705
881	3.979586561
882	3.979496146
883	3.978947961
884	3.97857289
885	3.97817671
886	3.97805578
887	3.977593483
888	3.97742431
889	3.977165766
890	3.976861188
891	3.976449265
892	3.976239519
893	3.975972845
894	3.975833669
895	3.975609488
896	3.975493859
897	3.975207995
898	3.974738696
899	3.97456156
900	3.974270922
901	3.974050389
902	3.973948661
903	3.973602018
904	3.973311111
905	3.972565907
906	3.97232009
907	3.972214738
908	3.972026832
909	3.971867971
910	3.97156849
911	3.971232129
912	3.970826163
913	3.970676445
914	3.970452468
915	3.970162958
916	3.969607555
917	3.969183245
918	3.968952128
919	3.96807305
920	3.967925558
921	3.967682207
922	3.967269618
923	3.966658523
924	3.966349663
925	3.966042952
926	3.965971959
927	3.96586655
928	3.965531795
929	3.96494501
930	3.964546474
931	3.964400351
932	3.963897454
933	3.963574432
934	3.963356418
935	3.962679587
936	3.962522489
937	3.962225353
938	3.96188867
939	3.961596252
940	3.961333222
941	3.960866159
942	3.960637567
943	3.960417731
944	3.960121329
945	3.959795043
946	3.959604811
947	3.959385372
948	3.959146717
949	3.958919609
950	3.958677453
951	3.958236595
952	3.958032868
953	3.95777447
954	3.957504365
955	3.95734607
956	3.956667159
957	3.956376849
958	3.956086718
959	3.955753243
960	3.955376691
961	3.955123932
962	3.954845587
963	3.954519502
964	3.954416339
965	3.954264415
966	3.95416386
967	3.95394013
968	3.953678497
969	3.953517439
970	3.953040968
971	3.952344635
972	3.95195663
973	3.95165668
974	3.951395944
975	3.951154508
976	3.950881826
977	3.950385942
978	3.950057309
979	3.949662021
980	3.949534657
981	3.949125149
982	3.948607475
983	3.94852099
984	3.948182663
985	3.947941167
986	3.947719701
987	3.947475569
988	3.947176366
989	3.947088897
990	3.946927999
991	3.946696539
992	3.946224436
993	3.945983093
994	3.945740428
995	3.945475071
996	3.945252418
997	3.945006834
998	3.944695013
999	3.944493169
1000	3.944244199
1001	3.94375845
1002	3.94347312
1003	3.943108454
1004	3.942873225
1005	3.942728606
1006	3.942467969
1007	3.94239261
1008	3.942222834
1009	3.942110267
1010	3.941587757
1011	3.941256169
1012	3.94108106
1013	3.940943474
1014	3.940596889
1015	3.940504215
1016	3.940246307
1017	3.940110947
1018	3.939818239
1019	3.939620369
1020	3.939425382
1021	3.939120609
1022	3.938979243
1023	3.938718106
1024	3.938540077
1025	3.938400287
1026	3.938314623
1027	3.938147023
1028	3.938038994
1029	3.937579514
1030	3.937479304
1031	3.937208977
1032	3.936744501
1033	3.936309022
1034	3.935995262
1035	3.935887641
1036	3.935807913
1037	3.935596572
1038	3.935463343
1039	3.935128354
1040	3.934939446
1041	3.934810256
1042	3.934644186
1043	3.93438618
1044	3.934019133
1045	3.933870091
1046	3.933633616
1047	3.933501061
1048	3.933231157
1049	3.932988233
1050	3.932669213
1051	3.932336653
1052	3.932192399
1053	3.931708532
1054	3.931570201
1055	3.931446334
1056	3.931304178
1057	3.931054501
1058	3.930953185
1059	3.930856401
1060	3.930377484
1061	3.929992094
1062	3.929852456
1063	3.929581141
1064	3.929020452
1065	3.928864125
1066	3.928434331
1067	3.928368101
1068	3.928050033
1069	3.927761829
1070	3.927439275
1071	3.927260218
1072	3.927195316
1073	3.927093747
1074	3.926929299
1075	3.926846384
1076	3.926573998
1077	3.92641612
1078	3.926235172
1079	3.926055093
1080	3.925944417
1081	3.925815255
1082	3.925518186
1083	3.925363277
1084	3.925173576
1085	3.924936166
1086	3.924730785
1087	3.924620082
1088	3.924400638
1089	3.924214587
1090	3.923818722
1091	3.923435848
1092	3.92314816
1093	3.922838238
1094	3.922289001
1095	3.921995747
1096	3.92192633
1097	3.921475628
1098	3.921256051
1099	3.921066038
1100	3.920924478
1101	3.920808956
1102	3.920558342
1103	3.920403916
1104	3.920201937
1105	3.919914119
1106	3.919811383
1107	3.919510774
1108	3.919120317
1109	3.918809241
1110	3.918693137
1111	3.918541608
1112	3.918286385
1113	3.917977469
1114	3.917731617
1115	3.917462699
1116	3.917298749
1117	3.916731095
1118	3.916504306
1119	3.916131766
1120	3.915931477
1121	3.915744104
1122	3.915200474
1123	3.914799785
1124	3.914596456
1125	3.914093482
1126	3.913722619
1127	3.913259515
1128	3.913110764
1129	3.91284491
1130	3.912723214
1131	3.91244032
1132	3.912141955
1133	3.911908136
1134	3.911733646
1135	3.911510808
1136	3.911381157
1137	3.911205356
1138	3.910901483
1139	3.910585542
1140	3.910135528
1141	3.909961546
1142	3.909755605
1143	3.909528392
1144	3.909191743
1145	3.908763161
1146	3.90852377
1147	3.9080609
1148	3.907655796
1149	3.907440514
1150	3.907279374
1151	3.907144744
1152	3.906741824
1153	3.906540488
1154	3.906234079
1155	3.906132578
1156	3.905979961
1157	3.905802829
1158	3.905626297
1159	3.905440259
1160	3.905057991
1161	3.904736501
1162	3.904365852
1163	3.904290601
1164	3.904021069
1165	3.903797303
1166	3.903707038
1167	3.90363467
1168	3.903293092
1169	3.90309106
1170	3.902928879
1171	3.902638407
1172	3.902440642
1173	3.902243842
1174	3.902139001
1175	3.901927629
1176	3.901727211
1177	3.901457753
1178	3.901254883
1179	3.900828235
1180	3.900447617
1181	3.900164946
1182	3.900023449
1183	3.899481458
1184	3.899004064
1185	3.898836577
1186	3.898637955
1187	3.898432611
1188	3.898173097
1189	3.898063451
1190	3.897743413
1191	3.897590418
1192	3.897376317
1193	3.89721587
1194	3.896964898
1195	3.896379996
1196	3.896216562
1197	3.895950895
1198	3.895758408
1199	3.895638833
1200	3.895418318
1201	3.895313205
1202	3.895067554
1203	3.894842265
1204	3.894729179
1205	3.894552985
1206	3.894294398
1207	3.893898329
1208	3.893719847
1209	3.893511393
1210	3.893352999
1211	3.893045239
1212	3.892401315
1213	3.892277533
1214	3.891962995
1215	3.89184272
1216	3.89167622
1217	3.891401369
1218	3.891192805
1219	3.891043478
1220	3.890750731
1221	3.890123646
1222	3.890012421
1223	3.889685242
1224	3.88945117
1225	3.889385779
1226	3.889101126
1227	3.889009902
1228	3.888810961
1229	3.888712574
1230	3.888371953
1231	3.888129934
1232	3.887964597
1233	3.887670957
1234	3.887448892
1235	3.887341041
1236	3.887197564
1237	3.887005061
1238	3.886815693
1239	3.886599709
1240	3.886319049
1241	3.886122205
1242	3.885789386
1243	3.885458885
1244	3.885405796
1245	3.885186025
1246	3.885066123
1247	3.88489562
1248	3.884689059
1249	3.884206058
1250	3.884036739
1251	3.883886339
1252	3.883760851
1253	3.883487032
1254	3.883170526
1255	3.882931009
1256	3.882640242
1257	3.882412573
1258	3.882265572
1259	3.882080191
1260	3.881593623
1261	3.88148563
1262	3.881083463
1263	3.881005483
1264	3.88088347
1265	3.88057198
1266	3.880474311
1267	3.880361039
1268	3.880275433
1269	3.880195426
1270	3.880029567
1271	3.87985206
1272	3.879532783
1273	3.879314564
1274	3.879020238
1275	3.87883561
1276	3.878531008
1277	3.878446271
1278	3.878039787
1279	3.877889189
1280	3.877777584
1281	3.877664235
1282	3.877435396
1283	3.877241025
1284	3.877060164
1285	3.876679993
1286	3.876587918
1287	3.876307239
1288	3.875808955
1289	3.875442804
1290	3.87504566
1291	3.874851782
1292	3.874574992
1293	3.874509253
1294	3.874390302
1295	3.874007873
1296	3.873543084
1297	3.873169965
1298	3.872979842
1299	3.87274744
1300	3.872343575
1301	3.872096799
1302	3.872024059
1303	3.87164706
1304	3.871421343
1305	3.871141002
1306	3.87101125
1307	3.870652545
1308	3.870577769
1309	3.870368445
1310	3.870214772
1311	3.86994854
1312	3.869757814
1313	3.869671365
1314	3.869405031
1315	3.869222653
1316	3.869097559
1317	3.868942655
1318	3.86868003
1319	3.86840302
1320	3.868303002
1321	3.868003665
1322	3.867723031
1323	3.867491835
1324	3.86730154
1325	3.867085777
1326	3.866982533
1327	3.866680931
1328	3.866483418
1329	3.866284078
1330	3.866011258
1331	3.865869719
1332	3.865784242
1333	3.865599594
1334	3.865393672
1335	3.865281247
1336	3.864901648
1337	3.864698225
1338	3.86443902
1339	3.864182893
1340	3.86396767
1341	3.863747497
1342	3.863499911
1343	3.863073723
1344	3.86272126
1345	3.862506064
1346	3.862220524
1347	3.862032637
1348	3.86189976
1349	3.86168296
1350	3.861536849
1351	3.861305054
1352	3.861050342
1353	3.860877768
1354	3.860677378
1355	3.860497736
1356	3.86026246
1357	3.86012793
1358	3.860014284
1359	3.85982132
1360	3.859608972
1361	3.859430543
1362	3.859083674
1363	3.858928253
1364	3.858705983
1365	3.858414623
1366	3.85827664
1367	3.858194483
1368	3.857894309
1369	3.857696913
1370	3.857546406
1371	3.857387972
1372	3.857175791
1373	3.856925882
1374	3.856748871
1375	3.856591413
1376	3.856267053
1377	3.856158663
1378	3.855922601
1379	3.855870424
1380	3.855639025
1381	3.855450213
1382	3.855158268
1383	3.854881348
1384	3.854746828
1385	3.854583977
1386	3.854375527
1387	3.854204567
1388	3.854046506
1389	3.853768108
1390	3.853552364
1391	3.853144697
1392	3.852994694
1393	3.852594935
1394	3.85228508
1395	3.851978321
1396	3.851766131
1397	3.851647461
1398	3.851534189
1399	3.851252953
1400	3.851100378
1401	3.850965673
1402	3.850674588
1403	3.850483444
1404	3.850122881
1405	3.849954918
1406	3.849880495
1407	3.849584849
1408	3.849370358
1409	3.849213459
1410	3.849034735
1411	3.84890007
1412	3.848656607
1413	3.848586147
1414	3.848360059
1415	3.848280244
1416	3.848076067
1417	3.847803444
1418	3.84760789
1419	3.847419026
1420	3.847008469
1421	3.846908527
1422	3.846656612
1423	3.846503482
1424	3.846162259
1425	3.845892458
1426	3.845764788
1427	3.845695015
1428	3.845601386
1429	3.845488466
1430	3.845255689
1431	3.845039852
1432	3.844932392
1433	3.844804438
1434	3.844528996
1435	3.844405403
1436	3.844168861
1437	3.843928982
1438	3.843863431
1439	3.843613917
1440	3.843375896
1441	3.843137766
1442	3.842901165
1443	3.84282142
1444	3.842741956
1445	3.842548987
1446	3.842414123
1447	3.842289749
1448	3.842211526
1449	3.842150145
1450	3.842073978
1451	3.841856135
1452	3.84154033
1453	3.841124396
1454	3.841073812
1455	3.84083583
1456	3.840601526
1457	3.840462197
1458	3.840405551
1459	3.840124447
1460	3.839877901
1461	3.839724431
1462	3.839573991
1463	3.839373583
1464	3.839103403
1465	3.838719324
1466	3.838523018
1467	3.838230293
1468	3.838133859
1469	3.837948085
1470	3.837864358
1471	3.837720564
1472	3.837359152
1473	3.837108092
1474	3.837053722
1475	3.83682322
1476	3.836763179
1477	3.836702564
1478	3.836525433
1479	3.836256245
1480	3.836130832
1481	3.835995379
1482	3.835745203
1483	3.835558703
1484	3.83542462
1485	3.83532129
1486	3.835058425
1487	3.834773185
1488	3.834688782
1489	3.834347393
1490	3.834303339
1491	3.834137713
1492	3.833928198
1493	3.833762223
1494	3.833549813
1495	3.833365011
1496	3.833216459
1497	3.832990193
1498	3.832912558
1499	3.832743283
1500	3.832593626
1501	3.832396924
1502	3.832095119
1503	3.831914743
1504	3.831653258
1505	3.831479424
1506	3.831275283
1507	3.831125294
1508	3.830827838
1509	3.830709117
1510	3.830520737
1511	3.830440131
1512	3.830311225
1513	3.830192007
1514	3.830025476
1515	3.829935108
1516	3.829821341
1517	3.829654116
1518	3.829380684
1519	3.829257961
1520	3.829152161
1521	3.828961895
1522	3.828801762
1523	3.828593558
1524	3.828375643
1525	3.828307407
1526	3.828213263
1527	3.828013165
1528	3.827807721
1529	3.827593052
1530	3.827443239
1531	3.827337024
1532	3.827135823
1533	3.826935043
1534	3.826829504
1535	3.826647215
1536	3.826451974
1537	3.826193497
1538	3.825994486
1539	3.825726917
1540	3.825530931
1541	3.825305558
1542	3.825172381
1543	3.824975248
1544	3.824752772
1545	3.82460529
1546	3.82440462
1547	3.824298397
1548	3.823993826
1549	3.823766992
1550	3.823390278
1551	3.823218303
1552	3.822967643
1553	3.822640661
1554	3.822603631
1555	3.822341709
1556	3.822146286
1557	3.821916756
1558	3.821694356
1559	3.821608976
1560	3.821412881
1561	3.821275016
1562	3.821157498
1563	3.820958355
1564	3.820663633
1565	3.82050002
1566	3.820409062
1567	3.820261979
1568	3.82020497
1569	3.820088177
1570	3.820032017
1571	3.819620042
1572	3.819342749
1573	3.819188554
1574	3.819018154
1575	3.818834397
1576	3.818699399
1577	3.818425138
1578	3.818213823
1579	3.818098446
1580	3.81795844
1581	3.817749998
1582	3.817669856
1583	3.817538307
1584	3.817475446
1585	3.81733009
1586	3.817179649
1587	3.817090825
1588	3.816845008
1589	3.816724036
1590	3.816602297
1591	3.816494912
1592	3.816326934
1593	3.81601841
1594	3.815951875
1595	3.815896005
1596	3.815665559
1597	3.815501824
1598	3.815461872
1599	3.815224963
1600	3.815109907
1601	3.815028492
1602	3.814718925
1603	3.814473522
1604	3.814323637
1605	3.81424035
1606	3.813567699
1607	3.813401127
1608	3.813259046
1609	3.813163842
1610	3.812929208
1611	3.812797983
1612	3.812769251
1613	3.812630484
1614	3.812512988
1615	3.812254223
1616	3.812053245
1617	3.81181683
1618	3.811790717
1619	3.811512469
1620	3.811386539
1621	3.810997094
1622	3.810765339
1623	3.810668575
1624	3.810427284
1625	3.809992927
1626	3.809789861
1627	3.809585225
1628	3.809208071
1629	3.809162683
1630	3.808993515
1631	3.808926213
1632	3.808793082
1633	3.808543537
1634	3.808179589
1635	3.80808815
1636	3.807977016
1637	3.807909702
1638	3.80774011
1639	3.807591479
1640	3.807488073
1641	3.807376059
1642	3.807130179
1643	3.807084727
1644	3.80690058
1645	3.806740381
1646	3.806600926
1647	3.806564509
1648	3.806161063
1649	3.806065187
1650	3.805835557
1651	3.805648432
1652	3.805460523
1653	3.805309083
1654	3.805094613
1655	3.804963112
1656	3.804839586
1657	3.804760323
1658	3.804643958
1659	3.80456931
1660	3.804361093
1661	3.804301211
1662	3.804074141
1663	3.803764802
1664	3.803488176
