iter	RMSE
184	31038.09973
185	31024.59781
186	31004.33217
187	30976.00896
188	30965.7815
189	30952.28228
190	30936.09364
191	30918.432
192	30907.98973
193	30900.35713
194	30883.59736
195	30868.08743
196	30858.56643
197	30841.77661
198	30830.52486
199	30817.1401
200	30800.63049
201	30784.34012
202	30767.11437
203	30749.99418
204	30741.73103
205	30724.63959
206	30706.88082
207	30688.48694
208	30671.97889
209	30660.83168
210	30641.50916
211	30634.33013
212	30619.88413
213	30605.11907
214	30598.93939
215	30583.22794
216	30565.99106
217	30556.1114
218	30551.08445
219	30530.90275
220	30518.95078
221	30506.50416
222	30494.20956
223	30485.62066
224	30468.64869
225	30459.34499
226	30448.31266
227	30441.55987
228	30425.22822
229	30411.58033
230	30397.40488
231	30388.54763
232	30365.73504
233	30348.93109
234	30338.13971
235	30331.02287
236	30324.91794
237	30315.91449
238	30304.05405
239	30291.28422
240	30277.41187
241	30263.48224
242	30247.58965
243	30235.42793
244	30220.88231
245	30211.63442
246	30196.93629
247	30185.97443
248	30177.00969
249	30173.02234
250	30156.6955
251	30137.55628
252	30129.68339
253	30123.24051
254	30116.41925
255	30102.29841
256	30090.68178
257	30079.86395
258	30069.71275
259	30059.35859
260	30053.04996
261	30043.58539
262	30038.17331
263	30026.7559
264	30015.56062
265	30004.31764
266	29992.067
267	29978.75545
268	29972.35444
269	29962.0534
270	29957.98075
271	29946.86339
272	29936.14357
273	29930.51548
274	29923.49801
275	29917.92646
276	29905.68657
277	29902.53453
278	29889.29775
279	29877.68481
280	29870.52178
281	29854.42191
282	29842.90441
283	29837.88069
284	29831.06822
285	29821.18946
286	29809.9173
287	29804.83997
288	29795.33487
289	29791.02948
290	29781.55487
291	29771.72842
292	29763.79495
293	29753.8565
294	29742.32662
295	29737.41468
296	29725.97336
297	29714.04115
298	29704.36327
299	29695.45196
300	29692.1251
301	29684.85181
302	29673.89418
303	29662.47023
304	29655.35388
305	29645.74368
306	29638.33139
307	29625.0084
308	29616.22021
309	29606.54833
310	29601.16577
311	29594.10013
312	29586.61537
313	29576.37635
314	29572.21597
315	29563.03071
316	29537.51698
317	29529.50428
318	29524.41137
319	29519.21669
320	29511.35188
321	29502.35757
322	29498.38607
323	29485.61169
324	29472.28194
325	29463.65483
326	29453.99337
327	29440.85719
328	29430.20896
329	29418.97126
330	29414.54439
331	29410.21432
332	29401.79395
333	29391.28922
334	29388.31378
335	29381.39634
336	29372.91755
337	29361.68339
338	29357.2572
339	29350.39793
340	29339.07343
341	29332.97584
342	29321.17905
343	29312.04577
344	29300.10333
345	29294.68215
346	29291.58346
347	29283.58605
348	29280.47106
349	29274.6448
350	29270.36738
351	29261.15808
352	29252.1155
353	29238.09639
354	29229.89811
355	29223.17795
356	29214.78449
357	29206.74276
358	29198.60991
359	29190.43597
360	29186.49595
361	29178.94965
362	29171.59143
363	29160.77371
364	29157.71926
365	29151.35985
366	29145.45169
367	29142.94548
368	29134.63739
369	29130.16043
370	29118.67157
371	29111.5706
372	29107.94614
373	29097.96208
374	29088.95204
375	29084.36255
376	29073.20282
377	29067.91541
378	29061.58301
379	29055.20755
380	29042.13876
381	29035.29955
382	29025.97696
383	29019.40529
384	29013.25244
385	29004.7108
386	28998.79554
387	28991.89025
388	28984.49996
389	28974.69397
390	28965.21267
391	28957.31418
392	28949.43506
393	28944.49334
394	28937.02595
395	28931.06123
396	28917.87295
397	28909.01243
398	28902.86476
399	28897.71963
400	28890.88785
401	28884.02221
402	28882.62074
403	28878.85386
404	28873.49108
405	28869.70099
406	28864.46163
407	28857.50818
408	28853.95457
409	28849.07057
410	28844.54786
411	28838.16863
412	28829.73689
413	28822.29359
414	28818.93118
415	28812.94259
416	28808.35042
417	28805.8741
418	28796.13878
419	28792.71955
420	28785.44785
421	28778.71911
422	28772.6773
423	28764.35001
424	28759.50947
425	28753.78136
426	28750.28536
427	28744.48916
428	28738.43973
429	28734.14989
430	28731.45411
431	28726.51074
432	28721.47989
433	28718.02506
434	28708.84029
435	28703.84173
436	28697.93871
437	28693.32761
438	28689.84137
439	28682.42671
440	28675.84438
441	28672.87886
442	28666.97592
443	28665.04361
444	28660.90193
445	28653.85797
446	28647.46457
447	28643.30069
448	28638.15743
449	28633.84587
450	28629.0194
451	28622.32976
452	28619.84863
453	28615.49219
454	28609.30673
455	28604.10164
456	28595.25438
457	28588.6337
458	28582.74872
459	28572.82554
460	28568.24043
461	28562.88943
462	28558.11027
463	28555.60778
464	28549.63573
465	28547.24685
466	28542.33184
467	28534.35432
468	28530.52491
469	28525.53956
470	28522.50685
471	28513.54581
472	28508.48196
473	28505.02646
474	28500.28739
475	28498.11705
476	28495.24182
477	28487.97853
478	28484.73588
479	28479.70994
480	28474.2076
481	28470.11809
482	28467.26324
483	28463.07485
484	28458.5532
485	28449.62089
486	28443.15403
487	28437.27352
488	28430.61019
489	28425.67032
490	28421.20087
491	28418.6652
492	28415.66002
493	28411.00232
494	28407.99682
495	28404.02087
496	28398.96779
497	28396.33111
498	28391.75045
499	28389.73761
500	28383.87108
501	28378.17013
502	28373.96939
503	28368.5771
504	28366.06748
505	28361.66616
506	28355.77431
507	28351.02239
508	28344.94919
509	28339.49305
510	28333.11701
511	28328.29956
512	28322.72364
513	28319.82111
514	28315.76508
515	28313.68557
516	28308.868
517	28304.06687
518	28299.47898
519	28294.15307
520	28291.87587
521	28287.46268
522	28282.76606
523	28279.62187
524	28276.72755
525	28273.07071
526	28270.96015
527	28266.84158
528	28262.59854
529	28258.53608
530	28252.82747
531	28250.31905
532	28247.5352
533	28244.09248
534	28241.57926
535	28236.0282
536	28234.05445
537	28227.70825
538	28223.45093
539	28218.57185
540	28217.29402
541	28213.23578
542	28209.60776
543	28204.6005
544	28200.83992
545	28197.78229
546	28196.20163
547	28192.19702
548	28182.53627
549	28176.53508
550	28169.75182
551	28166.66891
552	28159.86559
553	28154.63609
554	28151.39808
555	28149.20268
556	28143.81209
557	28137.97177
558	28133.58456
559	28128.54223
560	28123.96505
561	28118.40422
562	28114.83108
563	28111.43406
564	28109.338
565	28108.12873
566	28101.73453
567	28095.32122
568	28089.78829
569	28085.77548
570	28080.22125
571	28077.02245
572	28073.73888
573	28070.49617
574	28066.31388
575	28064.73808
576	28061.69262
577	28056.6804
578	28052.07878
579	28049.18573
580	28046.79181
581	28044.62339
582	28040.20148
583	28037.83913
584	28031.03608
585	28028.3815
586	28025.3856
587	28020.55165
588	28018.8522
589	28015.63384
590	28012.77506
591	28009.9256
592	28005.24424
593	28001.899
594	27997.24731
595	27995.64935
596	27992.75734
597	27988.76648
598	27987.10332
599	27983.33013
600	27981.70434
601	27978.50165
602	27976.19944
603	27971.32345
604	27969.57798
605	27966.13143
606	27962.54949
607	27959.78298
608	27957.12472
609	27954.2569
610	27951.25294
611	27948.36592
612	27944.76302
613	27943.45361
614	27940.45983
615	27934.8792
616	27931.75906
617	27926.37842
618	27924.55485
619	27920.7343
620	27916.38196
621	27914.19108
622	27910.95417
623	27908.81072
624	27906.01018
625	27905.02353
626	27901.71086
627	27897.64336
628	27890.802
629	27887.06823
630	27884.14952
631	27879.49024
632	27874.01188
633	27871.95436
634	27869.80608
635	27868.24449
636	27862.73493
637	27859.25358
638	27855.43211
639	27851.40054
640	27848.42838
641	27843.71941
642	27841.53426
643	27836.78747
644	27834.48596
645	27830.77494
646	27827.07004
647	27825.48801
648	27819.36351
649	27815.83934
650	27813.04413
651	27806.23981
652	27803.86031
653	27802.47712
654	27800.53798
655	27797.10339
656	27793.96676
657	27791.67745
658	27786.74959
659	27782.24127
660	27780.13991
661	27776.78102
662	27773.01961
663	27770.38751
664	27768.94224
665	27765.10908
666	27760.24734
667	27755.38674
668	27750.96855
669	27747.56799
670	27744.92021
671	27743.61542
672	27741.63128
673	27736.03809
674	27733.42543
675	27730.40094
676	27727.51528
677	27723.93205
678	27721.88315
679	27719.16493
680	27715.47403
681	27712.92766
682	27707.64108
683	27704.80887
684	27702.53222
685	27697.05941
686	27695.76569
687	27694.16559
688	27692.56216
689	27689.52753
690	27685.66281
691	27680.46937
692	27676.86305
693	27672.93406
694	27667.5918
695	27664.35632
696	27660.47826
697	27658.3243
698	27653.29007
699	27649.96458
700	27647.36363
701	27644.59195
702	27640.3152
703	27638.30993
704	27636.55868
705	27631.9826
706	27629.3401
707	27625.62798
708	27623.09692
709	27620.72027
710	27617.6488
711	27612.78253
712	27610.04497
713	27606.02063
714	27602.92677
715	27599.46046
716	27595.8336
717	27594.20031
718	27591.70122
719	27589.00337
720	27586.39237
721	27584.90089
722	27580.55448
723	27576.18838
724	27574.82776
725	27572.4447
726	27569.51246
727	27565.81332
728	27563.45528
729	27560.64487
730	27557.96054
731	27552.34157
732	27550.39567
733	27547.95125
734	27544.47373
735	27540.74184
736	27539.02133
737	27536.99579
738	27534.30839
739	27532.72857
740	27530.80928
741	27528.76426
742	27526.6017
743	27525.22827
744	27523.37531
745	27521.60029
746	27520.57132
747	27516.29649
748	27510.49728
749	27506.71263
750	27504.74967
751	27502.60165
752	27499.86786
753	27497.16485
754	27493.41483
755	27490.15308
756	27487.83785
757	27485.25428
758	27480.04212
759	27477.75141
760	27474.49392
761	27471.93658
762	27469.7454
763	27468.38108
764	27466.3558
765	27464.26574
766	27461.59079
767	27459.41742
768	27457.24697
769	27456.13478
770	27452.51937
771	27447.99475
772	27443.75151
773	27440.97102
774	27439.7231
775	27437.76106
776	27435.90237
777	27432.93087
778	27429.36503
779	27427.26802
780	27425.21504
781	27422.99593
782	27422.74872
783	27419.917
784	27418.30105
785	27412.54415
786	27408.26436
787	27405.44547
788	27402.24267
789	27400.94098
790	27398.56399
791	27394.94115
792	27392.8413
793	27391.75164
794	27390.572
795	27386.00854
796	27383.48541
797	27380.64616
798	27379.36098
799	27379.14686
800	27375.47909
801	27371.67403
802	27370.08859
803	27367.16373
804	27362.5888
805	27359.52531
806	27356.80138
807	27354.39969
808	27351.4043
809	27349.38074
810	27346.45579
811	27344.46293
812	27342.00531
813	27339.24172
814	27335.90094
815	27334.2952
816	27331.24883
817	27326.3941
818	27324.20595
819	27320.18627
820	27318.4351
821	27316.5016
822	27313.71497
823	27310.06864
824	27307.01254
825	27305.32656
826	27302.27607
827	27301.09297
828	27298.04353
829	27296.66918
830	27294.24385
831	27293.07563
832	27292.38742
833	27290.40922
834	27288.37186
835	27285.44684
836	27282.06929
837	27279.23153
838	27276.52599
839	27274.1846
840	27272.6107
841	27270.16155
842	27267.00506
843	27264.49742
844	27262.46773
845	27259.9354
846	27255.91627
847	27254.55699
848	27251.88704
849	27249.90875
850	27247.58496
851	27244.65365
852	27239.93796
853	27230.72708
854	27228.71964
855	27226.57627
856	27225.22658
857	27222.68437
858	27219.81355
859	27217.94926
860	27216.5191
861	27214.50018
862	27212.79481
863	27206.6173
864	27204.02439
865	27200.07298
866	27197.31487
867	27196.29482
868	27195.19773
869	27188.33628
870	27185.10751
871	27182.97007
872	27179.59984
873	27178.1273
874	27175.52833
875	27172.13251
876	27170.63118
877	27167.01224
878	27164.51276
879	27159.59205
880	27157.96837
881	27154.33615
882	27152.89532
883	27151.84227
884	27149.40286
885	27145.46804
886	27144.89234
887	27142.69886
888	27140.87887
889	27138.4112
890	27136.79916
891	27136.39852
892	27133.82277
893	27130.66797
894	27129.9259
895	27127.10208
896	27124.60602
897	27122.69433
898	27121.79458
899	27120.02481
900	27118.77204
901	27117.36392
902	27112.48104
903	27110.1034
904	27108.60011
905	27107.50903
906	27103.72124
907	27100.76596
908	27098.4613
909	27097.69909
910	27094.91719
911	27092.70274
912	27090.05318
913	27087.74326
914	27086.08155
915	27082.5687
916	27080.3606
917	27079.22454
918	27076.57466
919	27075.74429
920	27072.37057
921	27070.55971
922	27067.59317
923	27064.74501
924	27062.8099
925	27062.06336
926	27058.54401
927	27056.85987
928	27054.10845
929	27049.96027
930	27047.43486
931	27044.62767
932	27042.33005
933	27041.69225
934	27039.07035
935	27036.65535
936	27035.68008
937	27034.44255
938	27031.94022
939	27028.4957
940	27026.03813
941	27023.03373
942	27020.19082
943	27018.32111
944	27017.08133
945	27014.64157
946	27012.62384
947	27011.03832
948	27008.14434
949	27005.42389
950	27003.62442
951	27001.33031
952	26999.03754
953	26997.40872
954	26995.36732
955	26993.49755
956	26989.6351
957	26986.15025
958	26984.25497
959	26983.11392
960	26981.4022
961	26977.71005
962	26975.4949
963	26973.2748
964	26969.77347
965	26967.8332
966	26965.34352
967	26962.87991
968	26961.60723
969	26959.48737
970	26957.08268
971	26954.76033
972	26953.01894
973	26952.02884
974	26948.67821
975	26946.56641
976	26943.91321
977	26941.60733
978	26939.86378
979	26937.76695
980	26934.6644
981	26932.13078
982	26930.36721
983	26928.28931
984	26926.28155
985	26923.8098
986	26920.33459
987	26917.93149
988	26914.10059
989	26911.84477
990	26910.21179
991	26909.43234
992	26908.72661
993	26906.95381
994	26904.70487
995	26901.80173
996	26899.21892
997	26896.82934
998	26895.41936
999	26891.57188
1000	26889.45615
1001	26887.47901
1002	26884.01544
1003	26882.38851
1004	26881.3232
1005	26878.01738
1006	26872.96445
1007	26870.26915
1008	26867.82248
1009	26865.39901
1010	26862.96286
1011	26862.31791
1012	26861.74863
1013	26861.00611
1014	26859.08856
1015	26856.48709
1016	26853.10262
1017	26850.50706
1018	26848.63269
1019	26847.43343
1020	26844.65212
1021	26842.00539
1022	26838.43895
1023	26837.42916
1024	26836.93052
1025	26834.66286
1026	26831.49115
1027	26828.47235
1028	26823.79425
1029	26821.51847
1030	26819.30179
1031	26816.71804
1032	26815.86953
1033	26813.55547
1034	26810.21892
1035	26809.124
1036	26806.5002
1037	26803.63485
1038	26802.47679
1039	26799.77867
1040	26797.78293
1041	26796.36095
1042	26792.65181
1043	26788.46229
1044	26787.54154
1045	26785.45724
1046	26782.60785
1047	26780.85284
1048	26778.74962
1049	26777.64136
1050	26775.35089
1051	26773.01356
1052	26771.78147
1053	26770.78139
1054	26768.83021
1055	26764.93287
1056	26763.25709
1057	26762.84917
1058	26760.97559
1059	26758.0213
1060	26755.89645
1061	26754.32091
1062	26752.45674
1063	26750.41559
1064	26749.37905
1065	26748.58239
1066	26747.5308
1067	26744.57974
1068	26742.60495
1069	26741.10974
1070	26739.79653
1071	26738.09142
1072	26736.38328
1073	26734.92644
1074	26734.09018
1075	26732.48956
1076	26730.80358
1077	26729.41182
1078	26725.77378
1079	26724.32993
1080	26722.65719
1081	26721.33282
1082	26720.10217
1083	26717.61625
1084	26716.50629
1085	26713.79985
1086	26711.61086
1087	26709.6776
1088	26709.03535
1089	26707.80316
1090	26706.91784
1091	26706.05058
1092	26704.21755
1093	26701.6908
1094	26700.05493
1095	26696.8029
1096	26695.70782
1097	26695.00227
1098	26694.06276
1099	26692.60016
1100	26689.68097
1101	26688.18592
1102	26686.58357
1103	26684.10276
1104	26682.03402
1105	26680.92197
1106	26679.65494
1107	26678.50657
1108	26675.23247
1109	26673.78719
1110	26672.19792
1111	26669.44821
1112	26668.38194
1113	26666.53735
1114	26665.5336
1115	26664.93562
1116	26662.67896
1117	26659.61136
1118	26656.89909
1119	26655.16061
1120	26654.57126
1121	26652.52569
1122	26649.33228
1123	26646.42207
1124	26644.13685
1125	26641.92094
1126	26639.48522
1127	26638.82065
1128	26635.66828
1129	26634.0753
1130	26631.33369
1131	26628.66774
1132	26625.20072
1133	26622.7819
1134	26621.43408
1135	26619.31672
1136	26617.2811
1137	26613.27103
1138	26611.87152
1139	26611.31102
1140	26609.28215
1141	26606.99933
1142	26604.69168
1143	26602.91015
1144	26601.75218
1145	26600.66225
1146	26598.38963
1147	26595.76181
1148	26593.40932
1149	26590.76996
1150	26588.67787
1151	26585.8811
1152	26584.25107
1153	26583.08241
1154	26581.24139
1155	26579.69048
1156	26578.5278
1157	26575.63801
1158	26572.79185
1159	26571.72501
1160	26570.08655
1161	26568.75513
1162	26567.08595
1163	26565.46963
1164	26564.74046
1165	26563.92007
1166	26563.24978
1167	26561.57415
1168	26560.16534
1169	26558.65243
1170	26556.32347
1171	26554.33192
1172	26553.46583
1173	26552.1017
1174	26549.67019
1175	26548.24514
1176	26546.18458
1177	26544.38368
1178	26542.38194
1179	26540.26486
1180	26538.8121
1181	26536.8796
1182	26535.70939
1183	26534.11002
1184	26531.8413
1185	26530.76358
1186	26529.55129
1187	26527.38615
1188	26526.56035
1189	26525.97008
1190	26522.99831
1191	26520.98
1192	26518.60757
1193	26517.1121
1194	26517.00827
1195	26515.76335
1196	26515.17599
1197	26513.97216
1198	26512.04174
1199	26510.94377
1200	26508.40012
1201	26507.0716
1202	26505.3746
1203	26502.99291
1204	26501.54073
1205	26499.91706
1206	26497.3922
1207	26495.09503
1208	26493.62347
1209	26492.40589
1210	26490.69759
1211	26488.15889
1212	26486.43449
1213	26485.48597
1214	26484.94425
1215	26483.59231
1216	26482.95916
1217	26481.32189
1218	26479.82274
1219	26477.91482
1220	26476.56958
1221	26475.34627
1222	26473.74436
1223	26471.92701
1224	26468.56805
1225	26466.07065
1226	26465.09559
1227	26463.45098
1228	26463.36669
1229	26462.46674
1230	26460.37984
1231	26458.10941
1232	26455.63903
1233	26452.97323
1234	26451.61028
1235	26449.53704
1236	26446.36579
1237	26445.2707
1238	26443.68856
1239	26441.60964
1240	26439.34141
1241	26437.66101
1242	26436.46601
1243	26434.6925
1244	26432.51717
1245	26431.44688
1246	26429.01091
1247	26427.9796
1248	26427.3114
1249	26424.5427
1250	26423.47152
1251	26422.25131
1252	26419.86154
1253	26418.37818
1254	26416.37044
1255	26414.35819
1256	26412.21918
1257	26411.82832
1258	26409.60032
1259	26407.82729
1260	26406.22089
1261	26404.38493
1262	26401.17264
1263	26399.40185
1264	26398.04513
1265	26397.3141
1266	26395.74805
1267	26394.0758
1268	26393.16478
1269	26392.40118
1270	26390.94485
1271	26389.63463
1272	26388.63102
1273	26387.32531
1274	26386.51528
1275	26384.82076
1276	26384.04873
1277	26381.90558
1278	26380.98428
1279	26378.01518
1280	26376.40449
1281	26374.40253
1282	26370.66161
1283	26370.28298
1284	26369.25438
1285	26367.3062
1286	26364.79909
1287	26363.41042
1288	26361.78071
1289	26360.25135
1290	26359.05411
1291	26356.81682
1292	26355.77814
1293	26354.7957
1294	26353.71187
1295	26351.09109
1296	26348.75298
1297	26347.60683
1298	26346.65941
1299	26345.69764
1300	26344.13494
1301	26342.59797
1302	26342.10354
1303	26340.39909
1304	26338.81297
1305	26338.09572
1306	26336.18242
1307	26334.78188
1308	26333.31725
1309	26331.39007
1310	26329.3734
1311	26327.75448
1312	26326.64196
1313	26324.86659
1314	26322.13996
1315	26320.27547
1316	26319.67761
1317	26318.72053
1318	26316.44419
1319	26315.15925
1320	26312.56582
1321	26311.63979
1322	26310.09129
1323	26309.63919
1324	26309.04269
1325	26307.2846
1326	26306.01115
1327	26305.11421
1328	26302.16341
1329	26300.46569
1330	26299.41937
1331	26299.30218
1332	26297.43487
1333	26296.162
1334	26295.57793
1335	26294.93704
1336	26293.07396
1337	26290.59563
1338	26288.51001
1339	26287.04807
1340	26286.1167
1341	26285.48305
1342	26284.15728
1343	26283.02918
1344	26282.12174
1345	26280.24972
1346	26278.78441
1347	26275.88186
1348	26274.33982
1349	26272.89463
1350	26271.88262
1351	26270.31156
1352	26269.78272
1353	26268.19136
1354	26267.20781
1355	26266.14104
1356	26262.54478
1357	26260.59291
1358	26260.04438
1359	26257.59987
1360	26256.17102
1361	26254.54813
1362	26253.85424
1363	26252.57541
1364	26250.9451
1365	26250.14837
1366	26249.55179
1367	26248.73686
1368	26246.12833
1369	26245.30913
1370	26241.83853
1371	26240.50552
1372	26239.20343
1373	26238.14118
1374	26235.65779
1375	26234.97366
1376	26234.50723
1377	26232.39512
1378	26231.27445
1379	26229.34656
1380	26228.89984
1381	26227.70268
1382	26226.95791
1383	26225.76561
1384	26224.82544
1385	26223.17452
1386	26222.16959
1387	26219.8752
1388	26218.00575
1389	26216.98444
1390	26214.9617
1391	26213.37892
1392	26212.00665
1393	26211.09717
1394	26210.02763
1395	26209.04719
1396	26207.66931
1397	26206.48044
1398	26205.09456
1399	26203.32624
1400	26201.8342
1401	26200.546
1402	26197.50947
1403	26194.25254
1404	26193.51434
1405	26191.89881
1406	26191.01864
1407	26188.9796
1408	26188.02591
1409	26186.58077
1410	26185.80527
1411	26184.78372
1412	26182.79932
1413	26181.00329
1414	26179.30303
1415	26178.17522
1416	26177.30829
1417	26174.58179
1418	26172.5487
1419	26170.64098
1420	26169.74425
1421	26169.24471
1422	26167.47727
1423	26166.12164
1424	26164.35272
1425	26162.01054
1426	26160.82274
1427	26159.30008
1428	26156.39515
1429	26155.09111
1430	26152.63489
1431	26151.9504
1432	26150.18425
1433	26147.26987
1434	26145.78501
1435	26144.69875
1436	26143.52369
1437	26142.93357
1438	26141.55336
1439	26140.78503
1440	26138.83672
1441	26137.76944
1442	26136.63206
1443	26135.8149
1444	26132.89392
1445	26131.13867
1446	26129.41687
1447	26127.61444
1448	26126.98113
1449	26126.23808
1450	26124.93588
1451	26123.50624
1452	26122.57484
1453	26121.76784
1454	26119.69814
1455	26118.1531
1456	26117.32501
1457	26115.72752
1458	26114.43379
1459	26112.92111
1460	26111.52624
1461	26110.47341
1462	26108.51222
1463	26106.78241
1464	26105.62079
1465	26104.40692
1466	26103.59081
1467	26102.81813
1468	26102.225
1469	26101.16275
1470	26100.0037
1471	26098.1009
1472	26097.44569
1473	26095.40857
1474	26094.0092
1475	26093.31659
1476	26092.48622
1477	26090.77746
1478	26090.38504
1479	26089.02646
1480	26087.79599
1481	26086.81734
1482	26086.38605
1483	26084.73404
1484	26083.24575
1485	26082.01536
1486	26081.42211
1487	26079.05423
1488	26078.15359
1489	26076.04503
1490	26074.98829
1491	26072.82926
1492	26068.78239
1493	26067.96959
1494	26067.5754
1495	26066.35475
1496	26065.16741
1497	26063.29864
1498	26062.88816
1499	26061.81476
1500	26059.73601
1501	26057.81586
1502	26056.5328
1503	26055.33424
1504	26053.5572
1505	26052.95595
1506	26052.27057
1507	26049.52025
1508	26048.73966
1509	26047.53303
1510	26046.12648
1511	26045.43925
1512	26042.42907
1513	26040.48116
1514	26039.75815
1515	26038.7786
1516	26038.4951
1517	26037.37264
1518	26035.48004
1519	26032.96511
1520	26031.49209
1521	26031.41774
1522	26029.9432
1523	26028.80398
1524	26025.5907
1525	26024.47558
1526	26023.90401
1527	26022.48982
1528	26021.1844
1529	26019.45496
1530	26017.09157
1531	26016.66733
1532	26014.50154
1533	26013.12754
1534	26012.61043
1535	26012.18371
1536	26011.32351
1537	26011.12645
1538	26010.10625
1539	26008.87948
1540	26008.17997
1541	26007.13278
1542	26006.13149
1543	26004.47808
1544	26002.47196
1545	26000.99219
1546	25998.93322
1547	25998.73094
1548	25998.15143
1549	25996.41966
1550	25995.18013
1551	25993.81412
1552	25992.51347
1553	25992.21504
1554	25990.82692
1555	25989.1745
1556	25987.90996
1557	25985.49011
1558	25984.82139
1559	25983.68355
1560	25982.70816
1561	25981.85787
1562	25980.39669
1563	25979.504
1564	25978.85454
1565	25976.37931
1566	25973.86144
1567	25971.52595
1568	25970.04188
1569	25969.48021
1570	25967.77079
1571	25967.06459
1572	25966.08582
1573	25965.25694
1574	25963.78861
1575	25962.16307
1576	25960.98341
1577	25960.20268
1578	25959.16591
1579	25957.75048
1580	25956.35153
1581	25955.632
1582	25954.17569
1583	25953.87475
1584	25953.0606
1585	25952.36696
1586	25951.43192
1587	25949.89447
1588	25948.17373
1589	25947.78146
1590	25946.15661
1591	25945.16862
1592	25944.2202
1593	25942.85229
1594	25941.71233
1595	25940.93637
1596	25939.6386
1597	25938.32736
1598	25936.52043
1599	25934.81318
1600	25934.01337
1601	25932.94508
1602	25932.26794
1603	25931.62247
1604	25930.74126
1605	25928.97581
1606	25927.65148
1607	25927.37213
1608	25926.95776
1609	25926.0373
1610	25925.4987
1611	25924.22902
1612	25922.86512
1613	25920.59758
1614	25919.33875
1615	25918.55479
1616	25916.87466
1617	25915.98393
1618	25914.48343
1619	25913.65888
1620	25913.19541
1621	25911.1357
1622	25910.00461
1623	25908.54882
1624	25906.14581
1625	25905.3975
1626	25904.48615
1627	25902.85062
1628	25900.98964
1629	25900.29481
1630	25899.79899
1631	25899.08138
1632	25897.19438
1633	25896.16061
1634	25893.27215
1635	25893.21358
1636	25892.50628
1637	25891.73595
1638	25891.25376
1639	25890.62458
1640	25890.27911
1641	25889.93673
1642	25889.1676
1643	25888.71314
1644	25887.61866
1645	25887.36256
1646	25886.63132
1647	25886.13517
1648	25884.81834
1649	25883.62312
1650	25882.32513
1651	25881.56509
1652	25879.56086
1653	25878.39536
1654	25878.01075
1655	25875.57732
1656	25874.53347
1657	25873.85026
1658	25871.58126
1659	25870.83969
1660	25868.45749
1661	25867.99882
1662	25866.95869
1663	25865.50074
1664	25864.33491
1665	25862.83344
1666	25861.21471
