iter	Passed	Remaining
292	30457	267252
293	30659	268008
294	30752	267803
295	30835	267520
296	30924	267282
297	31014	267055
298	31098	266779
299	31190	266577
300	31281	266362
301	31368	266114
302	31458	265891
303	31547	265667
304	31768	266539
305	31868	266405
306	31955	266157
307	32060	266062
308	32151	265851
309	32236	265585
310	32331	265413
311	32416	265151
312	32502	264900
313	32599	264741
314	32691	264537
315	32773	264264
316	33142	266293
317	33231	266061
318	33318	265819
319	33407	265590
320	33493	265339
321	33581	265102
322	33670	264881
323	33757	264644
324	33845	264411
325	33932	264174
326	34024	263974
327	34107	263712
328	34328	264510
329	34419	264303
330	34506	264062
331	34596	263850
332	34678	263579
333	34763	263328
334	34851	263106
335	34931	262820
336	35021	262608
337	35108	262380
338	35193	262133
339	35285	261943
340	35666	263888
341	35754	263666
342	35851	263502
343	35964	263458
344	36056	263265
345	36145	263049
346	36233	262825
347	36323	262613
348	36410	262383
349	36494	262137
350	36583	261922
351	36679	261761
352	36894	262444
353	36980	262206
354	37059	261925
355	37147	261704
356	37231	261457
357	37324	261271
358	37414	261067
359	37500	260834
360	37583	260584
361	37671	260368
362	37755	260129
363	37834	259852
364	38064	260609
365	38150	260385
366	38238	260166
367	38327	259961
368	38416	259753
369	38502	259530
370	38598	259371
371	38678	259107
372	38766	258892
373	38857	258703
374	38952	258543
375	39208	259441
376	39395	259886
377	39481	259660
378	39585	259548
379	39683	259401
380	39770	259187
381	39867	259031
382	39952	258805
383	40043	258612
384	40128	258384
385	40214	258164
386	40302	257957
387	40519	258570
388	40612	258394
389	40696	258161
390	40785	257961
391	40870	257734
392	40956	257513
393	41042	257296
394	41123	257045
395	41209	256833
396	41293	256603
397	41376	256368
398	41460	256142
399	41785	257397
400	41884	257262
401	41979	257097
402	42068	256900
403	42151	256666
404	42242	256480
405	42328	256264
406	42413	256042
407	42500	255836
408	42589	255638
409	42673	255414
410	42753	255169
411	42920	255441
412	43014	255276
413	43101	255069
414	43191	254880
415	43308	254855
416	43395	254649
417	43477	254416
418	43568	254233
419	43655	254035
420	43737	253803
421	43829	253631
422	43919	253443
423	44297	254920
424	44386	254723
425	44472	254516
426	44572	254389
427	44665	254218
428	44746	253981
429	44841	253821
430	44925	253605
431	45010	253391
432	45096	253185
433	45184	252991
434	45272	252794
435	45483	253289
436	45574	253107
437	45658	252893
438	45745	252696
439	45835	252510
440	45920	252302
441	46012	252133
442	46096	251918
443	46175	251675
444	46265	251496
445	46345	251260
446	46433	251074
447	46528	250922
448	46743	251414
449	46831	251225
450	46914	251010
451	47008	250851
452	47112	250746
453	47199	250553
454	47292	250388
455	47385	250230
456	47480	250076
457	47565	249873
458	47652	249680
459	48022	250971
460	48116	250811
461	48204	250619
462	48295	250449
463	48386	250276
464	48468	250057
465	48561	249894
466	48648	249700
467	48737	249517
468	48825	249330
469	48910	249129
470	48998	248943
471	49237	249526
472	49326	249343
473	49410	249139
474	49497	248947
475	49584	248754
476	49670	248559
477	49759	248382
478	49844	248183
479	49929	247984
480	50015	247787
481	50098	247583
482	50182	247379
483	50544	248545
484	50640	248401
485	50730	248225
486	50833	248111
487	50931	247976
488	51015	247775
489	51107	247611
490	51190	247402
491	51279	247224
492	51365	247034
493	51452	246847
494	51532	246625
495	51768	247150
496	51856	246972
497	51940	246767
498	52028	246588
499	52117	246409
500	52201	246210
501	52284	246006
502	52376	245846
503	52459	245645
504	52543	245444
505	52633	245273
506	52718	245084
507	53096	246251
508	53184	246069
509	53278	245917
510	53365	245733
511	53452	245545
512	53535	245343
513	53626	245181
514	53720	245029
515	53804	244831
516	53892	244655
517	53976	244457
518	54060	244261
519	54287	244709
520	54377	244541
521	54457	244330
522	54541	244134
523	54658	244086
524	54747	243914
525	54839	243754
526	54924	243563
527	55006	243361
528	55094	243188
529	55180	243002
530	55271	242842
531	55647	243929
532	55739	243766
533	55824	243577
534	55911	243398
535	56004	243241
536	56092	243067
537	56179	242887
538	56267	242713
539	56349	242511
540	56428	242300
541	56513	242109
542	56599	241927
543	56825	242344
544	56930	242242
545	57019	242071
546	57107	241896
547	57189	241698
548	57276	241519
549	57366	241355
550	57448	241159
551	57534	240976
552	57618	240790
553	57703	240605
554	57785	240407
555	58012	240813
556	58100	240640
557	58181	240441
558	58272	240283
559	58369	240147
560	58467	240018
561	58554	239845
562	58636	239648
563	58721	239466
564	58807	239291
565	58897	239129
566	58982	238948
567	59354	239927
568	59438	239740
569	59527	239570
570	59616	239404
571	59699	239214
572	59783	239029
573	59876	238880
574	59960	238695
575	60050	238534
576	60140	238374
577	60236	238235
578	60334	238109
579	60545	238424
580	60633	238254
581	60717	238071
582	60803	237896
583	60886	237705
584	60970	237524
585	61059	237362
586	61140	237167
587	61229	237004
588	61316	236833
589	61404	236668
590	61489	236489
591	61862	237418
592	61954	237264
593	62045	237110
594	62156	237028
595	62244	236865
596	62330	236688
597	62424	236546
598	62508	236361
599	62596	236196
600	62684	236033
601	62769	235853
602	62863	235713
603	63078	236020
604	63171	235875
605	63259	235710
606	63355	235573
607	63447	235422
608	63537	235266
609	63630	235119
610	63712	234933
611	63797	234759
612	63884	234591
613	63971	234421
614	64265	235011
615	64425	235110
616	64511	234938
617	64599	234774
618	64684	234597
619	64773	234436
620	64855	234251
621	64946	234099
622	65035	233940
623	65124	233778
624	65208	233601
625	65296	233438
626	65391	233303
627	65597	233559
628	65710	233484
629	65799	233326
630	65885	233157
631	65972	232992
632	66068	232856
633	66163	232719
634	66246	232542
635	66333	232375
636	66419	232207
637	66507	232046
638	66674	232160
639	66773	232037
640	66857	231861
641	66942	231691
642	67030	231531
643	67113	231352
644	67198	231184
645	67286	231025
646	67369	230846
647	67453	230675
648	67546	230532
649	67626	230345
650	67867	230708
651	68074	230951
652	68163	230796
653	68248	230624
654	68338	230471
655	68419	230289
656	68503	230119
657	68594	229969
658	68686	229822
659	68771	229656
660	68865	229516
661	68958	229375
662	69107	229420
663	69297	229599
664	69409	229521
665	69499	229369
666	69584	229201
667	69673	229046
668	69760	228884
669	69847	228725
670	69934	228564
671	70020	228401
672	70102	228224
673	70348	228578
674	70552	228800
675	70642	228649
676	70726	228476
677	70813	228316
678	70902	228163
679	70988	227997
680	71074	227833
681	71166	227691
682	71247	227510
683	71332	227347
684	71420	227190
685	71506	227026
686	71742	227340
687	71839	227212
688	71923	227043
689	72018	226911
690	72103	226744
691	72186	226575
692	72275	226420
693	72357	226248
694	72446	226096
695	72536	225947
696	72624	225793
697	72868	226122
698	73087	226372
699	73174	226213
700	73262	226058
701	73348	225897
702	73464	225826
703	73548	225661
704	73643	225527
705	73733	225376
706	73821	225223
707	73904	225052
708	73992	224901
709	74214	225151
710	74315	225036
711	74402	224878
712	74503	224764
713	74589	224604
714	74672	224436
715	74762	224288
716	74853	224143
717	74936	223975
718	75027	223829
719	75108	223657
720	75193	223493
721	75556	224159
722	75650	224021
723	75741	223878
724	75826	223713
725	75910	223548
726	75995	223386
727	76082	223232
728	76170	223078
729	76257	222923
730	76346	222772
731	76433	222616
732	76517	222452
733	76696	222566
734	76789	222427
735	76889	222309
736	76990	222196
737	77069	222019
738	77153	221855
739	77240	221700
740	77329	221553
741	77414	221392
742	77512	221271
743	77601	221123
744	77687	220965
745	78064	221637
746	78153	221487
747	78240	221332
748	78329	221184
749	78415	221026
750	78499	220865
751	78585	220706
752	78674	220560
753	78759	220400
754	78842	220237
755	78930	220087
756	79014	219924
757	79136	219871
758	79318	219981
759	79404	219825
760	79485	219655
761	79565	219484
762	79649	219324
763	79733	219161
764	79822	219015
765	79911	218868
766	79995	218709
767	80079	218551
768	80167	218403
769	80262	218272
770	80642	218916
771	80752	218826
772	80861	218732
773	80948	218581
774	81031	218420
775	81116	218261
776	81202	218107
777	81289	217955
778	81377	217806
779	81460	217646
780	81546	217491
781	81646	217374
782	81849	217533
783	81938	217387
784	82022	217228
785	82106	217071
786	82198	216934
787	82288	216790
788	82379	216650
789	82465	216497
790	82549	216339
791	82632	216179
792	82718	216028
793	82819	215914
794	83035	216101
795	83128	215967
796	83213	215811
797	83309	215684
798	83403	215555
799	83497	215424
800	83593	215296
801	83687	215167
802	83777	215025
803	83868	214887
804	83953	214732
805	84292	215227
806	84391	215109
807	84483	214972
808	84597	214891
809	84695	214770
810	84790	214641
811	84888	214521
812	84985	214397
813	85079	214266
814	85167	214121
815	85256	213978
816	85401	213974
817	85565	214017
818	85659	213886
819	85750	213747
820	85833	213589
821	85916	213432
822	86013	213309
823	86103	213168
824	86196	213035
825	86298	212926
826	86388	212785
827	86476	212639
828	86882	213276
829	86973	213138
830	87066	213004
831	87159	212869
832	87245	212720
833	87334	212575
834	87424	212437
835	87516	212301
836	87599	212144
837	87694	212014
838	87778	211860
839	87928	211864
840	88112	211951
841	88223	211861
842	88311	211717
843	88406	211589
844	88499	211456
845	88594	211328
846	88677	211171
847	88770	211040
848	88856	210890
849	88948	210756
850	89036	210610
851	89426	211180
852	89519	211047
853	89611	210912
854	89702	210774
855	89793	210636
856	89881	210493
857	89976	210364
858	90067	210227
859	90153	210079
860	90246	209945
861	90333	209799
862	90457	209739
863	90622	209774
864	90709	209628
865	90797	209485
866	90879	209327
867	90965	209179
868	91053	209035
869	91147	208905
870	91234	208759
871	91322	208616
872	91411	208476
873	91505	208347
874	91850	208788
875	91950	208672
876	92041	208535
877	92168	208480
878	92272	208374
879	92363	208236
880	92457	208108
881	92545	207964
882	92632	207818
883	92720	207677
884	92812	207543
885	92911	207426
886	93137	207590
887	93225	207448
888	93311	207300
889	93394	207147
890	93480	206999
891	93566	206854
892	93655	206714
893	93737	206557
894	93826	206417
895	93912	206272
896	93998	206125
897	94090	205994
898	94472	206493
899	94556	206344
900	94642	206197
901	94728	206051
902	94814	205904
903	94902	205761
904	94996	205634
905	95084	205491
906	95173	205351
907	95266	205220
908	95358	205089
909	95461	204980
910	95679	205117
911	95768	204978
912	95852	204828
913	95956	204721
914	96059	204611
915	96148	204472
916	96238	204337
917	96322	204186
918	96405	204034
919	96492	203892
920	96574	203738
921	96709	203698
922	96860	203690
923	96944	203542
924	97032	203401
925	97115	203251
926	97203	203109
927	97294	202976
928	97382	202837
929	97470	202696
930	97557	202555
931	97644	202413
932	97731	202272
933	98027	202561
934	98173	202542
935	98263	202406
936	98372	202310
937	98459	202168
938	98545	202024
939	98636	201890
940	98726	201753
941	98807	201601
942	98894	201459
943	98978	201312
944	99059	201159
945	99279	201287
946	99372	201157
947	99459	201018
948	99551	200886
949	99640	200749
950	99750	200655
951	99842	200523
952	99929	200382
953	100016	200242
954	100101	200098
955	100193	199967
956	100276	199820
957	100657	200263
958	100744	200124
959	100830	199979
960	100912	199830
961	100995	199681
962	101078	199533
963	101169	199401
964	101253	199254
965	101341	199116
966	101443	199006
967	101536	198878
968	101629	198749
969	101847	198865
970	101936	198728
971	102023	198588
972	102109	198447
973	102198	198311
974	102285	198172
975	102379	198045
976	102468	197910
977	102558	197775
978	102646	197638
979	102733	197500
980	103009	197724
981	103177	197740
982	103262	197595
983	103343	197444
984	103430	197305
985	103530	197191
986	103632	197080
987	103716	196935
988	103807	196803
989	103893	196662
990	103982	196527
991	104073	196396
992	104316	196552
993	104405	196417
994	104502	196295
995	104590	196159
996	104682	196030
997	104769	195890
998	104859	195759
999	104944	195617
1000	105034	195483
1001	105119	195340
1002	105207	195205
1003	105296	195071
1004	105680	195482
1005	105767	195344
1006	105847	195193
1007	105937	195060
1008	106024	194920
1009	106108	194776
1010	106201	194650
1011	106289	194513
1012	106372	194368
1013	106458	194228
1014	106539	194080
1015	106627	193945
1016	106837	194030
1017	106924	193892
1018	107028	193786
1019	107118	193653
1020	107202	193509
1021	107290	193374
1022	107380	193243
1023	107482	193132
1024	107570	192997
1025	107656	192858
1026	107741	192717
1027	107825	192575
1028	108210	192969
1029	108298	192835
1030	108382	192691
1031	108472	192559
1032	108559	192422
1033	108645	192283
1034	108732	192147
1035	108823	192016
1036	108902	191866
1037	108987	191724
1038	109078	191596
1039	109161	191452
1040	109380	191547
1041	109468	191411
1042	109555	191276
1043	109644	191143
1044	109729	191002
1045	109818	190870
1046	109908	190738
1047	109998	190608
1048	110081	190465
1049	110170	190333
1050	110258	190198
1051	110338	190050
1052	110680	190352
1053	110784	190246
1054	110889	190141
1055	110979	190010
1056	111063	189869
1057	111151	189735
1058	111238	189598
1059	111328	189468
1060	111417	189336
1061	111502	189198
1062	111588	189060
1063	111672	188919
1064	111900	189021
1065	111992	188894
1066	112075	188754
1067	112164	188621
1068	112253	188488
1069	112334	188344
1070	112422	188211
1071	112513	188083
1072	112597	187941
1073	112687	187812
1074	112777	187683
1075	112862	187545
1076	113085	187635
1077	113181	187516
1078	113268	187381
1079	113355	187247
1080	113437	187104
1081	113522	186965
1082	113611	186834
1083	113719	186735
1084	113806	186601
1085	113890	186461
1086	113979	186330
1087	114062	186190
1088	114445	186538
1089	114530	186401
1090	114614	186261
1091	114716	186152
1092	114819	186043
1093	114906	185909
1094	114990	185769
1095	115078	185638
1096	115166	185505
1097	115256	185375
1098	115335	185229
1099	115437	185119
1100	115654	185193
1101	115739	185057
1102	115826	184923
1103	115912	184788
1104	115999	184654
1105	116084	184518
1106	116176	184391
1107	116262	184257
1108	116345	184117
1109	116432	183984
1110	116521	183853
1111	116773	183980
1112	117003	184073
1113	117087	183934
1114	117172	183798
1115	117254	183655
1116	117340	183521
1117	117425	183385
1118	117517	183260
1119	117602	183124
1120	117686	182985
1121	117773	182854
1122	117865	182728
1123	117953	182597
1124	118190	182696
1125	118296	182592
1126	118390	182470
1127	118482	182345
1128	118568	182210
1129	118657	182081
1130	118746	181951
1131	118834	181821
1132	118924	181692
1133	119015	181567
1134	119109	181444
1135	119403	181628
1136	119547	181582
1137	119633	181447
1138	119734	181336
1139	119827	181212
1140	119912	181077
1141	120000	180946
1142	120088	180815
1143	120172	180679
1144	120260	180547
1145	120344	180412
1146	120430	180277
1147	120659	180358
1148	120747	180228
1149	120835	180097
1150	120921	179963
1151	121008	179832
1152	121092	179696
1153	121174	179557
1154	121256	179417
1155	121341	179283
1156	121428	179151
1157	121518	179023
1158	121599	178884
1159	121871	179025
1160	122056	179037
1161	122151	178917
1162	122259	178816
1163	122344	178681
1164	122435	178556
1165	122514	178413
1166	122602	178283
1167	122692	178156
1168	122786	178035
1169	122872	177902
1170	122957	177768
1171	123166	177813
1172	123263	177697
1173	123349	177563
1174	123434	177430
1175	123523	177303
1176	123613	177176
1177	123702	177047
1178	123792	176921
1179	123876	176785
1180	123960	176651
1181	124046	176519
1182	124134	176390
1183	124467	176608
1184	124565	176494
1185	124648	176357
1186	124735	176226
1187	124823	176098
1188	124906	175961
1189	124994	175833
1190	125083	175704
1191	125169	175573
1192	125260	175449
1193	125350	175322
1194	125434	175188
1195	125587	175150
1196	125771	175156
1197	125862	175031
1198	125949	174900
1199	126039	174774
1200	126128	174647
1201	126214	174515
1202	126309	174396
1203	126396	174267
1204	126486	174142
1205	126573	174011
1206	126660	173882
1207	127045	174161
1208	127136	174037
1209	127224	173908
1210	127313	173781
1211	127403	173655
1212	127482	173515
1213	127575	173392
1214	127661	173262
1215	127746	173130
1216	127833	173000
1217	127918	172869
1218	128007	172741
1219	128219	172781
1220	128317	172666
1221	128407	172541
1222	128494	172412
1223	128578	172278
1224	128666	172150
1225	128754	172022
1226	128853	171909
1227	128942	171783
1228	129030	171655
1229	129117	171527
1230	129202	171395
1231	129418	171437
1232	129511	171316
1233	129596	171184
1234	129691	171066
1235	129793	170957
1236	129884	170834
1237	129978	170714
1238	130065	170586
1239	130155	170461
1240	130243	170335
1241	130330	170205
1242	130413	170072
1243	130786	170316
1244	130879	170195
1245	130964	170064
1246	131055	169941
1247	131145	169816
1248	131232	169688
1249	131323	169565
1250	131408	169433
1251	131494	169304
1252	131582	169177
1253	131666	169045
1254	131748	168910
1255	131992	168983
1256	132081	168858
1257	132162	168722
1258	132253	168599
1259	132337	168468
1260	132425	168341
1261	132512	168213
1262	132605	168092
1263	132689	167961
1264	132777	167835
1265	132865	167708
1266	132948	167576
1267	133334	167825
1268	133434	167712
1269	133533	167599
1270	133614	167464
1271	133694	167328
1272	133781	167201
1273	133876	167083
1274	133961	166952
1275	134049	166826
1276	134138	166701
1277	134220	166568
1278	134309	166443
1279	134539	166493
1280	134632	166372
1281	134721	166247
1282	134817	166131
1283	134915	166017
1284	135019	165910
1285	135128	165811
1286	135212	165680
1287	135304	165558
1288	135392	165433
1289	135473	165298
1290	135842	165515
1291	135934	165393
1292	136021	165266
1293	136110	165142
1294	136193	165009
1295	136276	164877
1296	136360	164747
1297	136451	164624
1298	136535	164494
1299	136623	164368
1300	136708	164238
1301	136797	164115
1302	136954	164072
1303	137055	163961
1304	137138	163831
1305	137224	163702
1306	137304	163568
1307	137389	163438
1308	137475	163311
1309	137565	163188
1310	137649	163058
1311	137734	162929
1312	137819	162801
1313	137907	162676
1314	138169	162756
1315	138381	162776
1316	138474	162657
1317	138558	162527
1318	138649	162406
1319	138739	162283
1320	138823	162153
1321	138914	162031
1322	139001	161905
1323	139083	161773
1324	139168	161645
1325	139252	161515
1326	139345	161397
1327	139565	161424
1328	139651	161298
1329	139735	161168
1330	139821	161041
1331	139902	160909
1332	139990	160784
1333	140083	160665
1334	140165	160534
1335	140266	160425
1336	140365	160312
1337	140451	160186
1338	140712	160259
1339	140923	160274
1340	141018	160157
1341	141110	160037
1342	141190	159903
1343	141280	159780
1344	141367	159655
1345	141454	159530
1346	141542	159406
1347	141629	159280
1348	141717	159156
1349	141798	159024
1350	141954	158976
1351	142115	158933
1352	142200	158806
1353	142282	158675
1354	142369	158550
1355	142454	158423
1356	142544	158301
1357	142637	158182
1358	142722	158055
1359	142806	157927
1360	142895	157804
1361	142982	157679
1362	143230	157732
1363	143436	157738
1364	143531	157621
1365	143629	157509
1366	143714	157381
1367	143817	157274
1368	143908	157153
1369	143996	157030
1370	144079	156900
1371	144160	156769
1372	144246	156643
1373	144337	156522
1374	144497	156477
1375	144645	156419
1376	144731	156292
1377	144818	156168
1378	144906	156045
1379	144992	155918
1380	145078	155794
1381	145172	155677
1382	145256	155549
1383	145342	155424
1384	145428	155298
1385	145515	155174
1386	145834	155297
1387	145930	155182
1388	146022	155063
1389	146107	154937
1390	146193	154812
1391	146281	154688
1392	146367	154563
1393	146455	154440
1394	146541	154314
1395	146639	154202
1396	146733	154085
1397	146824	153965
1398	146995	153930
1399	147094	153818
1400	147182	153696
1401	147293	153596
1402	147375	153468
1403	147467	153349
1404	147557	153228
1405	147644	153105
1406	147725	152974
1407	147809	152848
1408	147897	152725
1409	147983	152601
1410	148354	152770
1411	148448	152653
1412	148535	152529
1413	148625	152409
1414	148709	152282
1415	148796	152158
1416	148884	152036
1417	148968	151909
1418	149056	151787
1419	149145	151666
1420	149231	151541
1421	149316	151416
1422	149544	151436
1423	149636	151317
1424	149724	151195
1425	149816	151076
1426	149902	150952
1427	149989	150829
1428	150079	150709
1429	150164	150584
1430	150242	150452
1431	150330	150330
1432	150420	150210
1433	150504	150084
1434	150879	150248
1435	150975	150134
1436	151064	150013
1437	151164	149903
1438	151261	149789
1439	151350	149669
1440	151442	149550
1441	151531	149430
1442	151615	149303
1443	151704	149183
1444	151786	149055
1445	151874	148934
1446	152106	148952
1447	152197	148834
1448	152280	148707
1449	152363	148580
1450	152443	148451
1451	152529	148327
1452	152622	148210
1453	152722	148100
1454	152803	147972
1455	152887	147846
1456	152969	147719
1457	153050	147592
1458	153426	147747
1459	153513	147625
1460	153595	147497
1461	153682	147375
1462	153766	147250
1463	153853	147127
1464	153941	147006
1465	154025	146881
1466	154108	146755
1467	154194	146631
1468	154281	146509
1469	154365	146384
1470	154527	146333
1471	154685	146278
1472	154773	146157
1473	154855	146030
1474	154945	145911
1475	155052	145807
1476	155137	145684
1477	155228	145566
1478	155323	145451
1479	155420	145339
1480	155514	145223
1481	155809	145295
1482	156015	145284
1483	156101	145162
1484	156187	145039
1485	156275	144918
1486	156360	144794
1487	156449	144673
1488	156537	144552
1489	156621	144427
1490	156705	144303
1491	156794	144183
1492	156876	144057
1493	156978	143949
1494	157198	143949
1495	157283	143825
1496	157367	143701
1497	157454	143580
1498	157541	143458
1499	157626	143335
1500	157720	143220
1501	157809	143100
1502	157896	142979
1503	157984	142858
1504	158066	142732
1505	158155	142613
1506	158529	142750
1507	158636	142646
1508	158726	142527
1509	158830	142421
1510	158919	142301
1511	159000	142175
1512	159093	142059
1513	159182	141939
1514	159267	141816
1515	159356	141696
1516	159440	141572
1517	159538	141461
1518	159759	141459
1519	159847	141338
1520	159931	141214
1521	160022	141097
1522	160107	140974
1523	160193	140852
1524	160285	140736
1525	160375	140617
1526	160452	140487
1527	160540	140367
1528	160624	140244
1529	160716	140127
1530	161093	140259
1531	161179	140138
1532	161265	140015
1533	161354	139896
1534	161439	139774
1535	161523	139650
1536	161615	139534
1537	161698	139409
1538	161787	139291
1539	161897	139190
1540	161998	139081
1541	162175	139037
1542	162322	138968
1543	162410	138848
1544	162524	138750
1545	162612	138630
1546	162701	138511
1547	162787	138390
1548	162874	138270
1549	162962	138150
1550	163051	138030
1551	163136	137908
1552	163223	137788
1553	163605	137916
1554	163695	137799
1555	163781	137677
1556	163864	137553
1557	163953	137434
1558	164043	137316
1559	164132	137197
1560	164222	137080
1561	164307	136957
1562	164395	136838
1563	164474	136711
1564	164564	136593
1565	164726	136535
1566	164876	136467
1567	164975	136357
1568	165064	136238
1569	165161	136126
1570	165267	136022
1571	165362	135908
1572	165449	135788
1573	165538	135670
1574	165625	135549
1575	165709	135427
1576	165799	135310
1577	166193	135439
1578	166284	135323
1579	166370	135202
1580	166455	135080
1581	166540	134959
1582	166621	134834
1583	166710	134715
1584	166794	134593
1585	166884	134475
1586	166972	134356
1587	167059	134236
1588	167144	134115
1589	167384	134118
1590	167490	134013
1591	167577	133893
1592	167668	133777
1593	167755	133657
1594	167843	133538
1595	167932	133419
1596	168020	133300
1597	168107	133181
1598	168196	133063
1599	168281	132942
1600	168376	132829
1601	168756	132940
1602	168847	132824
1603	168936	132705
1604	169024	132587
1605	169104	132461
1606	169187	132339
1607	169278	132222
1608	169364	132102
1609	169450	131981
1610	169532	131858
1611	169614	131735
1612	169698	131613
1613	169919	131598
1614	170014	131484
1615	170098	131363
1616	170196	131252
1617	170287	131136
1618	170370	131013
1619	170462	130898
1620	170550	130780
1621	170640	130662
1622	170726	130543
1623	170816	130426
1624	170897	130302
1625	171283	130411
1626	171376	130296
1627	171460	130175
1628	171562	130067
1629	171662	129957
1630	171749	129838
1631	171838	129721
1632	171928	129604
1633	172019	129488
1634	172105	129368
1635	172192	129249
1636	172290	129139
1637	172513	129121
1638	172602	129003
1639	172689	128885
1640	172779	128768
1641	172862	128646
1642	172948	128527
1643	173039	128411
1644	173137	128300
1645	173226	128183
1646	173315	128066
1647	173402	127947
1648	173503	127839
1649	173891	127942
1650	173975	127820
1651	174057	127698
1652	174143	127578
1653	174227	127457
1654	174317	127341
1655	174406	127224
1656	174497	127108
1657	174577	126984
1658	174668	126869
1659	174751	126747
1660	174839	126629
1661	175070	126615
1662	175168	126504
1663	175250	126382
