year_month,mean,median_price,high_price,low_price,Index,Change,prev_close,rolling_mean
1993-02-01,24130.232558139534,22500.0,29000.0,18900.0,30.18948856,5.60%,24130.232558139534,22400.0
1993-03-01,28045.0,28900.0,31625.0,19000.0,30.18948856,5.60%,24130.232558139534,24633.333333333332
1993-04-01,23095.5,20500.0,26125.0,16750.0,39.5784195,31.10%,28045.0,23966.666666666668
1993-05-01,23095.5,20500.0,26125.0,16750.0,39.5784195,31.10%,23095.5,23300.0
1993-06-01,29780.0,29000.0,37500.0,23750.0,39.5784195,31.10%,23095.5,23333.333333333332
1993-07-01,32656.25,31500.0,39000.0,28000.0,47.69199549,20.50%,29780.0,27000.0
1993-08-01,32656.25,31500.0,39000.0,28000.0,47.69199549,20.50%,32656.25,30666.666666666668
1993-09-01,39645.16129032258,40000.0,47500.0,30000.0,47.69199549,20.50%,32656.25,34333.333333333336
1993-10-01,40250.0,40000.0,45000.0,34750.0,48.97967937,2.70%,39645.16129032258,37166.666666666664
1993-11-01,40250.0,40000.0,45000.0,34750.0,48.97967937,2.70%,40250.0,40000.0
1993-12-01,41734.69387755102,41000.0,47000.0,37000.0,48.97967937,2.70%,40250.0,40333.333333333336
1994-01-01,41477.47747747748,40000.0,45000.0,36000.0,50.40009007,2.90%,41734.69387755102,40333.333333333336
1994-02-01,41477.47747747748,40000.0,45000.0,36000.0,50.40009007,2.90%,41477.47747747748,40333.333333333336
1994-03-01,41750.0,40000.0,45000.0,38250.0,50.40009007,2.90%,41477.47747747748,40000.0
1994-04-01,44005.494505494506,42000.0,48250.0,38500.0,51.71049241,2.60%,41750.0,40666.666666666664
1994-05-01,44005.494505494506,42000.0,48250.0,38500.0,51.71049241,2.60%,44005.494505494506,41333.333333333336
1994-06-01,44568.181818181816,42000.0,51500.0,38500.0,51.71049241,2.60%,44005.494505494506,42000.0
1994-07-01,46728.070175438595,45000.0,52000.0,40000.0,54.60627999,5.60%,44568.181818181816,43000.0
1994-08-01,46728.070175438595,45000.0,52000.0,40000.0,54.60627999,5.60%,46728.070175438595,44000.0
1994-09-01,48035.294117647056,46750.0,53000.0,40000.0,54.60627999,5.60%,46728.070175438595,45583.333333333336
1994-10-01,48611.32075471698,47000.0,55000.0,42000.0,54.82470511,0.40%,48035.294117647056,46250.0
1994-11-01,48611.32075471698,47000.0,55000.0,42000.0,54.82470511,0.40%,48611.32075471698,46916.666666666664
1994-12-01,49296.42857142857,47000.0,53850.0,42000.0,54.82470511,0.40%,48611.32075471698,47000.0
1995-01-01,48293.90243902439,46050.0,53000.0,42000.0,57.34664154,4.60%,49296.42857142857,46683.333333333336
1995-02-01,48293.90243902439,46050.0,53000.0,42000.0,57.34664154,4.60%,48293.90243902439,46366.666666666664
1995-03-01,51910.71428571428,51500.0,56875.0,45000.0,57.34664154,4.60%,48293.90243902439,47866.666666666664
1995-04-01,55020.125,55000.0,60000.0,48000.0,63.94150532,11.50%,51910.71428571428,50850.0
1995-05-01,55020.125,55000.0,60000.0,48000.0,63.94150532,11.50%,55020.125,53833.333333333336
1995-06-01,58894.73684210526,57000.0,63000.0,55000.0,63.94150532,11.50%,55020.125,55666.666666666664
1995-07-01,58642.857142857145,59000.0,64375.0,53000.0,67.71405414,5.90%,58894.73684210526,57000.0
1995-08-01,58642.857142857145,59000.0,64375.0,53000.0,67.71405414,5.90%,58642.857142857145,58333.333333333336
1995-09-01,62121.62162162162,60000.0,67000.0,57000.0,67.71405414,5.90%,58642.857142857145,59333.333333333336
1995-10-01,64446.34146341463,63000.0,71750.0,57625.0,73.74060495,8.90%,62121.62162162162,60666.666666666664
1995-11-01,64446.34146341463,63000.0,71750.0,57625.0,73.74060495,8.90%,64446.34146341463,62000.0
1995-12-01,65600.0,64000.0,71000.0,59500.0,73.74060495,8.90%,64446.34146341463,63333.333333333336
1996-01-01,69766.30434782608,69750.0,75000.0,63600.0,80.52474061,9.20%,65600.0,65583.33333333333
1996-02-01,69766.30434782608,69750.0,75000.0,63600.0,80.52474061,9.20%,69766.30434782608,67833.33333333333
1996-03-01,71105.4054054054,69000.0,77000.0,65000.0,80.52474061,9.20%,69766.30434782608,69500.0
1996-04-01,73696.59090909091,73500.0,78000.0,68750.0,90.91243215,12.90%,71105.4054054054,70750.0
1996-05-01,73696.59090909091,73500.0,78000.0,68750.0,90.91243215,12.90%,73696.59090909091,72000.0
1996-06-01,80209.43396226416,80000.0,84000.0,75000.0,90.91243215,12.90%,73696.59090909091,75666.66666666667
1996-07-01,85165.71428571429,84000.0,91000.0,76500.0,96.45809051,6.10%,80209.43396226416,79166.66666666667
1996-08-01,85165.71428571429,84000.0,91000.0,76500.0,96.45809051,6.10%,85165.71428571429,82666.66666666667
1996-09-01,91487.76,90000.0,96500.0,83125.0,96.45809051,6.10%,85165.71428571429,86000.0
1996-10-01,94235.04273504273,93000.0,103000.0,85000.0,99.06245895,2.70%,91487.76,89000.0
1996-11-01,94235.04273504273,93000.0,103000.0,85000.0,99.06245895,2.70%,94235.04273504273,92000.0
1996-12-01,100011.09433962264,98000.0,108000.0,91000.0,99.06245895,2.70%,94235.04273504273,94666.66666666667
1997-01-01,102931.31313131313,100000.0,110000.0,95000.0,98.66620912,-0.40%,100011.09433962264,97000.0
1997-02-01,102931.31313131313,100000.0,110000.0,95000.0,98.66620912,-0.40%,102931.31313131313,99333.33333333333
1997-03-01,106813.63636363637,107000.0,113000.0,100000.0,98.66620912,-0.40%,102931.31313131313,102333.33333333333
1997-04-01,108582.5,105500.0,120000.0,97625.0,97.58088082,-1.10%,106813.63636363637,104166.66666666667
1997-05-01,108582.5,105500.0,120000.0,97625.0,97.58088082,-1.10%,108582.5,106000.0
1997-06-01,107778.68852459016,106000.0,117000.0,100000.0,97.58088082,-1.10%,108582.5,105666.66666666667
1997-07-01,109039.58333333333,108000.0,120000.0,98375.0,93.67764559,-4.00%,107778.68852459016,106500.0
1997-08-01,109039.58333333333,108000.0,120000.0,98375.0,93.67764559,-4.00%,109039.58333333333,107333.33333333333
1997-09-01,110412.69841269842,113000.0,116000.0,104000.0,93.67764559,-4.00%,109039.58333333333,109666.66666666667
1997-10-01,113144.92753623189,115000.0,120000.0,100000.0,88.05698685,-6.00%,110412.69841269842,112000.0
1997-11-01,113144.92753623189,115000.0,120000.0,100000.0,88.05698685,-6.00%,113144.92753623189,114333.33333333333
1997-12-01,100130.43478260869,100000.0,104500.0,90500.0,88.05698685,-6.00%,113144.92753623189,110000.0
1998-01-01,98696.9696969697,100000.0,109500.0,86250.0,81.7168838,-7.20%,100130.43478260869,105000.0
1998-02-01,98696.9696969697,100000.0,109500.0,86250.0,81.7168838,-7.20%,98696.9696969697,100000.0
1998-03-01,97621.90322580645,93000.0,108500.0,82500.0,81.7168838,-7.20%,98696.9696969697,97666.66666666667
1998-04-01,85572.56097560975,82500.0,93600.0,76062.5,78.28477468,-4.20%,97621.90322580645,91833.33333333333
1998-05-01,85572.56097560975,82500.0,93600.0,76062.5,78.28477468,-4.20%,85572.56097560975,86000.0
1998-06-01,86167.5,85500.0,92250.0,76375.0,78.28477468,-4.20%,85572.56097560975,83500.0
1998-07-01,80074.05405405405,76490.0,85000.0,72125.0,74.91852937,-4.30%,86167.5,81496.66666666667
1998-08-01,80074.05405405405,76490.0,85000.0,72125.0,74.91852937,-4.30%,80074.05405405405,79493.33333333333
1998-09-01,78602.0,76750.0,85000.0,70000.0,74.91852937,-4.30%,80074.05405405405,76576.66666666667
1998-10-01,80784.64583333333,79250.0,89250.0,70000.0,72.29638084,-3.50%,78602.0,77496.66666666667
1998-11-01,80784.64583333333,79250.0,89250.0,70000.0,72.29638084,-3.50%,80784.64583333333,78416.66666666667
1998-12-01,73879.54545454546,71000.0,75875.0,65000.0,72.29638084,-3.50%,80784.64583333333,76500.0
1999-01-01,74307.22891566265,72000.0,80500.0,66500.0,71.21193513,-1.50%,73879.54545454546,74083.33333333333
1999-02-01,74307.22891566265,72000.0,80500.0,66500.0,71.21193513,-1.50%,74307.22891566265,71666.66666666667
1999-03-01,74097.43589743589,70000.0,74900.0,67000.0,71.21193513,-1.50%,74307.22891566265,71333.33333333333
1999-04-01,74260.0,72000.0,78000.0,65000.0,72.20890222,1.40%,74097.43589743589,71333.33333333333
1999-05-01,74260.0,72000.0,78000.0,65000.0,72.20890222,1.40%,74260.0,71333.33333333333
1999-06-01,67897.2972972973,67000.0,72000.0,62000.0,72.20890222,1.40%,74260.0,70333.33333333333
1999-07-01,75048.08988764045,72000.0,82000.0,65200.0,78.1300322,8.20%,67897.2972972973,70333.33333333333
1999-08-01,75048.08988764045,72000.0,82000.0,65200.0,78.1300322,8.20%,75048.08988764045,70333.33333333333
1999-09-01,77876.4705882353,73900.0,85000.0,70000.0,78.1300322,8.20%,75048.08988764045,72633.33333333333
1999-10-01,85311.875,85000.0,95000.0,75750.0,79.84889291,2.20%,77876.4705882353,76966.66666666667
1999-11-01,85311.875,85000.0,95000.0,75750.0,79.84889291,2.20%,85311.875,81300.0
1999-12-01,86176.66666666667,84500.0,92750.0,80250.0,79.84889291,2.20%,85311.875,84833.33333333333
2000-01-01,89111.20689655172,85500.0,98250.0,75250.0,80.32798627,0.60%,86176.66666666667,85000.0
2000-02-01,89111.20689655172,85500.0,98250.0,75250.0,80.32798627,0.60%,89111.20689655172,85166.66666666667
2000-03-01,91466.66666666667,93000.0,98500.0,78500.0,80.32798627,0.60%,89111.20689655172,88000.0
2000-04-01,86930.0,85000.0,96750.0,77250.0,79.36405043,-1.20%,91466.66666666667,87833.33333333333
2000-05-01,86930.0,85000.0,96750.0,77250.0,79.36405043,-1.20%,86930.0,87666.66666666667
2000-06-01,89970.58823529411,85000.0,95000.0,80000.0,79.36405043,-1.20%,86930.0,85000.0
2000-07-01,87458.18181818182,83000.0,96500.0,77000.0,77.69740537,-2.10%,89970.58823529411,84333.33333333333
2000-08-01,87458.18181818182,83000.0,96500.0,77000.0,77.69740537,-2.10%,87458.18181818182,83666.66666666667
2000-09-01,81248.0,79000.0,85000.0,75000.0,77.69740537,-2.10%,87458.18181818182,81666.66666666667
2000-10-01,85264.13043478261,80000.0,89375.0,76000.0,75.91036505,-2.30%,81248.0,80666.66666666667
2000-11-01,85264.13043478261,80000.0,89375.0,76000.0,75.91036505,-2.30%,85264.13043478261,79666.66666666667
2000-12-01,87425.92592592593,86000.0,98500.0,77750.0,75.91036505,-2.30%,85264.13043478261,82000.0
2001-01-01,83665.90909090909,81000.0,94500.0,73000.0,73.32941264,-3.40%,87425.92592592593,82333.33333333333
2001-02-01,83665.90909090909,81000.0,94500.0,73000.0,73.32941264,-3.40%,83665.90909090909,82666.66666666667
2001-03-01,86795.83333333333,83500.0,94000.0,76750.0,73.32941264,-3.40%,83665.90909090909,81833.33333333333
2001-04-01,82075.0,80250.0,89250.0,73750.0,72.22947145,-1.50%,86795.83333333333,81583.33333333333
2001-05-01,82075.0,80250.0,89250.0,73750.0,72.22947145,-1.50%,82075.0,81333.33333333333
2001-06-01,87780.76923076923,91250.0,96375.0,77250.0,72.22947145,-1.50%,82075.0,83916.66666666667
2001-07-01,79659.69387755102,76000.0,90000.0,70000.0,70.71265255,-2.10%,87780.76923076923,82500.0
2001-08-01,79659.69387755102,76000.0,90000.0,70000.0,70.71265255,-2.10%,79659.69387755102,81083.33333333333
2001-09-01,79387.625,73000.0,89000.0,71500.0,70.71265255,-2.10%,79659.69387755102,75000.0
2001-10-01,78444.44444444444,76000.0,88000.0,67500.0,69.72267541,-1.40%,79387.625,75000.0
2001-11-01,78444.44444444444,76000.0,88000.0,67500.0,69.72267541,-1.40%,78444.44444444444,75000.0
2001-12-01,80432.72727272728,76000.0,89000.0,68500.0,69.72267541,-1.40%,78444.44444444444,76000.0
2002-01-01,76682.08333333333,76750.0,82000.0,67750.0,69.23461668,-0.70%,80432.72727272728,76250.0
2002-02-01,76682.08333333333,76750.0,82000.0,67750.0,69.23461668,-0.70%,76682.08333333333,76500.0
2002-03-01,76285.71428571429,73500.0,82000.0,67000.0,69.23461668,-0.70%,76682.08333333333,75666.66666666667
2002-04-01,78364.91228070176,77000.0,84000.0,70000.0,69.3038513,0.10%,76285.71428571429,75750.0
2002-05-01,78364.91228070176,77000.0,84000.0,70000.0,69.3038513,0.10%,78364.91228070176,75833.33333333333
2002-06-01,80370.37037037036,77000.0,86500.0,69000.0,69.3038513,0.10%,78364.91228070176,77000.0
2002-07-01,82957.86046511628,82000.0,93000.0,74250.0,69.99688981,1.00%,80370.37037037036,78666.66666666667
2002-08-01,82957.86046511628,82000.0,93000.0,74250.0,69.99688981,1.00%,82957.86046511628,80333.33333333333
2002-09-01,84097.1282051282,84000.0,89644.0,75000.0,69.99688981,1.00%,82957.86046511628,82666.66666666667
2002-10-01,83730.61224489796,83000.0,91500.0,72000.0,69.99688981,0.00%,84097.1282051282,83000.0
2002-11-01,83730.61224489796,83000.0,91500.0,72000.0,69.99688981,0.00%,83730.61224489796,83333.33333333333
2002-12-01,87892.5925925926,90000.0,95000.0,79500.0,69.99688981,0.00%,83730.61224489796,85333.33333333333
2003-01-01,83389.83050847458,80000.0,92000.0,74000.0,71.11684005,1.60%,87892.5925925926,84333.33333333333
2003-02-01,83389.83050847458,80000.0,92000.0,74000.0,71.11684005,1.60%,83389.83050847458,83333.33333333333
2003-03-01,89095.23809523809,88000.0,95000.0,83000.0,71.11684005,1.60%,83389.83050847458,82666.66666666667
2003-04-01,89981.08108108108,87000.0,100000.0,77500.0,72.61029369,2.10%,89095.23809523809,85000.0
2003-05-01,89981.08108108108,87000.0,100000.0,77500.0,72.61029369,2.10%,89981.08108108108,87333.33333333333
2003-06-01,93990.0,94000.0,104100.0,85750.0,72.61029369,2.10%,89981.08108108108,89333.33333333333
2003-07-01,98534.09090909091,95000.0,108000.0,88000.0,74.42555103,2.50%,93990.0,92000.0
2003-08-01,98534.09090909091,95000.0,108000.0,88000.0,74.42555103,2.50%,98534.09090909091,94666.66666666667
2003-09-01,94119.04761904762,95000.0,100000.0,83000.0,74.42555103,2.50%,98534.09090909091,95000.0
2003-10-01,102367.55102040817,105000.0,114000.0,93000.0,75.24423209,1.10%,94119.04761904762,98333.33333333333
2003-11-01,102367.55102040817,105000.0,114000.0,93000.0,75.24423209,1.10%,102367.55102040817,101666.66666666667
2003-12-01,102057.14285714286,100000.0,110000.0,94000.0,75.24423209,1.10%,102367.55102040817,103333.33333333333
2004-01-01,104685.5,106500.0,115000.0,94750.0,75.46996479,0.30%,102057.14285714286,103833.33333333333
2004-02-01,104685.5,106500.0,115000.0,94750.0,75.46996479,0.30%,104685.5,104333.33333333333
2004-03-01,102193.33333333333,101000.0,110000.0,95000.0,75.46996479,0.30%,104685.5,104666.66666666667
2004-04-01,105107.4074074074,105000.0,115750.0,95250.0,76.37560437,1.20%,102193.33333333333,104166.66666666667
2004-05-01,105107.4074074074,105000.0,115750.0,95250.0,76.37560437,1.20%,105107.4074074074,103666.66666666667
2004-06-01,110617.85714285714,110500.0,120000.0,99500.0,76.37560437,1.20%,105107.4074074074,106833.33333333333
2004-07-01,107594.60317460318,105000.0,118000.0,96400.0,76.45197997,0.10%,110617.85714285714,106833.33333333333
2004-08-01,107594.60317460318,105000.0,118000.0,96400.0,76.45197997,0.10%,107594.60317460318,106833.33333333333
2004-09-01,111435.48387096774,110000.0,120000.0,105000.0,76.45197997,0.10%,107594.60317460318,106666.66666666667
2004-10-01,111885.38461538461,110000.0,120000.0,103000.0,77.21649977,1.00%,111435.48387096774,108333.33333333333
2004-11-01,111885.38461538461,110000.0,120000.0,103000.0,77.21649977,1.00%,111885.38461538461,110000.0
2004-12-01,108837.83783783784,110000.0,115000.0,100000.0,77.21649977,1.00%,111885.38461538461,110000.0
2005-01-01,108278.61538461539,110300.0,116250.0,100000.0,77.29371627,0.10%,108837.83783783784,110100.0
2005-02-01,108278.61538461539,110300.0,116250.0,100000.0,77.29371627,0.10%,108278.61538461539,110200.0
2005-03-01,112111.05882352941,114000.0,122000.0,100000.0,77.29371627,0.10%,108278.61538461539,111533.33333333333
2005-04-01,111695.23809523809,112000.0,119500.0,103500.0,73.58361789,-4.80%,112111.05882352941,112100.0
2005-05-01,111695.23809523809,112000.0,119500.0,103500.0,73.58361789,-4.80%,111695.23809523809,112666.66666666667
2005-06-01,111300.0,110000.0,120500.0,102375.0,73.58361789,-4.80%,111695.23809523809,111333.33333333333
2005-07-01,110652.84848484848,110000.0,118000.0,102750.0,73.28928342,-0.40%,111300.0,110666.66666666667
2005-08-01,110652.84848484848,110000.0,118000.0,102750.0,73.28928342,-0.40%,110652.84848484848,110000.0
2005-09-01,113607.14285714286,113750.0,121000.0,106750.0,73.28928342,-0.40%,110652.84848484848,111250.0
2005-10-01,112026.18867924529,111888.0,120000.0,105000.0,73.58244055,0.40%,113607.14285714286,111879.33333333333
2005-11-01,112026.18867924529,111888.0,120000.0,105000.0,73.58244055,0.40%,112026.18867924529,112508.66666666667
2005-12-01,116708.33333333333,115000.0,120750.0,110750.0,73.58244055,0.40%,112026.18867924529,112925.33333333333
2006-01-01,112748.83720930232,113000.0,120000.0,106000.0,73.65602299,0.10%,116708.33333333333,113296.0
2006-02-01,112748.83720930232,113000.0,120000.0,106000.0,73.65602299,0.10%,112748.83720930232,113666.66666666667
2006-03-01,111022.14285714286,111000.0,120250.0,104750.0,73.65602299,0.10%,112748.83720930232,112333.33333333333
2006-04-01,113307.69230769231,110000.0,120000.0,105000.0,74.39258322,1.00%,111022.14285714286,111333.33333333333
2006-05-01,113307.69230769231,110000.0,120000.0,105000.0,74.39258322,1.00%,113307.69230769231,110333.33333333333
2006-06-01,121252.38095238095,121000.0,125000.0,117000.0,74.39258322,1.00%,113307.69230769231,113666.66666666667
2006-07-01,117334.0,115000.0,123000.0,110000.0,74.31819064,-0.10%,121252.38095238095,115333.33333333333
2006-08-01,117334.0,115000.0,123000.0,110000.0,74.31819064,-0.10%,117334.0,117000.0
2006-09-01,122141.30434782608,125000.0,132000.0,112500.0,74.31819064,-0.10%,117334.0,118333.33333333333
2006-10-01,118851.92307692308,120000.0,125000.0,114875.0,74.98705436,0.90%,122141.30434782608,120000.0
2006-11-01,118851.92307692308,120000.0,125000.0,114875.0,74.98705436,0.90%,118851.92307692308,121666.66666666667
2006-12-01,122985.71428571429,123000.0,128000.0,120000.0,74.98705436,0.90%,118851.92307692308,121000.0
2007-01-01,119875.0,120000.0,125125.0,113750.0,75.88689901,1.20%,122985.71428571429,121000.0
2007-02-01,119875.0,120000.0,125125.0,113750.0,75.88689901,1.20%,119875.0,121000.0
2007-03-01,126621.05263157895,124500.0,130000.0,120000.0,75.88689901,1.20%,119875.0,121500.0
2007-04-01,121792.85714285714,121500.0,129500.0,116250.0,78.16350598,3.00%,126621.05263157895,122000.0
2007-05-01,121792.85714285714,121500.0,129500.0,116250.0,78.16350598,3.00%,121792.85714285714,122500.0
2007-06-01,125184.21052631579,130000.0,138000.0,112000.0,78.16350598,3.00%,121792.85714285714,124333.33333333333
2007-07-01,127499.66666666667,130400.0,136250.0,120750.0,83.24413387,6.50%,125184.21052631579,127300.0
2007-08-01,127499.66666666667,130400.0,136250.0,120750.0,83.24413387,6.50%,127499.66666666667,130266.66666666667
2007-09-01,132665.21739130435,133000.0,137500.0,126900.0,83.24413387,6.50%,127499.66666666667,131266.66666666666
2007-10-01,138364.0,138500.0,146000.0,130050.0,88.07229363,5.80%,132665.21739130435,133966.66666666666
2007-11-01,138364.0,138500.0,146000.0,130050.0,88.07229363,5.80%,138364.0,136666.66666666666
2007-12-01,152847.61904761905,153000.0,159000.0,146000.0,88.07229363,5.80%,138364.0,143333.33333333334
2008-01-01,148560.86956521738,147000.0,158375.0,136000.0,91.3309685,3.70%,152847.61904761905,146166.66666666666
2008-02-01,148560.86956521738,147000.0,158375.0,136000.0,91.3309685,3.70%,148560.86956521738,149000.0
2008-03-01,157456.52173913043,150000.0,164500.0,141500.0,91.3309685,3.70%,148560.86956521738,148000.0
2008-04-01,159916.0,158500.0,170250.0,150000.0,95.44086208,4.50%,157456.52173913043,151833.33333333334
2008-05-01,159916.0,158500.0,170250.0,150000.0,95.44086208,4.50%,159916.0,155666.66666666666
2008-06-01,160181.81818181818,158500.0,167250.0,150250.0,95.44086208,4.50%,159916.0,158500.0
2008-07-01,162787.1794871795,160000.0,170000.0,152000.0,99.44937828,4.20%,160181.81818181818,159000.0
2008-08-01,162787.1794871795,160000.0,170000.0,152000.0,99.44937828,4.20%,162787.1794871795,159500.0
2008-09-01,163652.1739130435,160000.0,175000.0,150000.0,99.44937828,4.20%,162787.1794871795,160000.0
2008-10-01,172523.5294117647,170000.0,182500.0,164250.0,100.8416696,1.40%,163652.1739130435,163333.33333333334
2008-11-01,172523.5294117647,170000.0,182500.0,164250.0,100.8416696,1.40%,172523.5294117647,166666.66666666666
2008-12-01,181946.15384615384,182000.0,190000.0,165000.0,100.8416696,1.40%,172523.5294117647,174000.0
2009-01-01,183000.0,185000.0,190000.0,170000.0,100.0349362,-0.80%,181946.15384615384,179000.0
2009-02-01,183000.0,185000.0,190000.0,170000.0,100.0349362,-0.80%,183000.0,184000.0
2009-03-01,175725.0,177500.0,183500.0,166125.0,100.0349362,-0.80%,183000.0,182500.0
2009-04-01,182333.81818181818,184000.0,190500.0,172750.0,101.4354253,1.40%,175725.0,182166.66666666666
2009-05-01,182333.81818181818,184000.0,190500.0,172750.0,101.4354253,1.40%,182333.81818181818,181833.33333333334
2009-06-01,187307.6923076923,185000.0,195000.0,181000.0,101.4354253,1.40%,182333.81818181818,184333.33333333334
2009-07-01,179788.46153846153,180000.0,185000.0,175000.0,105.0871006,3.60%,187307.6923076923,183000.0
2009-08-01,179788.46153846153,180000.0,185000.0,175000.0,105.0871006,3.60%,179788.46153846153,181666.66666666666
2009-09-01,182435.52,180000.0,190000.0,178000.0,105.0871006,3.60%,179788.46153846153,180000.0
2009-10-01,192795.58333333334,190500.0,195000.0,181000.0,109.0804105,3.80%,182435.52,183500.0
2009-11-01,192795.58333333334,190500.0,195000.0,181000.0,109.0804105,3.80%,192795.58333333334,187000.0
2009-12-01,195536.95833333334,191500.0,202125.0,184500.0,109.0804105,3.80%,192795.58333333334,190833.33333333334
2010-01-01,195427.03225806452,194250.0,204500.0,183250.0,112.134662,2.80%,195536.95833333334,192083.33333333334
2010-02-01,195427.03225806452,194250.0,204500.0,183250.0,112.134662,2.80%,195427.03225806452,193333.33333333334
2010-03-01,200891.30434782608,202000.0,207500.0,194000.0,112.134662,2.80%,195427.03225806452,196833.33333333334
2010-04-01,208031.25925925927,205250.0,215000.0,196250.0,116.6200484,4.00%,200891.30434782608,200500.0
2010-05-01,208031.25925925927,205250.0,215000.0,196250.0,116.6200484,4.00%,208031.25925925927,204166.66666666666
2010-06-01,215996.2962962963,211000.0,219500.0,202500.0,116.6200484,4.00%,208031.25925925927,207166.66666666666
2010-07-01,215427.84,215000.0,222500.0,204500.0,121.2848504,4.00%,215996.2962962963,210416.66666666666
2010-08-01,215427.84,215000.0,222500.0,204500.0,121.2848504,4.00%,215427.84,213666.66666666666
2010-09-01,225337.5,221500.0,233375.0,213750.0,121.2848504,4.00%,215427.84,217166.66666666666
2010-10-01,228633.14285714287,228000.0,240000.0,215500.0,124.4382565,2.60%,225337.5,221500.0
2010-11-01,228633.14285714287,228000.0,240000.0,215500.0,124.4382565,2.60%,228633.14285714287,225833.33333333334
2010-12-01,232190.47619047618,232000.0,240000.0,223000.0,124.4382565,2.60%,228633.14285714287,229333.33333333334
2011-01-01,236586.95652173914,233000.0,244500.0,225000.0,126.4292686,1.60%,232190.47619047618,231000.0
2011-02-01,236586.95652173914,233000.0,244500.0,225000.0,126.4292686,1.60%,236586.95652173914,232666.66666666666
