new_date,flat_type,district,range_numeric,floor_area_sqm,lease_commence_date,resale_price
1990-01-01,2 ROOM,East,8.0,45.0,1986,23000.0
1990-01-01,2 ROOM,East,14.0,45.0,1986,26000.0
1990-01-01,2 ROOM,Central,5.0,51.0,1971,23000.0
1990-01-01,2 ROOM,Central,11.0,53.0,1971,30000.0
1990-01-01,2 ROOM,Central,5.0,43.0,1983,28000.0
1990-01-01,2 ROOM,Central,5.0,38.0,1974,22000.0
1990-01-01,2 ROOM,Central,5.0,38.0,1974,23200.0
1990-01-01,2 ROOM,Central,2.0,41.0,1974,18700.0
1990-01-01,2 ROOM,Central,5.0,45.0,1967,15000.0
1990-01-01,2 ROOM,Central,5.0,45.0,1967,19000.0
1990-01-01,2 ROOM,Central,11.0,50.0,1968,12000.0
1990-01-01,2 ROOM,Central,8.0,45.0,1971,18000.0
1990-01-01,2 ROOM,Central,2.0,40.0,1971,19100.0
1990-01-01,2 ROOM,Central,2.0,41.0,1971,19000.0
1990-01-01,2 ROOM,Central,8.0,40.0,1971,14000.0
1990-01-01,2 ROOM,Central,5.0,40.0,1971,18900.0
1990-01-01,2 ROOM,Central,8.0,50.0,1970,15300.0
1990-01-01,2 ROOM,Central,2.0,46.0,1967,13500.0
1990-01-01,2 ROOM,Central,8.0,46.0,1967,19000.0
1990-01-01,2 ROOM,Central,11.0,46.0,1967,16000.0
1990-01-01,2 ROOM,Central,2.0,46.0,1969,13800.0
1990-01-01,2 ROOM,Central,5.0,46.0,1969,19100.0
1990-01-01,2 ROOM,Central,2.0,42.0,1969,19100.0
1990-01-01,2 ROOM,Central,2.0,40.0,1969,13500.0
1990-01-01,2 ROOM,Central,8.0,40.0,1969,19100.0
1990-01-01,2 ROOM,Central,2.0,40.0,1969,18500.0
1990-01-01,2 ROOM,Central,2.0,45.0,1969,15500.0
1990-01-01,2 ROOM,Central,5.0,46.0,1970,14000.0
1990-01-01,2 ROOM,Central,2.0,46.0,1971,15000.0
1990-01-01,2 ROOM,Central,2.0,46.0,1971,19100.0
1990-01-01,2 ROOM,Central,2.0,46.0,1971,15000.0
1990-01-01,2 ROOM,Central,8.0,46.0,1971,19000.0
1990-01-01,2 ROOM,Central,8.0,46.0,1973,19000.0
1990-01-01,2 ROOM,Central,5.0,42.0,1973,18500.0
1990-01-01,2 ROOM,Central,2.0,46.0,1973,19100.0
1990-01-01,2 ROOM,Central,11.0,40.0,1968,19000.0
1990-01-01,2 ROOM,Central,5.0,40.0,1968,18900.0
1990-01-01,2 ROOM,Central,11.0,40.0,1968,17000.0
1990-03-01,2 ROOM,North-East,2.0,45.0,1986,22200.0
1990-03-01,2 ROOM,East,8.0,45.0,1986,31200.0
1990-03-01,2 ROOM,East,5.0,45.0,1986,22200.0
1990-03-01,2 ROOM,Central,5.0,41.0,1969,15500.0
1990-03-01,2 ROOM,Central,8.0,52.0,1983,41500.0
1990-03-01,2 ROOM,Central,2.0,45.0,1986,28700.0
1990-03-01,2 ROOM,Central,5.0,50.0,1968,13500.0
1990-03-01,2 ROOM,Central,2.0,40.0,1971,16000.0
1990-03-01,2 ROOM,Central,11.0,41.0,1971,18900.0
1990-03-01,2 ROOM,Central,8.0,41.0,1971,14000.0
1990-03-01,2 ROOM,Central,8.0,46.0,1973,15000.0
1990-03-01,2 ROOM,Central,5.0,58.0,1970,19000.0
1990-03-01,2 ROOM,Central,5.0,48.0,1970,17000.0
1990-03-01,2 ROOM,Central,8.0,48.0,1970,20800.0
1990-03-01,2 ROOM,Central,5.0,46.0,1983,19400.0
1990-03-01,2 ROOM,Central,2.0,46.0,1967,15000.0
1990-03-01,2 ROOM,Central,5.0,46.0,1967,15500.0
1990-03-01,2 ROOM,Central,11.0,46.0,1967,13600.0
1990-03-01,2 ROOM,Central,8.0,47.0,1969,15000.0
1990-03-01,2 ROOM,Central,5.0,43.0,1970,13500.0
1990-03-01,2 ROOM,Central,8.0,46.0,1971,15500.0
1990-03-01,2 ROOM,Central,8.0,42.0,1973,13500.0
1990-03-01,2 ROOM,Central,5.0,40.0,1968,17000.0
1990-03-01,2 ROOM,Central,8.0,50.0,1983,19000.0
1990-03-01,2 ROOM,Central,2.0,38.0,1968,18200.0
1990-04-01,2 ROOM,North-East,5.0,45.0,1986,31200.0
1990-04-01,2 ROOM,East,5.0,45.0,1986,28300.0
1990-04-01,2 ROOM,Central,5.0,67.0,1973,30000.0
1990-04-01,2 ROOM,Central,5.0,38.0,1974,19000.0
1990-04-01,2 ROOM,Central,2.0,40.0,1974,18700.0
1990-04-01,2 ROOM,Central,5.0,39.0,1974,22500.0
1990-04-01,2 ROOM,Central,5.0,39.0,1974,20000.0
1990-04-01,2 ROOM,Central,8.0,39.0,1974,18500.0
1990-04-01,2 ROOM,Central,5.0,45.0,1986,28700.0
1990-04-01,2 ROOM,Central,2.0,45.0,1967,14000.0
1990-04-01,2 ROOM,Central,5.0,50.0,1968,13500.0
1990-04-01,2 ROOM,Central,8.0,50.0,1968,20000.0
1990-04-01,2 ROOM,Central,5.0,50.0,1968,18900.0
1990-04-01,2 ROOM,Central,5.0,47.0,1971,14000.0
1990-04-01,2 ROOM,Central,8.0,40.0,1971,18200.0
1990-04-01,2 ROOM,Central,8.0,41.0,1971,19000.0
1990-04-01,2 ROOM,Central,5.0,41.0,1971,17000.0
1990-04-01,2 ROOM,Central,8.0,41.0,1971,13500.0
1990-04-01,2 ROOM,Central,8.0,46.0,1973,13500.0
1990-04-01,2 ROOM,Central,2.0,50.0,1970,21000.0
1990-04-01,2 ROOM,Central,8.0,46.0,1967,19100.0
1990-04-01,2 ROOM,Central,8.0,46.0,1967,19000.0
1990-04-01,2 ROOM,Central,11.0,46.0,1967,19000.0
1990-04-01,2 ROOM,Central,14.0,46.0,1967,13500.0
1990-04-01,2 ROOM,Central,5.0,40.0,1969,16000.0
1990-04-01,2 ROOM,Central,5.0,46.0,1970,13600.0
1990-04-01,2 ROOM,Central,5.0,46.0,1970,19100.0
1990-04-01,2 ROOM,Central,2.0,46.0,1971,15500.0
1990-04-01,2 ROOM,Central,2.0,46.0,1971,16000.0
1990-04-01,2 ROOM,Central,5.0,46.0,1971,18900.0
1990-04-01,2 ROOM,Central,8.0,46.0,1971,14000.0
1990-04-01,2 ROOM,Central,2.0,46.0,1973,15500.0
1990-04-01,2 ROOM,Central,2.0,46.0,1973,16500.0
1990-04-01,2 ROOM,Central,5.0,46.0,1973,15000.0
1990-04-01,2 ROOM,Central,5.0,50.0,1983,16000.0
1990-04-01,2 ROOM,Central,5.0,40.0,1968,13500.0
1990-04-01,2 ROOM,North-East,5.0,45.0,1986,22000.0
1990-04-01,2 ROOM,Central,14.0,47.0,1967,18000.0
1990-04-01,2 ROOM,Central,8.0,46.0,1969,17500.0
1990-04-01,2 ROOM,Central,5.0,49.0,1970,23000.0
1990-04-01,2 ROOM,Central,2.0,48.0,1971,17500.0
1990-04-01,2 ROOM,Central,11.0,53.0,1971,32500.0
1990-04-01,2 ROOM,Central,5.0,53.0,1971,31000.0
1990-04-01,2 ROOM,Central,2.0,38.0,1974,19000.0
1990-04-01,2 ROOM,Central,8.0,39.0,1974,23000.0
1990-04-01,2 ROOM,Central,5.0,45.0,1967,18900.0
1990-04-01,2 ROOM,Central,8.0,40.0,1971,19000.0
1990-04-01,2 ROOM,Central,5.0,41.0,1971,17000.0
1990-04-01,2 ROOM,Central,5.0,41.0,1971,15000.0
1990-04-01,2 ROOM,Central,5.0,46.0,1983,17000.0
1990-04-01,2 ROOM,Central,8.0,46.0,1967,19000.0
1990-04-01,2 ROOM,Central,2.0,46.0,1969,19100.0
1990-04-01,2 ROOM,Central,2.0,40.0,1969,19100.0
1990-04-01,2 ROOM,Central,5.0,46.0,1970,13500.0
1990-04-01,2 ROOM,Central,2.0,39.0,1970,13500.0
1990-04-01,2 ROOM,Central,2.0,46.0,1970,13500.0
1990-04-01,2 ROOM,Central,8.0,46.0,1971,19100.0
1990-04-01,2 ROOM,Central,2.0,46.0,1971,16000.0
1990-04-01,2 ROOM,Central,5.0,42.0,1973,18000.0
1990-04-01,2 ROOM,Central,2.0,46.0,1973,15000.0
1990-04-01,2 ROOM,Central,2.0,38.0,1968,19100.0
1990-06-01,2 ROOM,North-East,8.0,45.0,1986,23000.0
1990-06-01,2 ROOM,North-East,2.0,45.0,1986,31200.0
1990-06-01,2 ROOM,East,2.0,45.0,1986,28500.0
1990-06-01,2 ROOM,Central,5.0,41.0,1969,20000.0
1990-06-01,2 ROOM,Central,8.0,40.0,1969,17500.0
1990-06-01,2 ROOM,Central,11.0,53.0,1971,29800.0
1990-06-01,2 ROOM,Central,8.0,43.0,1983,28000.0
1990-06-01,2 ROOM,Central,8.0,39.0,1974,20000.0
1990-06-01,2 ROOM,Central,8.0,50.0,1968,17000.0
1990-06-01,2 ROOM,Central,11.0,50.0,1968,19000.0
1990-06-01,2 ROOM,Central,8.0,41.0,1971,19000.0
1990-06-01,2 ROOM,Central,8.0,40.0,1971,17000.0
1990-06-01,2 ROOM,Central,8.0,40.0,1971,17000.0
1990-06-01,2 ROOM,West,2.0,57.0,1970,16800.0
1990-06-01,2 ROOM,Central,8.0,50.0,1970,21600.0
1990-06-01,2 ROOM,Central,8.0,50.0,1970,15300.0
1990-06-01,2 ROOM,Central,8.0,46.0,1971,13500.0
1990-06-01,2 ROOM,Central,8.0,46.0,1971,15000.0
1990-06-01,2 ROOM,Central,8.0,46.0,1971,13500.0
1990-06-01,2 ROOM,Central,5.0,42.0,1969,14500.0
1990-06-01,2 ROOM,Central,5.0,47.0,1970,14000.0
1990-06-01,2 ROOM,Central,2.0,46.0,1971,16000.0
1990-06-01,2 ROOM,Central,5.0,46.0,1971,13500.0
1990-06-01,2 ROOM,Central,2.0,46.0,1973,16000.0
1990-06-01,2 ROOM,Central,5.0,40.0,1968,15000.0
1990-07-01,2 ROOM,North-East,8.0,45.0,1986,22500.0
1990-07-01,2 ROOM,East,2.0,45.0,1986,31000.0
1990-07-01,2 ROOM,East,8.0,45.0,1986,31200.0
1990-07-01,2 ROOM,Central,11.0,47.0,1967,16200.0
1990-07-01,2 ROOM,Central,8.0,41.0,1969,21000.0
1990-07-01,2 ROOM,Central,2.0,48.0,1969,21600.0
1990-07-01,2 ROOM,Central,5.0,49.0,1970,18000.0
1990-07-01,2 ROOM,Central,11.0,48.0,1971,17000.0
1990-07-01,2 ROOM,Central,8.0,53.0,1971,41700.0
1990-07-01,2 ROOM,Central,5.0,55.0,1982,49300.0
1990-07-01,2 ROOM,Central,5.0,55.0,1982,35100.0
1990-07-01,2 ROOM,Central,8.0,43.0,1983,30000.0
1990-07-01,2 ROOM,Central,2.0,40.0,1974,21000.0
1990-07-01,2 ROOM,Central,5.0,40.0,1974,19000.0
1990-07-01,2 ROOM,Central,5.0,40.0,1974,20000.0
1990-07-01,2 ROOM,Central,5.0,47.0,1971,18500.0
1990-07-01,2 ROOM,Central,8.0,40.0,1971,17000.0
1990-07-01,2 ROOM,Central,2.0,40.0,1971,18900.0
1990-07-01,2 ROOM,Central,5.0,41.0,1971,17500.0
1990-07-01,2 ROOM,Central,8.0,41.0,1971,19100.0
1990-07-01,2 ROOM,Central,2.0,46.0,1973,18900.0
1990-07-01,2 ROOM,Central,2.0,46.0,1967,17150.0
1990-07-01,2 ROOM,Central,14.0,46.0,1967,16500.0
1990-07-01,2 ROOM,Central,11.0,48.0,1967,19800.0
1990-07-01,2 ROOM,Central,5.0,40.0,1969,19100.0
1990-07-01,2 ROOM,Central,8.0,43.0,1970,16000.0
1990-07-01,2 ROOM,Central,11.0,42.0,1971,14000.0
1990-07-01,2 ROOM,Central,2.0,39.0,1973,18500.0
1990-07-01,2 ROOM,East,8.0,45.0,1986,28000.0
1990-07-01,2 ROOM,East,5.0,45.0,1986,29000.0
1990-07-01,2 ROOM,Central,17.0,47.0,1967,15300.0
1990-07-01,2 ROOM,Central,8.0,49.0,1970,21500.0
1990-07-01,2 ROOM,Central,5.0,40.0,1969,21500.0
1990-07-01,2 ROOM,Central,5.0,48.0,1971,16000.0
1990-07-01,2 ROOM,Central,2.0,46.0,1973,27000.0
1990-07-01,2 ROOM,Central,8.0,54.0,1971,36500.0
1990-07-01,2 ROOM,Central,11.0,43.0,1983,25000.0
1990-07-01,2 ROOM,Central,14.0,43.0,1983,28000.0
1990-07-01,2 ROOM,Central,5.0,38.0,1974,18700.0
1990-07-01,2 ROOM,Central,5.0,38.0,1974,26000.0
1990-07-01,2 ROOM,Central,2.0,39.0,1974,19000.0
1990-07-01,2 ROOM,Central,2.0,39.0,1974,23000.0
1990-07-01,2 ROOM,Central,8.0,39.0,1974,19000.0
1990-07-01,2 ROOM,Central,8.0,45.0,1967,13500.0
1990-07-01,2 ROOM,Central,8.0,50.0,1968,18900.0
1990-07-01,2 ROOM,Central,5.0,47.0,1971,18000.0
1990-07-01,2 ROOM,Central,5.0,41.0,1971,19000.0
1990-07-01,2 ROOM,Central,8.0,46.0,1973,19000.0
1990-07-01,2 ROOM,Central,5.0,48.0,1970,21600.0
1990-07-01,2 ROOM,Central,5.0,50.0,1970,15400.0
1990-07-01,2 ROOM,Central,11.0,42.0,1970,16000.0
1990-07-01,2 ROOM,Central,5.0,42.0,1969,14000.0
1990-07-01,2 ROOM,Central,2.0,46.0,1967,19100.0
1990-07-01,2 ROOM,Central,5.0,40.0,1967,19100.0
1990-07-01,2 ROOM,Central,2.0,48.0,1967,19100.0
1990-07-01,2 ROOM,Central,8.0,48.0,1967,17000.0
1990-07-01,2 ROOM,Central,5.0,40.0,1969,15000.0
1990-07-01,2 ROOM,Central,8.0,46.0,1971,16000.0
1990-07-01,2 ROOM,Central,8.0,46.0,1971,15000.0
1990-07-01,2 ROOM,Central,2.0,46.0,1971,18500.0
1990-07-01,2 ROOM,Central,5.0,46.0,1973,19000.0
1990-07-01,2 ROOM,Central,2.0,46.0,1973,13500.0
1990-09-01,2 ROOM,North-East,8.0,45.0,1986,25500.0
1990-09-01,2 ROOM,East,11.0,45.0,1986,25000.0
1990-09-01,2 ROOM,East,5.0,45.0,1986,22500.0
1990-09-01,2 ROOM,East,5.0,45.0,1986,34000.0
1990-09-01,2 ROOM,East,11.0,45.0,1986,23000.0
1990-09-01,2 ROOM,Central,5.0,53.0,1971,28000.0
1990-09-01,2 ROOM,Central,8.0,52.0,1983,28000.0
1990-09-01,2 ROOM,Central,5.0,45.0,1967,19100.0
1990-09-01,2 ROOM,Central,8.0,45.0,1967,19000.0
1990-09-01,2 ROOM,Central,8.0,42.0,1971,14000.0
1990-09-01,2 ROOM,Central,8.0,40.0,1971,19100.0
1990-09-01,2 ROOM,Central,8.0,50.0,1970,21600.0
1990-09-01,2 ROOM,Central,8.0,48.0,1970,21500.0
1990-09-01,2 ROOM,Central,2.0,49.0,1970,19000.0
1990-09-01,2 ROOM,Central,5.0,48.0,1970,20000.0
1990-09-01,2 ROOM,Central,5.0,40.0,1967,13500.0
1990-09-01,2 ROOM,Central,2.0,42.0,1969,13600.0
1990-09-01,2 ROOM,Central,2.0,46.0,1971,14000.0
1990-09-01,2 ROOM,Central,11.0,46.0,1971,16500.0
1990-09-01,2 ROOM,Central,2.0,42.0,1973,19100.0
1990-10-01,2 ROOM,North-East,5.0,45.0,1986,22500.0
1990-10-01,2 ROOM,North-East,8.0,45.0,1986,23000.0
1990-10-01,2 ROOM,Central,5.0,48.0,1971,19000.0
1990-10-01,2 ROOM,Central,5.0,48.0,1971,17300.0
1990-10-01,2 ROOM,Central,11.0,53.0,1971,41900.0
1990-10-01,2 ROOM,Central,5.0,43.0,1983,27000.0
1990-10-01,2 ROOM,Central,5.0,38.0,1974,22000.0
1990-10-01,2 ROOM,Central,2.0,38.0,1974,26300.0
1990-10-01,2 ROOM,Central,5.0,39.0,1974,26000.0
1990-10-01,2 ROOM,Central,2.0,50.0,1968,18900.0
1990-10-01,2 ROOM,Central,8.0,50.0,1968,18000.0
1990-10-01,2 ROOM,Central,11.0,40.0,1971,13500.0
1990-10-01,2 ROOM,Central,11.0,41.0,1971,19100.0
1990-10-01,2 ROOM,Central,5.0,50.0,1970,21500.0
1990-10-01,2 ROOM,Central,2.0,42.0,1970,17000.0
1990-10-01,2 ROOM,Central,14.0,46.0,1967,13500.0
1990-10-01,2 ROOM,Central,14.0,46.0,1967,13500.0
1990-10-01,2 ROOM,Central,8.0,42.0,1969,14000.0
1990-10-01,2 ROOM,Central,11.0,47.0,1969,18000.0
1990-10-01,2 ROOM,Central,2.0,39.0,1970,13500.0
1990-10-01,2 ROOM,Central,5.0,46.0,1971,15000.0
1990-10-01,2 ROOM,Central,2.0,46.0,1971,18000.0
1990-10-01,2 ROOM,Central,5.0,46.0,1971,14000.0
1990-10-01,2 ROOM,Central,2.0,46.0,1971,13600.0
1990-10-01,2 ROOM,Central,8.0,46.0,1973,15000.0
1990-10-01,2 ROOM,Central,8.0,46.0,1973,14000.0
1990-10-01,2 ROOM,Central,11.0,46.0,1973,13500.0
1990-10-01,2 ROOM,Central,8.0,50.0,1983,14000.0
1990-10-01,2 ROOM,Central,17.0,50.0,1983,15900.0
1990-10-01,2 ROOM,Central,2.0,38.0,1968,18000.0
1990-10-01,2 ROOM,East,8.0,45.0,1986,23000.0
1990-10-01,2 ROOM,Central,14.0,53.0,1971,30000.0
1990-10-01,2 ROOM,Central,8.0,63.0,1983,30000.0
1990-10-01,2 ROOM,Central,2.0,40.0,1974,18700.0
1990-10-01,2 ROOM,Central,5.0,38.0,1974,19000.0
1990-10-01,2 ROOM,Central,5.0,42.0,1971,14500.0
1990-10-01,2 ROOM,Central,8.0,40.0,1971,19100.0
1990-10-01,2 ROOM,Central,8.0,41.0,1971,19000.0
1990-10-01,2 ROOM,Central,2.0,49.0,1970,15500.0
1990-10-01,2 ROOM,Central,8.0,47.0,1969,19000.0
1990-10-01,2 ROOM,Central,8.0,46.0,1970,19000.0
1990-10-01,2 ROOM,Central,2.0,46.0,1970,18900.0
1990-10-01,2 ROOM,Central,5.0,46.0,1971,17000.0
1990-10-01,2 ROOM,Central,2.0,46.0,1971,15000.0
1990-10-01,2 ROOM,Central,5.0,46.0,1971,15000.0
1990-10-01,2 ROOM,Central,2.0,46.0,1971,15000.0
1990-12-01,2 ROOM,North-East,8.0,45.0,1986,31200.0
1990-12-01,2 ROOM,North-East,8.0,45.0,1986,24000.0
1990-12-01,2 ROOM,North-East,5.0,45.0,1986,23000.0
1990-12-01,2 ROOM,East,11.0,45.0,1986,25000.0
1990-12-01,2 ROOM,East,5.0,42.0,1970,18900.0
1990-12-01,2 ROOM,Central,2.0,39.0,1969,17000.0
1990-12-01,2 ROOM,Central,8.0,51.0,1971,15500.0
1990-12-01,2 ROOM,Central,8.0,51.0,1971,21000.0
1990-12-01,2 ROOM,Central,8.0,53.0,1971,41900.0
1990-12-01,2 ROOM,Central,2.0,38.0,1974,18700.0
1990-12-01,2 ROOM,Central,2.0,40.0,1974,26000.0
1990-12-01,2 ROOM,Central,8.0,38.0,1974,24000.0
1990-12-01,2 ROOM,Central,8.0,50.0,1968,18000.0
1990-12-01,2 ROOM,Central,2.0,42.0,1971,13500.0
1990-12-01,2 ROOM,Central,11.0,41.0,1971,13500.0
1990-12-01,2 ROOM,Central,2.0,50.0,1970,21500.0
1990-12-01,2 ROOM,Central,11.0,46.0,1967,14300.0
1990-12-01,2 ROOM,Central,8.0,48.0,1967,14000.0
1990-12-01,2 ROOM,Central,2.0,46.0,1967,19100.0
1990-12-01,2 ROOM,Central,11.0,46.0,1971,18900.0
1990-12-01,2 ROOM,Central,8.0,40.0,1969,13500.0
1990-12-01,2 ROOM,Central,5.0,46.0,1971,16000.0
1990-12-01,2 ROOM,Central,5.0,42.0,1973,13500.0
1990-12-01,2 ROOM,Central,5.0,46.0,1973,15000.0
1990-12-01,2 ROOM,Central,2.0,43.0,1973,13500.0
1990-12-01,2 ROOM,Central,8.0,40.0,1968,18900.0
1990-12-01,2 ROOM,Central,2.0,40.0,1968,20500.0
1991-01-01,2 ROOM,East,8.0,45.0,1986,26000.0
1991-01-01,2 ROOM,East,5.0,45.0,1986,26000.0
1991-01-01,2 ROOM,East,2.0,43.0,1970,18000.0
1991-01-01,2 ROOM,Central,2.0,39.0,1969,21000.0
1991-01-01,2 ROOM,Central,11.0,41.0,1969,21420.0
1991-01-01,2 ROOM,Central,2.0,49.0,1969,19000.0
1991-01-01,2 ROOM,Central,5.0,48.0,1971,21500.0
1991-01-01,2 ROOM,Central,17.0,54.0,1971,41900.0
1991-01-01,2 ROOM,Central,17.0,54.0,1971,41900.0
1991-01-01,2 ROOM,Central,2.0,38.0,1974,19000.0
1991-01-01,2 ROOM,Central,8.0,38.0,1974,24000.0
1991-01-01,2 ROOM,Central,8.0,45.0,1986,32000.0
1991-01-01,2 ROOM,Central,8.0,45.0,1967,13500.0
1991-01-01,2 ROOM,Central,11.0,47.0,1971,18500.0
1991-01-01,2 ROOM,Central,2.0,40.0,1971,14000.0
1991-01-01,2 ROOM,Central,11.0,42.0,1971,14000.0
1991-01-01,2 ROOM,Central,2.0,46.0,1983,18500.0
1991-01-01,2 ROOM,Central,2.0,46.0,1967,30000.0
1991-01-01,2 ROOM,Central,2.0,47.0,1969,19000.0
1991-01-01,2 ROOM,Central,8.0,47.0,1970,19000.0
1991-01-01,2 ROOM,Central,2.0,46.0,1971,14000.0
1991-01-01,2 ROOM,Central,5.0,46.0,1971,16200.0
1991-01-01,2 ROOM,Central,2.0,43.0,1973,14750.0
1991-01-01,2 ROOM,Central,8.0,45.0,1968,18000.0
1991-01-01,2 ROOM,East,11.0,45.0,1986,24000.0
1991-01-01,2 ROOM,East,2.0,43.0,1970,20000.0
1991-01-01,2 ROOM,East,2.0,43.0,1970,19000.0
1991-01-01,2 ROOM,Central,14.0,47.0,1967,20000.0
1991-01-01,2 ROOM,Central,8.0,41.0,1969,18000.0
1991-01-01,2 ROOM,Central,5.0,49.0,1969,16000.0
1991-01-01,2 ROOM,Central,5.0,51.0,1971,20500.0
1991-01-01,2 ROOM,Central,5.0,54.0,1971,39000.0
1991-01-01,2 ROOM,Central,8.0,53.0,1971,42000.0
1991-01-01,2 ROOM,Central,8.0,52.0,1983,30000.0
1991-01-01,2 ROOM,Central,14.0,45.0,1974,20000.0
1991-01-01,2 ROOM,Central,2.0,45.0,1967,18000.0
1991-01-01,2 ROOM,Central,8.0,47.0,1971,18900.0
1991-01-01,2 ROOM,Central,5.0,42.0,1971,17500.0
1991-01-01,2 ROOM,Central,5.0,40.0,1971,22000.0
1991-01-01,2 ROOM,Central,2.0,46.0,1973,19100.0
1991-01-01,2 ROOM,Central,5.0,46.0,1967,18900.0
1991-01-01,2 ROOM,Central,8.0,40.0,1967,14000.0
1991-01-01,2 ROOM,Central,5.0,48.0,1967,18900.0
1991-01-01,2 ROOM,Central,2.0,39.0,1969,15000.0
1991-01-01,2 ROOM,Central,8.0,46.0,1971,13600.0
1991-01-01,2 ROOM,Central,2.0,46.0,1971,16000.0
1991-01-01,2 ROOM,Central,8.0,46.0,1971,15000.0
1991-01-01,2 ROOM,Central,2.0,46.0,1973,19000.0
1991-01-01,2 ROOM,Central,5.0,40.0,1968,19000.0
1991-03-01,2 ROOM,East,2.0,45.0,1986,31200.0
1991-03-01,2 ROOM,East,2.0,45.0,1986,27000.0
1991-03-01,2 ROOM,Central,11.0,41.0,1969,21420.0
1991-03-01,2 ROOM,Central,2.0,41.0,1969,21000.0
1991-03-01,2 ROOM,Central,2.0,38.0,1974,26000.0
1991-03-01,2 ROOM,Central,5.0,39.0,1974,23000.0
1991-03-01,2 ROOM,Central,11.0,41.0,1974,19000.0
1991-03-01,2 ROOM,Central,2.0,45.0,1967,18000.0
1991-03-01,2 ROOM,Central,11.0,42.0,1971,15500.0
1991-03-01,2 ROOM,Central,5.0,40.0,1971,14000.0
1991-03-01,2 ROOM,Central,8.0,41.0,1971,13500.0
1991-03-01,2 ROOM,Central,5.0,50.0,1970,21500.0
1991-03-01,2 ROOM,Central,2.0,46.0,1983,22000.0
1991-03-01,2 ROOM,Central,14.0,46.0,1967,19000.0
1991-03-01,2 ROOM,Central,2.0,39.0,1970,14000.0
1991-03-01,2 ROOM,Central,8.0,46.0,1971,13500.0
1991-03-01,2 ROOM,Central,8.0,46.0,1971,14000.0
1991-03-01,2 ROOM,Central,5.0,46.0,1973,13500.0
1991-03-01,2 ROOM,Central,8.0,40.0,1968,14000.0
1991-03-01,2 ROOM,Central,8.0,40.0,1968,15000.0
1991-04-01,2 ROOM,North-East,5.0,45.0,1986,31000.0
1991-04-01,2 ROOM,Central,8.0,41.0,1969,21500.0
1991-04-01,2 ROOM,Central,5.0,41.0,1969,21000.0
1991-04-01,2 ROOM,Central,2.0,67.0,1973,34700.0
1991-04-01,2 ROOM,Central,5.0,54.0,1982,37700.0
1991-04-01,2 ROOM,Central,8.0,55.0,1982,41900.0
1991-04-01,2 ROOM,Central,5.0,50.0,1968,16000.0
1991-04-01,2 ROOM,Central,11.0,41.0,1971,14000.0
1991-04-01,2 ROOM,Central,5.0,50.0,1970,21000.0
1991-04-01,2 ROOM,Central,11.0,46.0,1967,19100.0
1991-04-01,2 ROOM,Central,8.0,46.0,1969,22300.0
1991-04-01,2 ROOM,Central,8.0,47.0,1969,15000.0
1991-04-01,2 ROOM,Central,2.0,46.0,1971,14000.0
1991-04-01,2 ROOM,Central,5.0,46.0,1973,19000.0
1991-04-01,2 ROOM,Central,11.0,47.0,1967,16500.0
1991-04-01,2 ROOM,Central,8.0,41.0,1969,22800.0
1991-04-01,2 ROOM,Central,11.0,48.1,1971,21000.0
1991-04-01,2 ROOM,Central,14.0,53.0,1971,42000.0
1991-04-01,2 ROOM,Central,5.0,53.0,1971,40000.0
1991-04-01,2 ROOM,Central,17.0,53.0,1971,40000.0
1991-04-01,2 ROOM,Central,8.0,43.0,1983,30000.0
1991-04-01,2 ROOM,Central,5.0,38.0,1974,20000.0
1991-04-01,2 ROOM,Central,5.0,45.0,1986,39500.0
1991-04-01,2 ROOM,Central,5.0,45.0,1986,40200.0
1991-04-01,2 ROOM,Central,8.0,45.0,1967,13500.0
1991-04-01,2 ROOM,Central,11.0,50.0,1968,17000.0
1991-04-01,2 ROOM,Central,5.0,47.0,1971,14000.0
1991-04-01,2 ROOM,Central,2.0,40.0,1971,19000.0
1991-04-01,2 ROOM,Central,11.0,41.0,1971,19000.0
1991-04-01,2 ROOM,Central,8.0,46.0,1973,16000.0
1991-04-01,2 ROOM,Central,2.0,50.0,1970,25000.0
1991-04-01,2 ROOM,Central,11.0,50.0,1970,17500.0
1991-04-01,2 ROOM,Central,5.0,48.0,1967,19000.0
1991-04-01,2 ROOM,Central,8.0,46.0,1969,14000.0
1991-04-01,2 ROOM,Central,5.0,42.0,1969,15000.0
1991-06-01,2 ROOM,East,8.0,45.0,1986,31000.0
1991-06-01,2 ROOM,East,8.0,45.0,1986,31000.0
1991-06-01,2 ROOM,Central,2.0,39.0,1969,21000.0
1991-06-01,2 ROOM,Central,5.0,52.0,1983,22000.0
1991-06-01,2 ROOM,Central,11.0,46.0,1971,16800.0
1991-07-01,2 ROOM,North-East,5.0,45.0,1986,29500.0
1991-07-01,2 ROOM,Central,2.0,41.0,1969,16500.0
1991-07-01,2 ROOM,Central,14.0,43.0,1983,25000.0
1991-07-01,2 ROOM,Central,2.0,38.0,1974,24000.0
1991-07-01,2 ROOM,Central,8.0,38.0,1974,26000.0
1991-07-01,2 ROOM,Central,11.0,50.0,1970,22500.0
1991-07-01,2 ROOM,Central,5.0,47.0,1970,16000.0
1991-07-01,2 ROOM,North-East,5.0,45.0,1986,23000.0
1991-07-01,2 ROOM,East,5.0,45.0,1986,26500.0
1991-07-01,2 ROOM,Central,5.0,41.0,1969,19000.0
