year_month,mean,median_price,high_price,low_price,Index,Change,prev_close,rolling_mean
1997-09-01,66625.0,66000.0,70500.0,63500.0,93.67764559,-4.00%,63500.0,64333.333333333336
1997-10-01,63502.375,63000.0,68000.0,60000.0,88.05698685,-6.00%,66625.0,64166.666666666664
1997-11-01,63502.375,63000.0,68000.0,60000.0,88.05698685,-6.00%,63502.375,64000.0
1997-12-01,70500.0,70500.0,70750.0,70250.0,88.05698685,-6.00%,63502.375,65500.0
1998-01-01,57285.71428571428,62000.0,66500.0,46000.0,81.7168838,-7.20%,70500.0,65166.666666666664
1998-02-01,57285.71428571428,62000.0,66500.0,46000.0,81.7168838,-7.20%,57285.71428571428,64833.333333333336
1998-03-01,57285.71428571428,62000.0,66500.0,46000.0,81.7168838,-7.20%,57285.71428571428,62000.0
1998-04-01,49383.333333333336,47000.0,51250.0,44625.0,78.28477468,-4.20%,57285.71428571428,57000.0
1998-05-01,49383.333333333336,47000.0,51250.0,44625.0,78.28477468,-4.20%,49383.333333333336,52000.0
1998-06-01,55111.11111111111,54000.0,61500.0,45000.0,78.28477468,-4.20%,49383.333333333336,49333.333333333336
1998-07-01,51125.0,51750.0,56250.0,45875.0,74.91852937,-4.30%,55111.11111111111,50916.666666666664
1998-08-01,51125.0,51750.0,56250.0,45875.0,74.91852937,-4.30%,51125.0,52500.0
1998-09-01,46377.77777777778,48000.0,49500.0,43000.0,74.91852937,-4.30%,51125.0,50500.0
1998-10-01,48220.0,46000.0,50650.0,43125.0,72.29638084,-3.50%,46377.77777777778,48583.333333333336
1998-11-01,48220.0,46000.0,50650.0,43125.0,72.29638084,-3.50%,48220.0,46666.666666666664
1998-12-01,43350.0,43750.0,46125.0,41625.0,72.29638084,-3.50%,48220.0,45250.0
1999-01-01,42043.47826086957,41200.0,45000.0,37750.0,71.21193513,-1.50%,43350.0,43650.0
1999-02-01,42043.47826086957,41200.0,45000.0,37750.0,71.21193513,-1.50%,42043.47826086957,42050.0
1999-03-01,47900.0,43250.0,58125.0,40500.0,71.21193513,-1.50%,42043.47826086957,41883.333333333336
1999-04-01,41321.42857142857,39000.0,41500.0,37000.0,72.20890222,1.40%,47900.0,41150.0
1999-05-01,41321.42857142857,39000.0,41500.0,37000.0,72.20890222,1.40%,41321.42857142857,40416.666666666664
1999-06-01,45333.333333333336,42500.0,48000.0,38500.0,72.20890222,1.40%,41321.42857142857,40166.666666666664
1999-07-01,40750.0,39000.0,43000.0,34750.0,78.1300322,8.20%,45333.333333333336,40166.666666666664
1999-08-01,40750.0,39000.0,43000.0,34750.0,78.1300322,8.20%,40750.0,40166.666666666664
1999-09-01,43337.5,41550.0,48500.0,36500.0,78.1300322,8.20%,40750.0,39850.0
1999-10-01,52592.59259259259,50000.0,62000.0,43500.0,79.84889291,2.20%,43337.5,43516.666666666664
1999-11-01,52592.59259259259,50000.0,62000.0,43500.0,79.84889291,2.20%,52592.59259259259,47183.333333333336
1999-12-01,61452.380952380954,61500.0,64500.0,61000.0,79.84889291,2.20%,52592.59259259259,53833.333333333336
2000-01-01,58790.625,61250.0,64125.0,52125.0,80.32798627,0.60%,61452.380952380954,57583.333333333336
2000-02-01,58790.625,61250.0,64125.0,52125.0,80.32798627,0.60%,58790.625,61333.333333333336
2000-03-01,44333.333333333336,41000.0,48000.0,39000.0,80.32798627,0.60%,58790.625,54500.0
2000-04-01,47562.5,47750.0,52000.0,41750.0,79.36405043,-1.20%,44333.333333333336,50000.0
2000-05-01,47562.5,47750.0,52000.0,41750.0,79.36405043,-1.20%,47562.5,45500.0
2000-06-01,45650.0,46300.0,48000.0,43950.0,79.36405043,-1.20%,47562.5,47266.666666666664
2000-07-01,55500.0,56250.0,56875.0,55250.0,77.69740537,-2.10%,45650.0,50100.0
2000-08-01,55500.0,56250.0,56875.0,55250.0,77.69740537,-2.10%,55500.0,52933.333333333336
2000-09-01,54000.0,54000.0,57000.0,51000.0,77.69740537,-2.10%,55500.0,55500.0
2000-10-01,47960.0,48500.0,54975.0,41125.0,75.91036505,-2.30%,54000.0,52916.666666666664
2000-11-01,47960.0,48500.0,54975.0,41125.0,75.91036505,-2.30%,47960.0,50333.333333333336
2000-12-01,43750.0,45000.0,45250.0,43500.0,75.91036505,-2.30%,47960.0,47333.333333333336
2001-01-01,43875.0,43000.0,44125.0,42750.0,73.32941264,-3.40%,43750.0,45500.0
2001-02-01,43875.0,43000.0,44125.0,42750.0,73.32941264,-3.40%,43875.0,43666.666666666664
2001-03-01,44033.333333333336,45000.0,46000.0,42550.0,73.32941264,-3.40%,43875.0,43666.666666666664
2001-04-01,42937.5,42250.0,48500.0,38000.0,72.22947145,-1.50%,44033.333333333336,43416.666666666664
2001-05-01,42937.5,42250.0,48500.0,38000.0,72.22947145,-1.50%,42937.5,43166.666666666664
2001-06-01,38625.0,39000.0,40125.0,37500.0,72.22947145,-1.50%,42937.5,41166.666666666664
2001-07-01,40185.71428571428,38500.0,43400.0,37500.0,70.71265255,-2.10%,38625.0,39916.666666666664
2001-08-01,40185.71428571428,38500.0,43400.0,37500.0,70.71265255,-2.10%,40185.71428571428,38666.666666666664
2001-09-01,39400.0,41000.0,41000.0,34000.0,70.71265255,-2.10%,40185.71428571428,39333.333333333336
2001-10-01,36900.0,36500.0,38500.0,34000.0,69.72267541,-1.40%,39400.0,38666.666666666664
2001-11-01,36900.0,36500.0,38500.0,34000.0,69.72267541,-1.40%,36900.0,38000.0
2001-12-01,39000.0,40000.0,42000.0,37000.0,69.72267541,-1.40%,36900.0,37666.666666666664
2002-01-01,41944.444444444445,41000.0,44000.0,38000.0,69.23461668,-0.70%,39000.0,39166.666666666664
2002-02-01,41944.444444444445,41000.0,44000.0,38000.0,69.23461668,-0.70%,41944.444444444445,40666.666666666664
2002-03-01,46500.0,46000.0,51250.0,44500.0,69.23461668,-0.70%,41944.444444444445,42666.666666666664
2002-04-01,42100.0,43500.0,45500.0,37750.0,69.3038513,0.10%,46500.0,43500.0
2002-05-01,42100.0,43500.0,45500.0,37750.0,69.3038513,0.10%,42100.0,44333.333333333336
2002-06-01,41500.0,41500.0,42250.0,40750.0,69.3038513,0.10%,42100.0,42833.333333333336
2002-07-01,42650.0,42750.0,46375.0,37250.0,69.99688981,1.00%,41500.0,42583.333333333336
2002-08-01,42650.0,42750.0,46375.0,37250.0,69.99688981,1.00%,42650.0,42333.333333333336
2002-09-01,47750.0,47750.0,50625.0,44875.0,69.99688981,1.00%,42650.0,44416.666666666664
2002-10-01,46700.0,45000.0,51375.0,41250.0,69.99688981,0.00%,47750.0,45166.666666666664
2002-11-01,46700.0,45000.0,51375.0,41250.0,69.99688981,0.00%,46700.0,45916.666666666664
2002-12-01,48300.0,49000.0,50000.0,47000.0,69.99688981,0.00%,46700.0,46333.333333333336
2003-01-01,46666.666666666664,46000.0,48000.0,43000.0,71.11684005,1.60%,48300.0,46666.666666666664
2003-02-01,46666.666666666664,46000.0,48000.0,43000.0,71.11684005,1.60%,46666.666666666664,47000.0
2003-03-01,50500.0,49500.0,52250.0,48250.0,71.11684005,1.60%,46666.666666666664,47166.666666666664
2003-04-01,46722.22222222222,46000.0,55000.0,42000.0,72.61029369,2.10%,50500.0,47166.666666666664
2003-05-01,46722.22222222222,46000.0,55000.0,42000.0,72.61029369,2.10%,46722.22222222222,47166.666666666664
2003-06-01,52500.0,50500.0,54500.0,48500.0,72.61029369,2.10%,46722.22222222222,47500.0
2003-07-01,53050.0,54500.0,55000.0,52550.0,74.42555103,2.50%,52500.0,50333.333333333336
2003-08-01,53050.0,54500.0,55000.0,52550.0,74.42555103,2.50%,53050.0,53166.666666666664
2003-09-01,57200.0,59000.0,60000.0,52000.0,74.42555103,2.50%,53050.0,56000.0
2003-10-01,63750.0,62500.0,65000.0,61000.0,75.24423209,1.10%,57200.0,58666.666666666664
2003-11-01,63750.0,62500.0,65000.0,61000.0,75.24423209,1.10%,63750.0,61333.333333333336
2003-12-01,59000.0,59000.0,60750.0,57250.0,75.24423209,1.10%,63750.0,61333.333333333336
2004-01-01,58250.0,57500.0,59250.0,56500.0,75.46996479,0.30%,59000.0,59666.666666666664
2004-02-01,58250.0,57500.0,59250.0,56500.0,75.46996479,0.30%,58250.0,58000.0
2004-03-01,64600.0,63800.0,67900.0,60900.0,75.46996479,0.30%,58250.0,59600.0
2004-04-01,64333.333333333336,63000.0,69000.0,59000.0,76.37560437,1.20%,64600.0,61433.333333333336
2004-05-01,64333.333333333336,63000.0,69000.0,59000.0,76.37560437,1.20%,64333.333333333336,63266.666666666664
2004-06-01,63666.666666666664,60000.0,66500.0,59000.0,76.37560437,1.20%,64333.333333333336,62000.0
2004-07-01,62000.0,63000.0,64000.0,60500.0,76.45197997,0.10%,63666.666666666664,62000.0
2004-08-01,62000.0,63000.0,64000.0,60500.0,76.45197997,0.10%,62000.0,62000.0
2004-09-01,66500.0,66500.0,69750.0,63250.0,76.45197997,0.10%,62000.0,64166.666666666664
2004-10-01,76125.0,73750.0,78000.0,71875.0,77.21649977,1.00%,66500.0,67750.0
2004-11-01,76125.0,73750.0,78000.0,71875.0,77.21649977,1.00%,76125.0,71333.33333333333
2004-12-01,55000.0,55000.0,55000.0,55000.0,77.21649977,1.00%,76125.0,67500.0
2005-01-01,70000.0,70000.0,70000.0,70000.0,77.29371627,0.10%,55000.0,66250.0
2005-02-01,70000.0,70000.0,70000.0,70000.0,77.29371627,0.10%,70000.0,65000.0
2005-03-01,70000.0,70000.0,70000.0,70000.0,77.29371627,0.10%,70000.0,70000.0
2005-04-01,71250.0,71000.0,77750.0,65000.0,73.58361789,-4.80%,70000.0,70333.33333333333
2005-05-01,71250.0,71000.0,77750.0,65000.0,73.58361789,-4.80%,71250.0,70666.66666666667
2005-06-01,71250.0,71000.0,77750.0,65000.0,73.58361789,-4.80%,71250.0,71000.0
2005-07-01,68500.0,76500.0,78750.0,66250.0,73.28928342,-0.40%,71250.0,72833.33333333333
2005-08-01,68500.0,76500.0,78750.0,66250.0,73.28928342,-0.40%,68500.0,74666.66666666667
2005-09-01,78000.0,78000.0,78000.0,78000.0,73.28928342,-0.40%,68500.0,77000.0
2005-10-01,74700.0,76000.0,80000.0,67500.0,73.58244055,0.40%,78000.0,76833.33333333333
2005-11-01,74700.0,76000.0,80000.0,67500.0,73.58244055,0.40%,74700.0,76666.66666666667
2005-12-01,75000.0,75000.0,75000.0,75000.0,73.58244055,0.40%,74700.0,75666.66666666667
2006-01-01,74900.0,74900.0,77850.0,71950.0,73.65602299,0.10%,75000.0,75300.0
2006-02-01,74900.0,74900.0,77850.0,71950.0,73.65602299,0.10%,74900.0,74933.33333333333
2006-03-01,72375.0,69750.0,76000.0,66125.0,73.65602299,0.10%,74900.0,73183.33333333333
2006-04-01,85000.0,85000.0,87000.0,83000.0,74.39258322,1.00%,72375.0,76550.0
2006-05-01,85000.0,85000.0,87000.0,83000.0,74.39258322,1.00%,85000.0,79916.66666666667
2006-06-01,86000.0,86000.0,86000.0,86000.0,74.39258322,1.00%,85000.0,85333.33333333333
2006-07-01,83833.33333333333,81000.0,84250.0,80000.0,74.31819064,-0.10%,86000.0,84000.0
2006-08-01,83833.33333333333,81000.0,84250.0,80000.0,74.31819064,-0.10%,83833.33333333333,82666.66666666667
2006-09-01,85500.0,85500.0,86750.0,84250.0,74.31819064,-0.10%,83833.33333333333,82500.0
2006-10-01,88833.33333333333,90000.0,90000.0,88250.0,74.98705436,0.90%,85500.0,85500.0
2006-11-01,88833.33333333333,90000.0,90000.0,88250.0,74.98705436,0.90%,88833.33333333333,88500.0
2006-12-01,88000.0,88000.0,88000.0,88000.0,74.98705436,0.90%,88833.33333333333,89333.33333333333
2007-01-01,90666.66666666667,89000.0,92000.0,88500.0,75.88689901,1.20%,88000.0,89000.0
2007-02-01,90666.66666666667,89000.0,92000.0,88500.0,75.88689901,1.20%,90666.66666666667,88666.66666666667
2007-03-01,90666.66666666667,89000.0,92000.0,88500.0,75.88689901,1.20%,90666.66666666667,89000.0
2007-04-01,89666.66666666667,88000.0,91000.0,87500.0,78.16350598,3.00%,90666.66666666667,88666.66666666667
2007-05-01,89666.66666666667,88000.0,91000.0,87500.0,78.16350598,3.00%,89666.66666666667,88333.33333333333
2007-06-01,92000.0,92000.0,94000.0,90000.0,78.16350598,3.00%,89666.66666666667,89333.33333333333
2007-07-01,115000.0,115000.0,115000.0,115000.0,83.24413387,6.50%,92000.0,98333.33333333333
2007-08-01,115000.0,115000.0,115000.0,115000.0,83.24413387,6.50%,115000.0,107333.33333333333
2007-09-01,92850.0,92850.0,92975.0,92725.0,83.24413387,6.50%,115000.0,107616.66666666667
2007-10-01,98000.0,98000.0,98000.0,98000.0,88.07229363,5.80%,92850.0,101950.0
2007-11-01,98000.0,98000.0,98000.0,98000.0,88.07229363,5.80%,98000.0,96283.33333333333
2007-12-01,105000.0,105000.0,107500.0,102500.0,88.07229363,5.80%,98000.0,100333.33333333333
2008-01-01,111571.42857142857,115000.0,125000.0,98000.0,91.3309685,3.70%,105000.0,106000.0
2008-02-01,111571.42857142857,115000.0,125000.0,98000.0,91.3309685,3.70%,111571.42857142857,111666.66666666667
2008-03-01,115500.0,115500.0,117750.0,113250.0,91.3309685,3.70%,111571.42857142857,115166.66666666667
2008-04-01,117500.0,117500.0,123750.0,111250.0,95.44086208,4.50%,115500.0,116000.0
2008-05-01,117500.0,117500.0,123750.0,111250.0,95.44086208,4.50%,117500.0,116833.33333333333
2008-06-01,105000.0,105000.0,105000.0,105000.0,95.44086208,4.50%,117500.0,113333.33333333333
2008-07-01,129600.0,132000.0,138000.0,123000.0,99.44937828,4.20%,105000.0,118166.66666666667
2008-08-01,129600.0,132000.0,138000.0,123000.0,99.44937828,4.20%,129600.0,123000.0
2008-09-01,129600.0,132000.0,138000.0,123000.0,99.44937828,4.20%,129600.0,132000.0
2008-10-01,146000.0,146000.0,146000.0,146000.0,100.8416696,1.40%,129600.0,136666.66666666666
2008-11-01,146000.0,146000.0,146000.0,146000.0,100.8416696,1.40%,146000.0,141333.33333333334
2008-12-01,155000.0,155000.0,155000.0,155000.0,100.8416696,1.40%,146000.0,149000.0
2009-01-01,148000.0,148000.0,150750.0,145250.0,100.0349362,-0.80%,155000.0,149666.66666666666
2009-02-01,148000.0,148000.0,150750.0,145250.0,100.0349362,-0.80%,148000.0,150333.33333333334
2009-03-01,140500.0,140500.0,140500.0,140500.0,100.0349362,-0.80%,148000.0,145500.0
2009-04-01,151625.0,150750.0,155500.0,146875.0,101.4354253,1.40%,140500.0,146416.66666666666
2009-05-01,151625.0,150750.0,155500.0,146875.0,101.4354253,1.40%,151625.0,147333.33333333334
2009-06-01,151625.0,150750.0,155500.0,146875.0,101.4354253,1.40%,151625.0,150750.0
2009-07-01,151625.0,150750.0,155500.0,146875.0,105.0871006,3.60%,151625.0,150750.0
2009-08-01,151625.0,150750.0,155500.0,146875.0,105.0871006,3.60%,151625.0,150750.0
2009-09-01,153200.0,152500.0,156200.0,149500.0,105.0871006,3.60%,151625.0,151333.33333333334
2009-10-01,154000.0,150000.0,156000.0,150000.0,109.0804105,3.80%,153200.0,151083.33333333334
2009-11-01,154000.0,150000.0,156000.0,150000.0,109.0804105,3.80%,154000.0,150833.33333333334
2009-12-01,161000.0,161000.0,161500.0,160500.0,109.0804105,3.80%,154000.0,153666.66666666666
2010-01-01,174000.0,174000.0,174000.0,174000.0,112.134662,2.80%,161000.0,161666.66666666666
2010-02-01,174000.0,174000.0,174000.0,174000.0,112.134662,2.80%,174000.0,169666.66666666666
2010-03-01,154000.0,154000.0,154000.0,154000.0,112.134662,2.80%,174000.0,167333.33333333334
2010-04-01,169250.0,169500.0,170500.0,168250.0,116.6200484,4.00%,154000.0,165833.33333333334
2010-05-01,169250.0,169500.0,170500.0,168250.0,116.6200484,4.00%,169250.0,164333.33333333334
2010-06-01,166000.0,166000.0,166000.0,166000.0,116.6200484,4.00%,169250.0,168333.33333333334
2010-07-01,184250.0,183500.0,194500.0,173250.0,121.2848504,4.00%,166000.0,173000.0
2010-08-01,184250.0,183500.0,194500.0,173250.0,121.2848504,4.00%,184250.0,177666.66666666666
2010-09-01,192333.33333333334,190000.0,195000.0,188500.0,121.2848504,4.00%,184250.0,185666.66666666666
2010-10-01,220000.0,220000.0,220000.0,220000.0,124.4382565,2.60%,192333.33333333334,197833.33333333334
2010-11-01,220000.0,220000.0,220000.0,220000.0,124.4382565,2.60%,220000.0,210000.0
2010-12-01,209000.0,209000.0,212000.0,206000.0,124.4382565,2.60%,220000.0,216333.33333333334
2011-01-01,204428.57142857142,200000.0,209000.0,198000.0,126.4292686,1.60%,209000.0,209666.66666666666
2011-02-01,204428.57142857142,200000.0,209000.0,198000.0,126.4292686,1.60%,204428.57142857142,203000.0
2011-03-01,218000.0,218000.0,218000.0,218000.0,126.4292686,1.60%,204428.57142857142,206000.0
2011-04-01,212000.0,212000.0,215500.0,208500.0,130.4750052,3.20%,218000.0,210000.0
2011-05-01,212000.0,212000.0,215500.0,208500.0,130.4750052,3.20%,212000.0,214000.0
2011-06-01,212000.0,212000.0,215500.0,208500.0,130.4750052,3.20%,212000.0,212000.0
2011-07-01,209500.0,211500.0,217000.0,204000.0,135.4330554,3.80%,212000.0,211833.33333333334
2011-08-01,209500.0,211500.0,217000.0,204000.0,135.4330554,3.80%,209500.0,211666.66666666666
2011-09-01,230500.0,230500.0,230500.0,230500.0,135.4330554,3.80%,209500.0,217833.33333333334
2011-10-01,221875.0,230250.0,230875.0,221250.0,137.7354173,1.70%,230500.0,224083.33333333334
2011-11-01,221875.0,230250.0,230875.0,221250.0,137.7354173,1.70%,221875.0,230333.33333333334
2011-12-01,221875.0,230250.0,230875.0,221250.0,137.7354173,1.70%,221875.0,230250.0
2012-01-01,222500.0,225000.0,242500.0,205000.0,138.5618298,0.60%,221875.0,228500.0
2012-01-01,222500.0,225000.0,242500.0,205000.0,148.6574017,1.30%,222500.0,226750.0
2012-02-01,222500.0,225000.0,242500.0,205000.0,138.5618298,0.60%,222500.0,225000.0
2012-02-01,222500.0,225000.0,242500.0,205000.0,148.6574017,1.30%,222500.0,225000.0
