year_month,mean,median_price,high_price,low_price,Index,Change,prev_close,rolling_mean
1997-10-01,189388.24635036496,188400.0,206000.0,170000.0,88.05698685,-6.00%,196364.64039408867,194800.0
1997-11-01,189388.24635036496,188400.0,206000.0,170000.0,88.05698685,-6.00%,189388.24635036496,190933.33333333334
1997-12-01,183606.8943089431,180000.0,199750.0,166000.0,88.05698685,-6.00%,189388.24635036496,185600.0
1998-01-01,177055.65500246428,175000.0,191000.0,160000.0,81.7168838,-7.20%,183606.8943089431,181133.33333333334
1998-02-01,177055.65500246428,175000.0,191000.0,160000.0,81.7168838,-7.20%,177055.65500246428,176666.66666666666
1998-03-01,169931.22020520916,168000.0,185000.0,155000.0,81.7168838,-7.20%,177055.65500246428,172666.66666666666
1998-04-01,162215.68531202435,160000.0,175000.0,148000.0,78.28477468,-4.20%,169931.22020520916,167666.66666666666
1998-05-01,162215.68531202435,160000.0,175000.0,148000.0,78.28477468,-4.20%,162215.68531202435,162666.66666666666
1998-06-01,157485.79450980393,156000.0,170000.0,145000.0,78.28477468,-4.20%,162215.68531202435,158666.66666666666
1998-07-01,154740.06002034587,154000.0,166000.0,141800.0,74.91852937,-4.30%,157485.79450980393,156666.66666666666
1998-08-01,154740.06002034587,154000.0,166000.0,141800.0,74.91852937,-4.30%,154740.06002034587,154666.66666666666
1998-09-01,152858.33184428845,152000.0,164000.0,140000.0,74.91852937,-4.30%,154740.06002034587,153333.33333333334
1998-10-01,149156.23378746593,148000.0,160000.0,137000.0,72.29638084,-3.50%,152858.33184428845,151333.33333333334
1998-11-01,149156.23378746593,148000.0,160000.0,137000.0,72.29638084,-3.50%,149156.23378746593,149333.33333333334
1998-12-01,145801.06114718615,145000.0,156000.0,133949.25,72.29638084,-3.50%,149156.23378746593,147000.0
1999-01-01,143113.83179096354,142000.0,154000.0,131000.0,71.21193513,-1.50%,145801.06114718615,145000.0
1999-02-01,143113.83179096354,142000.0,154000.0,131000.0,71.21193513,-1.50%,143113.83179096354,143000.0
1999-03-01,141483.47079856973,140000.0,152000.0,130000.0,71.21193513,-1.50%,143113.83179096354,141333.33333333334
1999-04-01,140563.1619142078,140000.0,150300.0,130000.0,72.20890222,1.40%,141483.47079856973,140666.66666666666
1999-05-01,140563.1619142078,140000.0,150300.0,130000.0,72.20890222,1.40%,140563.1619142078,140000.0
1999-06-01,140052.48004373975,139000.0,151000.0,128000.0,72.20890222,1.40%,140563.1619142078,139666.66666666666
1999-07-01,141985.360584732,140000.0,155000.0,128125.0,78.1300322,8.20%,140052.48004373975,139666.66666666666
1999-08-01,141985.360584732,140000.0,155000.0,128125.0,78.1300322,8.20%,141985.360584732,139666.66666666666
1999-09-01,149143.46932515336,148000.0,162000.0,133000.0,78.1300322,8.20%,141985.360584732,142666.66666666666
1999-10-01,156776.05773195878,155000.0,172000.0,140000.0,79.84889291,2.20%,149143.46932515336,147666.66666666666
1999-11-01,156776.05773195878,155000.0,172000.0,140000.0,79.84889291,2.20%,156776.05773195878,152666.66666666666
1999-12-01,162130.0405904059,160000.0,178000.0,145000.0,79.84889291,2.20%,156776.05773195878,156666.66666666666
2000-01-01,160659.9646017699,160000.0,175000.0,145000.0,80.32798627,0.60%,162130.0405904059,158333.33333333334
2000-02-01,160659.9646017699,160000.0,175000.0,145000.0,80.32798627,0.60%,160659.9646017699,160000.0
2000-03-01,161476.46514575413,160000.0,176000.0,145000.0,80.32798627,0.60%,160659.9646017699,160000.0
2000-04-01,161202.49392009265,160000.0,175000.0,147000.0,79.36405043,-1.20%,161476.46514575413,160000.0
2000-05-01,161202.49392009265,160000.0,175000.0,147000.0,79.36405043,-1.20%,161202.49392009265,160000.0
2000-06-01,161228.93439716313,160000.0,174125.0,145000.0,79.36405043,-1.20%,161202.49392009265,160000.0
2000-07-01,159076.98101287553,158000.0,171000.0,144000.0,77.69740537,-2.10%,161228.93439716313,159333.33333333334
2000-08-01,159076.98101287553,158000.0,171000.0,144000.0,77.69740537,-2.10%,159076.98101287553,158666.66666666666
2000-09-01,156340.92268479185,155000.0,169500.0,142000.0,77.69740537,-2.10%,159076.98101287553,157000.0
2000-10-01,154616.94870651205,153000.0,166000.0,140000.0,75.91036505,-2.30%,156340.92268479185,155333.33333333334
2000-11-01,154616.94870651205,153000.0,166000.0,140000.0,75.91036505,-2.30%,154616.94870651205,153666.66666666666
2000-12-01,153364.05921052632,152000.0,166125.0,138000.0,75.91036505,-2.30%,154616.94870651205,152666.66666666666
2001-01-01,151056.67613636365,150000.0,165000.0,136000.0,73.32941264,-3.40%,153364.05921052632,151666.66666666666
2001-02-01,151056.67613636365,150000.0,165000.0,136000.0,73.32941264,-3.40%,151056.67613636365,150666.66666666666
2001-03-01,147622.70758510637,146000.0,161000.0,132000.0,73.32941264,-3.40%,151056.67613636365,148666.66666666666
2001-04-01,146912.29963673058,145000.0,160000.0,132000.0,72.22947145,-1.50%,147622.70758510637,147000.0
2001-05-01,146912.29963673058,145000.0,160000.0,132000.0,72.22947145,-1.50%,146912.29963673058,145333.33333333334
2001-06-01,147301.48089171975,144000.0,161000.0,131000.0,72.22947145,-1.50%,146912.29963673058,144666.66666666666
2001-07-01,144273.1688425236,142000.0,158000.0,128500.0,70.71265255,-2.10%,147301.48089171975,143666.66666666666
2001-08-01,144273.1688425236,142000.0,158000.0,128500.0,70.71265255,-2.10%,144273.1688425236,142666.66666666666
2001-09-01,143900.81552305963,141000.0,157000.0,129000.0,70.71265255,-2.10%,144273.1688425236,141666.66666666666
2001-10-01,143455.75459800314,141500.0,158525.0,128000.0,69.72267541,-1.40%,143900.81552305963,141500.0
2001-11-01,143455.75459800314,141500.0,158525.0,128000.0,69.72267541,-1.40%,143455.75459800314,141333.33333333334
2001-12-01,143917.83639705883,140000.0,158000.0,128000.0,69.72267541,-1.40%,143455.75459800314,141000.0
2002-01-01,142951.484437751,140000.0,158000.0,126000.0,69.23461668,-0.70%,143917.83639705883,140500.0
2002-02-01,142951.484437751,140000.0,158000.0,126000.0,69.23461668,-0.70%,142951.484437751,140000.0
2002-03-01,143181.66180048662,140000.0,160000.0,127000.0,69.23461668,-0.70%,142951.484437751,140000.0
2002-04-01,141940.5832884097,138500.0,157000.0,125000.0,69.3038513,0.10%,143181.66180048662,139500.0
2002-05-01,141940.5832884097,138500.0,157000.0,125000.0,69.3038513,0.10%,141940.5832884097,139000.0
2002-06-01,144183.44583333333,141875.0,162125.0,125375.0,69.3038513,0.10%,141940.5832884097,139625.0
2002-07-01,142869.7068676717,140000.0,158000.0,126000.0,69.99688981,1.00%,144183.44583333333,140125.0
2002-08-01,142869.7068676717,140000.0,158000.0,126000.0,69.99688981,1.00%,142869.7068676717,140625.0
2002-09-01,145439.53416856492,143000.0,163000.0,126625.0,69.99688981,1.00%,142869.7068676717,141000.0
2002-10-01,146210.50844496215,145000.0,164000.0,128000.0,69.99688981,0.00%,145439.53416856492,142666.66666666666
2002-11-01,146210.50844496215,145000.0,164000.0,128000.0,69.99688981,0.00%,146210.50844496215,144333.33333333334
2002-12-01,147195.97393364928,145000.0,163625.0,128972.0,69.99688981,0.00%,146210.50844496215,145000.0
2003-01-01,147651.40917212627,145000.0,166000.0,128000.0,71.11684005,1.60%,147195.97393364928,145000.0
2003-02-01,147651.40917212627,145000.0,166000.0,128000.0,71.11684005,1.60%,147651.40917212627,145000.0
2003-03-01,148655.05154639174,148000.0,166000.0,130000.0,71.11684005,1.60%,147651.40917212627,146000.0
2003-04-01,153581.81794019934,151000.0,172000.0,133000.0,72.61029369,2.10%,148655.05154639174,148000.0
2003-05-01,153581.81794019934,151000.0,172000.0,133000.0,72.61029369,2.10%,153581.81794019934,150000.0
2003-06-01,156752.04744525548,155000.0,175000.0,137000.0,72.61029369,2.10%,153581.81794019934,152333.33333333334
2003-07-01,159069.26224226804,158000.0,176000.0,139450.0,74.42555103,2.50%,156752.04744525548,154666.66666666666
2003-08-01,159069.26224226804,158000.0,176000.0,139450.0,74.42555103,2.50%,159069.26224226804,157000.0
2003-09-01,162960.53112033196,161000.0,180000.0,145000.0,74.42555103,2.50%,159069.26224226804,159000.0
2003-10-01,163994.33536247924,162000.0,180000.0,145000.0,75.24423209,1.10%,162960.53112033196,160333.33333333334
2003-11-01,163994.33536247924,162000.0,180000.0,145000.0,75.24423209,1.10%,163994.33536247924,161666.66666666666
2003-12-01,168136.91274509803,167250.0,185000.0,150000.0,75.24423209,1.10%,163994.33536247924,163750.0
2004-01-01,169722.51295295294,168000.0,186000.0,152000.0,75.46996479,0.30%,168136.91274509803,165750.0
2004-02-01,169722.51295295294,168000.0,186000.0,152000.0,75.46996479,0.30%,169722.51295295294,167750.0
2004-03-01,171154.69253731344,168000.0,186000.0,154000.0,75.46996479,0.30%,169722.51295295294,168000.0
2004-04-01,173364.75064608347,170000.0,189500.0,157000.0,76.37560437,1.20%,171154.69253731344,168666.66666666666
2004-05-01,173364.75064608347,170000.0,189500.0,157000.0,76.37560437,1.20%,173364.75064608347,169333.33333333334
2004-06-01,173642.87143968872,171000.0,190000.0,156000.0,76.37560437,1.20%,173364.75064608347,170333.33333333334
2004-07-01,175478.6281655343,173400.0,192000.0,158000.0,76.45197997,0.10%,173642.87143968872,171466.66666666666
2004-08-01,175478.6281655343,173400.0,192000.0,158000.0,76.45197997,0.10%,175478.6281655343,172600.0
2004-09-01,175177.9363745498,172000.0,190000.0,156000.0,76.45197997,0.10%,175478.6281655343,172933.33333333334
2004-10-01,175295.29319371728,173000.0,190000.0,158000.0,77.21649977,1.00%,175177.9363745498,172800.0
2004-11-01,175295.29319371728,173000.0,190000.0,158000.0,77.21649977,1.00%,175295.29319371728,172666.66666666666
2004-12-01,177414.41963190184,175000.0,195000.0,160000.0,77.21649977,1.00%,175295.29319371728,173666.66666666666
2005-01-01,178071.2652849741,175000.0,195000.0,160000.0,77.29371627,0.10%,177414.41963190184,174333.33333333334
2005-02-01,178071.2652849741,175000.0,195000.0,160000.0,77.29371627,0.10%,178071.2652849741,175000.0
2005-03-01,179276.27727856225,178000.0,198750.0,159000.0,77.29371627,0.10%,178071.2652849741,176000.0
2005-04-01,176255.38876355748,175000.0,192000.0,158000.0,73.58361789,-4.80%,179276.27727856225,176000.0
2005-05-01,176255.38876355748,175000.0,192000.0,158000.0,73.58361789,-4.80%,176255.38876355748,176000.0
2005-06-01,171192.95552731893,170000.0,185000.0,156000.0,73.58361789,-4.80%,176255.38876355748,173333.33333333334
2005-07-01,166653.33251231528,163000.0,179250.0,152000.0,73.28928342,-0.40%,171192.95552731893,169333.33333333334
2005-08-01,166653.33251231528,163000.0,179250.0,152000.0,73.28928342,-0.40%,166653.33251231528,165333.33333333334
2005-09-01,165202.2257683215,163000.0,175750.0,151000.0,73.28928342,-0.40%,166653.33251231528,163000.0
2005-10-01,165427.4332688588,162000.0,176000.0,151750.0,73.58244055,0.40%,165202.2257683215,162666.66666666666
2005-11-01,165427.4332688588,162000.0,176000.0,151750.0,73.58244055,0.40%,165427.4332688588,162333.33333333334
2005-12-01,165034.96539944902,163000.0,176750.0,150000.0,73.58244055,0.40%,165427.4332688588,162333.33333333334
2006-01-01,165687.22247191012,161000.0,178000.0,150000.0,73.65602299,0.10%,165034.96539944902,162000.0
2006-02-01,165687.22247191012,161000.0,178000.0,150000.0,73.65602299,0.10%,165687.22247191012,161666.66666666666
2006-03-01,164757.70353302613,161500.0,176000.0,150000.0,73.65602299,0.10%,165687.22247191012,161166.66666666666
2006-04-01,165877.90394265234,162000.0,177000.0,150000.0,74.39258322,1.00%,164757.70353302613,161500.0
2006-05-01,165877.90394265234,162000.0,177000.0,150000.0,74.39258322,1.00%,165877.90394265234,161833.33333333334
2006-06-01,167670.81306017927,163000.0,180000.0,150000.0,74.39258322,1.00%,165877.90394265234,162333.33333333334
2006-07-01,166267.96346749226,162000.0,177000.0,150000.0,74.31819064,-0.10%,167670.81306017927,162333.33333333334
2006-08-01,166267.96346749226,162000.0,177000.0,150000.0,74.31819064,-0.10%,166267.96346749226,162333.33333333334
2006-09-01,165519.68421052632,161000.0,177000.0,150000.0,74.31819064,-0.10%,166267.96346749226,161666.66666666666
2006-10-01,166998.90593729154,163000.0,180000.0,150000.0,74.98705436,0.90%,165519.68421052632,162000.0
2006-11-01,166998.90593729154,163000.0,180000.0,150000.0,74.98705436,0.90%,166998.90593729154,162333.33333333334
2006-12-01,168576.57354925777,164000.0,180000.0,151000.0,74.98705436,0.90%,166998.90593729154,163333.33333333334
2007-01-01,169363.77571539057,163000.0,181000.0,152000.0,75.88689901,1.20%,168576.57354925777,163333.33333333334
2007-02-01,169363.77571539057,163000.0,181000.0,152000.0,75.88689901,1.20%,169363.77571539057,163333.33333333334
2007-03-01,169594.2504409171,164000.0,184000.0,151000.0,75.88689901,1.20%,169363.77571539057,163333.33333333334
2007-04-01,173189.65857359636,167250.0,185000.0,154125.0,78.16350598,3.00%,169594.2504409171,164750.0
2007-05-01,173189.65857359636,167250.0,185000.0,154125.0,78.16350598,3.00%,173189.65857359636,166166.66666666666
2007-06-01,175064.659453125,168000.0,189250.0,155000.0,78.16350598,3.00%,173189.65857359636,167500.0
2007-07-01,178147.22258064518,171000.0,193000.0,156000.0,83.24413387,6.50%,175064.659453125,168750.0
2007-08-01,178147.22258064518,171000.0,193000.0,156000.0,83.24413387,6.50%,178147.22258064518,170000.0
2007-09-01,180031.20487106018,173000.0,192000.0,159000.0,83.24413387,6.50%,178147.22258064518,171666.66666666666
2007-10-01,192435.43169056604,184000.0,210000.0,165000.0,88.07229363,5.80%,180031.20487106018,176000.0
2007-11-01,192435.43169056604,184000.0,210000.0,165000.0,88.07229363,5.80%,192435.43169056604,180333.33333333334
2007-12-01,196794.98926380367,189500.0,215000.0,170000.0,88.07229363,5.80%,192435.43169056604,185833.33333333334
2008-01-01,204243.98057432432,197000.0,223000.0,177000.0,91.3309685,3.70%,196794.98926380367,190166.66666666666
2008-02-01,204243.98057432432,197000.0,223000.0,177000.0,91.3309685,3.70%,204243.98057432432,194500.0
2008-03-01,209341.3829787234,202000.0,229000.0,182000.0,91.3309685,3.70%,204243.98057432432,198666.66666666666
2008-04-01,213971.3159968479,206000.0,235000.0,185000.0,95.44086208,4.50%,209341.3829787234,201666.66666666666
2008-05-01,213971.3159968479,206000.0,235000.0,185000.0,95.44086208,4.50%,213971.3159968479,204666.66666666666
2008-06-01,224094.66666666666,217000.0,245750.0,195000.0,95.44086208,4.50%,213971.3159968479,209666.66666666666
2008-07-01,225850.47327044024,220000.0,248250.0,196000.0,99.44937828,4.20%,224094.66666666666,214333.33333333334
2008-08-01,225850.47327044024,220000.0,248250.0,196000.0,99.44937828,4.20%,225850.47327044024,219000.0
2008-09-01,234144.87789799072,226500.0,258000.0,206000.0,99.44937828,4.20%,225850.47327044024,222166.66666666666
2008-10-01,239349.84810611643,232000.0,263000.0,206000.0,100.8416696,1.40%,234144.87789799072,226166.66666666666
2008-11-01,239349.84810611643,232000.0,263000.0,206000.0,100.8416696,1.40%,239349.84810611643,230166.66666666666
2008-12-01,241897.36936936938,236000.0,268000.0,213000.0,100.8416696,1.40%,239349.84810611643,233333.33333333334
2009-01-01,241914.33159722222,237000.0,261250.0,215000.0,100.0349362,-0.80%,241897.36936936938,235000.0
2009-02-01,241914.33159722222,237000.0,261250.0,215000.0,100.0349362,-0.80%,241914.33159722222,236666.66666666666
2009-03-01,240548.0652743363,235000.0,260000.0,210888.0,100.0349362,-0.80%,241914.33159722222,236333.33333333334
2009-04-01,242444.29073698446,235000.0,262000.0,215000.0,101.4354253,1.40%,240548.0652743363,235666.66666666666
2009-05-01,242444.29073698446,235000.0,262000.0,215000.0,101.4354253,1.40%,242444.29073698446,235000.0
2009-06-01,244899.98153963411,236000.0,265000.0,219375.0,101.4354253,1.40%,242444.29073698446,235333.33333333334
2009-07-01,247738.4957686883,240000.0,270000.0,222000.0,105.0871006,3.60%,244899.98153963411,237000.0
2009-08-01,247738.4957686883,240000.0,270000.0,222000.0,105.0871006,3.60%,247738.4957686883,238666.66666666666
2009-09-01,251129.69427710844,243000.0,270250.0,223000.0,105.0871006,3.60%,247738.4957686883,241000.0
2009-10-01,253595.54306641838,246000.0,272000.0,227000.0,109.0804105,3.80%,251129.69427710844,243000.0
2009-11-01,253595.54306641838,246000.0,272000.0,227000.0,109.0804105,3.80%,253595.54306641838,245000.0
2009-12-01,263614.61434370774,256000.0,285000.0,235000.0,109.0804105,3.80%,253595.54306641838,249333.33333333334
2010-01-01,265943.142007926,260000.0,290000.0,237000.0,112.134662,2.80%,263614.61434370774,254000.0
2010-02-01,265943.142007926,260000.0,290000.0,237000.0,112.134662,2.80%,265943.142007926,258666.66666666666
2010-03-01,271232.6995581738,263000.0,290000.0,240000.0,112.134662,2.80%,265943.142007926,261000.0
2010-04-01,274612.35314483556,268000.0,295000.0,245000.0,116.6200484,4.00%,271232.6995581738,263666.6666666667
2010-05-01,274612.35314483556,268000.0,295000.0,245000.0,116.6200484,4.00%,274612.35314483556,266333.3333333333
2010-06-01,282797.5734177215,275000.0,302000.0,253000.0,116.6200484,4.00%,274612.35314483556,270333.3333333333
2010-07-01,287902.04996600293,280000.0,311500.0,258000.0,121.2848504,4.00%,282797.5734177215,274333.3333333333
2010-08-01,287902.04996600293,280000.0,311500.0,258000.0,121.2848504,4.00%,287902.04996600293,278333.3333333333
2010-09-01,298709.5492385787,289000.0,320000.0,268000.0,121.2848504,4.00%,287902.04996600293,283000.0
2010-10-01,302351.49255583127,295000.0,323000.0,273000.0,124.4382565,2.60%,298709.5492385787,288000.0
