iter	RMSE
126	32313.57296
127	32290.78399
128	32254.11431
129	32229.21249
130	32209.44578
131	32183.66045
132	32159.8132
133	32118.92552
134	32086.6856
135	32069.43426
136	32041.04996
137	32014.77129
138	31987.51016
139	31970.0467
140	31943.02434
141	31919.60712
142	31904.76622
143	31878.61292
144	31857.64334
145	31842.91538
146	31827.59012
147	31818.14545
148	31795.07044
149	31781.38337
150	31744.26991
151	31732.12004
152	31709.71931
153	31689.961
154	31667.52674
155	31645.6788
156	31613.08658
157	31594.72917
158	31577.91923
159	31558.42593
160	31537.55655
161	31516.31678
162	31492.05017
163	31474.55503
164	31454.45032
165	31434.16897
166	31415.46063
167	31397.12382
168	31374.19212
169	31354.34746
170	31344.80895
171	31332.63273
172	31310.40369
173	31294.93062
174	31283.67666
175	31273.85644
176	31248.67713
177	31218.96321
178	31199.97747
179	31184.89167
180	31168.05552
181	31156.81634
182	31143.49198
183	31136.28821
184	31116.20853
185	31094.92826
186	31081.07751
187	31070.92035
188	31046.27324
189	31026.39925
190	31013.96577
191	30999.45386
192	30989.51311
193	30977.07937
194	30959.90463
195	30948.35358
196	30926.76441
197	30912.24142
198	30892.26907
199	30873.24167
200	30852.49172
201	30838.71791
202	30823.73478
203	30807.8887
204	30791.82391
205	30777.80299
206	30763.42941
207	30743.35545
208	30729.42799
209	30717.07735
210	30706.42489
211	30688.73137
212	30668.62315
213	30652.83326
214	30641.61766
215	30630.50266
216	30617.26258
217	30597.70946
218	30587.3386
219	30579.06863
220	30563.98682
221	30547.55602
222	30525.34456
223	30504.78736
224	30492.69318
225	30480.31566
226	30467.90856
227	30457.24355
228	30447.63834
229	30438.26361
230	30424.89133
231	30407.68196
232	30399.8916
233	30392.05483
234	30380.30232
235	30370.9194
236	30356.48829
237	30346.04806
238	30328.34982
239	30316.45514
240	30308.00338
241	30290.16671
242	30279.15532
243	30272.66248
244	30265.94686
245	30257.5948
246	30232.51438
247	30223.53516
248	30215.63117
249	30206.77328
250	30191.63915
251	30187.75947
252	30180.97467
253	30171.46555
254	30153.50395
255	30144.8476
256	30132.09666
257	30121.05559
258	30114.3925
259	30108.66185
260	30097.48152
261	30077.74844
262	30062.05342
263	30051.6014
264	30039.69594
265	30028.2431
266	30017.4972
267	30005.91266
268	29989.32684
269	29977.39762
270	29967.73826
271	29958.33393
272	29944.01162
273	29926.87063
274	29915.4547
275	29908.85884
276	29902.33031
277	29891.74927
278	29881.35149
279	29875.04895
280	29870.77152
281	29863.93046
282	29856.10806
283	29845.72785
284	29837.33955
285	29825.85817
286	29817.73061
287	29800.21232
288	29790.85484
289	29775.27437
290	29763.52731
291	29757.18237
292	29745.58666
293	29733.31329
294	29726.4368
295	29718.44036
296	29709.95924
297	29699.41482
298	29689.39685
299	29680.70459
300	29672.87072
301	29657.46523
302	29646.37914
303	29631.88788
304	29617.0894
305	29612.41816
306	29608.27541
307	29597.64489
308	29591.51383
309	29581.08635
310	29574.83243
311	29569.50733
312	29561.03368
313	29548.85557
314	29537.64326
315	29527.69299
316	29520.8072
317	29514.90464
318	29510.01299
319	29503.46182
320	29495.24035
321	29486.05418
322	29478.31299
323	29469.65186
324	29458.70128
325	29453.40184
326	29443.3971
327	29436.73061
328	29424.8553
329	29416.79795
330	29413.76531
331	29404.05169
332	29396.60088
333	29388.96088
334	29380.84432
335	29375.78899
336	29366.68853
337	29357.37762
338	29348.99601
339	29342.05854
340	29335.3294
341	29326.68477
342	29321.92107
343	29314.9283
344	29303.78421
345	29299.39632
346	29295.60818
347	29290.94304
348	29283.8388
349	29277.16897
350	29269.60042
351	29260.11617
352	29255.89064
353	29252.82568
354	29239.60186
355	29231.7096
356	29226.36287
357	29220.25418
358	29216.6276
359	29209.42199
360	29202.55833
361	29197.05055
362	29188.8634
363	29183.35521
364	29173.49945
365	29170.96628
366	29164.14368
367	29158.65259
368	29150.62541
369	29142.13703
370	29122.41185
371	29115.2031
372	29110.58869
373	29105.43225
374	29101.62388
375	29096.41396
376	29092.14635
377	29084.17264
378	29075.94658
379	29072.24038
380	29070.04666
381	29061.04552
382	29056.92984
383	29053.18357
384	29047.91804
385	29040.40076
386	29033.43964
387	29026.56065
388	29017.04723
389	29005.89913
390	29000.60375
391	28997.19468
392	28991.89884
393	28987.67274
394	28984.7197
395	28981.84493
396	28975.24054
397	28971.60461
398	28965.48121
399	28955.25318
400	28950.02932
401	28943.2222
402	28936.07586
403	28928.6265
404	28920.11862
405	28914.34562
406	28908.93826
407	28901.04105
408	28891.38639
409	28888.08781
410	28874.88857
411	28867.94935
412	28865.90052
413	28861.1839
414	28856.09421
415	28843.33725
416	28832.23251
417	28826.8886
418	28818.60071
419	28809.75638
420	28802.74526
421	28795.43031
422	28789.33632
423	28783.7093
424	28782.08194
425	28776.30953
426	28773.71362
427	28767.91836
428	28762.6585
429	28759.10722
430	28755.78844
431	28750.82364
432	28748.26761
433	28743.06388
434	28734.18842
435	28727.64877
436	28719.56974
437	28714.04848
438	28704.75248
439	28698.74263
440	28695.68859
441	28693.08436
442	28688.92742
443	28685.30848
444	28682.63706
445	28673.64453
446	28669.766
447	28664.2983
448	28662.1172
449	28658.67828
450	28652.69321
451	28647.28549
452	28644.04753
453	28641.20779
454	28638.3797
455	28631.93261
456	28625.18863
457	28619.12432
458	28614.59321
459	28607.97634
460	28605.0556
461	28599.15352
462	28594.19664
463	28591.43992
464	28589.28083
465	28586.21672
466	28583.28002
467	28579.12929
468	28573.29581
469	28569.07093
470	28559.68269
471	28556.8929
472	28551.31078
473	28547.73109
474	28543.8767
475	28536.13982
476	28529.35815
477	28526.53818
478	28521.45628
479	28515.41889
480	28509.92546
481	28505.84969
482	28498.46919
483	28495.70818
484	28489.519
485	28487.53253
486	28481.04395
487	28477.63547
488	28476.93371
489	28475.31257
490	28467.24596
491	28462.54239
492	28456.74043
493	28452.07072
494	28446.70416
495	28440.44744
496	28434.66133
497	28430.94594
498	28426.52302
499	28422.64663
500	28419.44001
501	28414.55088
502	28409.79391
503	28405.22413
504	28401.77743
505	28396.20454
506	28393.78363
507	28389.7132
508	28385.61771
509	28381.02853
510	28374.49799
511	28370.31764
512	28367.06151
513	28362.38898
514	28354.70384
515	28352.31533
516	28350.88808
517	28348.81577
518	28345.78434
519	28338.98158
520	28331.17101
521	28327.20408
522	28322.65048
523	28318.07945
524	28313.31804
525	28307.91051
526	28303.1931
527	28297.98713
528	28295.02618
529	28292.8614
530	28289.52718
531	28283.79239
532	28279.72354
533	28274.83952
534	28272.49722
535	28269.90212
536	28266.37127
537	28260.63482
538	28256.34427
539	28253.18881
540	28248.64912
541	28246.01069
542	28239.82596
543	28235.5426
544	28233.82549
545	28226.56023
546	28220.66436
547	28216.53062
548	28206.82185
549	28202.41757
550	28200.4467
551	28195.56113
552	28189.75968
553	28185.49279
554	28181.36344
555	28179.77116
556	28175.60965
557	28168.54067
558	28165.53906
559	28163.42352
560	28160.9045
561	28155.95404
562	28151.13889
563	28145.48002
564	28140.69238
565	28138.04111
566	28129.4302
567	28125.812
568	28118.10052
569	28116.11335
570	28112.52874
571	28109.37726
572	28104.67502
573	28101.17364
574	28097.38669
575	28093.67785
576	28088.53121
577	28084.88094
578	28079.23408
579	28073.99531
580	28071.86245
581	28068.24013
582	28065.43474
583	28062.71799
584	28059.45058
585	28054.53325
586	28051.2109
587	28049.03432
588	28041.61237
589	28038.38252
590	28037.52408
591	28032.90597
592	28025.98512
593	28019.04662
594	28016.27407
595	28013.61922
596	28007.83569
597	28004.6882
598	28002.57931
599	27997.60278
600	27994.10758
601	27991.50077
602	27988.49973
603	27986.63717
604	27982.17964
605	27980.25079
606	27974.96822
607	27969.17478
608	27964.61198
609	27958.33928
610	27954.1864
611	27952.09632
612	27947.42372
613	27941.67499
614	27937.48258
615	27932.71086
616	27931.16805
617	27925.98612
618	27923.29852
619	27920.00025
620	27915.04015
621	27909.2318
622	27907.25961
623	27903.19651
624	27901.29846
625	27898.62234
626	27895.52521
627	27894.18172
628	27888.02537
629	27882.39463
630	27880.82098
631	27875.18714
632	27871.46819
633	27866.34573
634	27862.4478
635	27861.57964
636	27856.17587
637	27852.95573
638	27848.03644
639	27845.08379
640	27840.41613
641	27838.0595
642	27834.64837
643	27830.72548
644	27828.82251
645	27824.77919
646	27819.70166
647	27815.80849
648	27812.16375
649	27809.61486
650	27804.29921
651	27796.47196
652	27791.24664
653	27787.46457
654	27784.1188
655	27779.31309
656	27774.39258
657	27771.49802
658	27767.79698
659	27763.61361
660	27761.07215
661	27760.67141
662	27757.36108
663	27754.28826
664	27751.02383
665	27746.82811
666	27745.34037
667	27742.22249
668	27739.30682
669	27735.76743
670	27733.18587
671	27729.36866
672	27726.14227
673	27722.86431
674	27719.64215
675	27716.39525
676	27714.25282
677	27710.66116
678	27705.8654
679	27705.01206
680	27702.78216
681	27700.21503
682	27697.9612
683	27693.2342
684	27691.22308
685	27687.74125
686	27686.84147
687	27684.04318
688	27679.6963
689	27677.47415
690	27673.59409
691	27672.48229
692	27670.27326
693	27667.68756
694	27663.95744
695	27659.46628
696	27657.64922
697	27654.02112
698	27651.12585
699	27648.51677
700	27646.58622
701	27643.12799
702	27639.33647
703	27635.36856
704	27631.73493
705	27629.09273
706	27618.75026
707	27614.31739
708	27611.57873
709	27608.21922
710	27604.17103
711	27602.12862
712	27598.77986
713	27595.58121
714	27592.83258
715	27587.85134
716	27585.33173
717	27581.62175
718	27581.43529
719	27577.65784
720	27574.27985
721	27571.16857
722	27568.53311
723	27566.04569
724	27563.53397
725	27558.2187
726	27556.11116
727	27553.4811
728	27549.68596
729	27546.11095
730	27543.51089
731	27540.78869
732	27539.51175
733	27535.2705
734	27535.20001
735	27533.35553
736	27532.1531
737	27530.95716
738	27528.42512
739	27524.90578
740	27523.4041
741	27518.98156
742	27516.11529
743	27512.71353
744	27507.89777
745	27507.11549
746	27504.40475
747	27500.99643
748	27498.73914
749	27497.02801
750	27495.5159
751	27493.75414
752	27492.42191
753	27488.68887
754	27485.4593
755	27480.99748
756	27477.80947
757	27474.70938
758	27473.19137
759	27472.31398
760	27470.18572
761	27469.52207
762	27467.3659
763	27464.50063
764	27464.21322
765	27459.99888
766	27458.90068
767	27456.56882
768	27456.36223
769	27452.89823
770	27452.42876
771	27448.30793
772	27444.89981
773	27439.97882
774	27436.26643
775	27434.52502
776	27430.94354
777	27426.20273
778	27424.17139
779	27422.37829
780	27421.53679
781	27418.42994
782	27416.21736
783	27411.088
784	27406.95033
785	27403.50562
786	27400.79207
787	27397.81996
788	27392.91503
789	27391.4082
790	27388.45626
791	27386.40514
792	27385.31496
793	27382.76338
794	27378.71162
795	27374.65467
796	27373.28183
797	27370.63458
798	27366.27419
799	27362.38913
800	27360.06589
801	27357.75333
802	27356.07459
803	27353.55855
804	27350.98862
805	27348.7326
806	27345.67726
807	27343.31197
808	27337.95035
809	27334.04917
810	27332.15715
811	27329.22232
812	27325.18869
813	27323.94125
814	27321.06799
815	27319.15255
816	27315.99664
817	27313.69385
818	27309.84005
819	27306.86868
820	27303.88844
821	27301.31613
822	27299.59134
823	27297.39961
824	27294.64893
825	27292.04507
826	27289.08671
827	27285.27803
828	27283.2289
829	27280.31389
830	27278.06813
831	27277.23393
832	27274.03083
833	27271.06881
834	27269.51367
835	27267.99171
836	27265.82448
837	27262.89864
838	27260.0758
839	27259.08177
840	27255.00424
841	27250.97995
842	27247.90038
843	27244.98257
844	27243.19083
845	27241.25388
846	27239.07608
847	27237.07454
848	27234.2787
849	27231.3178
850	27228.91456
851	27228.00817
852	27224.87758
853	27222.35365
854	27222.12772
855	27218.11594
856	27217.20261
857	27216.27375
858	27214.77385
859	27212.15634
860	27209.75186
861	27207.3349
862	27203.54488
863	27200.56412
864	27199.33601
865	27197.61885
866	27195.25892
867	27194.20171
868	27190.97177
869	27188.1574
870	27185.52698
871	27183.49442
872	27181.30422
873	27177.58628
874	27174.71782
875	27173.59508
876	27171.63884
877	27168.17817
878	27164.87083
879	27163.76522
880	27161.14841
881	27158.90593
882	27156.70322
883	27153.70344
884	27152.38922
885	27150.81513
886	27150.64496
887	27147.2314
888	27144.42336
889	27143.00953
890	27141.6943
891	27140.12044
892	27136.82279
893	27134.98963
894	27131.2231
895	27124.32699
896	27121.79619
897	27118.93837
898	27115.69712
899	27112.75252
900	27110.11415
901	27107.91911
902	27106.04512
903	27104.9823
904	27102.48872
905	27101.8715
906	27100.39057
907	27097.57513
908	27093.40704
909	27092.48221
910	27090.85442
911	27089.40809
912	27089.2001
913	27086.50531
914	27085.73789
915	27083.88646
916	27082.42201
917	27080.72145
918	27077.93737
919	27075.76937
920	27072.30944
921	27070.7198
922	27069.36659
923	27066.89308
924	27065.4051
925	27064.19999
926	27061.03742
927	27059.03597
928	27057.53129
929	27054.98981
930	27054.71766
931	27053.72948
932	27052.53794
933	27050.28835
934	27047.86365
935	27044.9752
936	27042.629
937	27041.1777
938	27037.22794
939	27037.10471
940	27033.90246
941	27031.07681
942	27028.86748
943	27024.94996
944	27022.79129
945	27018.33549
946	27016.14356
947	27014.96906
948	27010.25331
949	27007.74852
950	27007.56528
951	27006.09175
952	27001.79316
953	26999.75917
954	26998.67373
955	26994.80425
956	26993.55481
957	26991.704
958	26990.95478
959	26990.31483
960	26989.13449
961	26987.08056
962	26985.32585
963	26983.39044
964	26981.70097
965	26979.91117
966	26977.47362
967	26977.37207
968	26974.31105
969	26970.49827
970	26967.81661
971	26966.16218
972	26963.8321
973	26961.63429
974	26960.03013
975	26958.92529
976	26956.89795
977	26954.96018
978	26952.51519
979	26950.88394
980	26947.52859
981	26942.16396
982	26941.25874
983	26937.72647
984	26935.16058
985	26932.43001
986	26929.75342
987	26929.64195
988	26927.22184
989	26924.20482
990	26922.28006
991	26920.42906
992	26918.41577
993	26916.43991
994	26915.55176
995	26913.93996
996	26910.41323
997	26909.75884
998	26908.75591
999	26906.51506
1000	26904.85255
1001	26902.24903
1002	26900.57923
1003	26898.34435
1004	26896.62946
1005	26895.94088
1006	26893.64021
1007	26891.98547
1008	26889.22368
1009	26888.03822
1010	26887.5792
1011	26885.76695
1012	26883.88148
1013	26881.08917
1014	26880.61458
1015	26879.25539
1016	26876.42409
1017	26872.72326
1018	26870.98994
1019	26869.62478
1020	26866.88535
1021	26865.52823
1022	26865.07134
1023	26863.02846
1024	26862.28612
1025	26859.99649
1026	26857.82009
1027	26853.89641
1028	26851.80952
1029	26849.49855
1030	26847.36845
1031	26844.9085
1032	26842.79978
1033	26839.36755
1034	26836.86821
1035	26833.65826
1036	26828.71875
1037	26824.79784
1038	26823.27939
1039	26821.14064
1040	26820.09855
1041	26817.60068
1042	26816.14158
1043	26814.26779
1044	26813.47957
1045	26811.23406
1046	26808.48344
1047	26806.62477
1048	26803.37113
1049	26801.11228
1050	26800.10041
1051	26798.09575
1052	26796.45893
1053	26794.60661
1054	26793.26263
1055	26789.95409
1056	26789.8601
1057	26788.19158
1058	26787.56017
1059	26785.28418
1060	26783.08567
1061	26780.03027
1062	26777.95752
1063	26776.26759
1064	26774.39603
1065	26771.74493
1066	26769.61353
1067	26767.0456
1068	26764.70527
1069	26762.67278
1070	26761.06044
1071	26760.14283
1072	26757.65834
1073	26755.56965
1074	26753.82341
1075	26752.78385
1076	26749.84788
1077	26749.38011
1078	26745.74267
1079	26745.66535
1080	26743.84577
1081	26743.74122
1082	26741.68981
1083	26738.09424
1084	26736.47152
1085	26735.42346
1086	26735.33781
1087	26733.75066
1088	26732.03653
1089	26730.84763
1090	26728.25569
1091	26725.37142
1092	26720.88258
1093	26719.9427
1094	26717.50138
1095	26716.78008
1096	26713.6121
1097	26710.14452
1098	26708.80526
1099	26708.18953
1100	26705.7399
1101	26703.5489
1102	26702.76282
1103	26700.04342
1104	26698.36131
1105	26696.10497
1106	26694.18706
1107	26692.66072
1108	26690.45902
1109	26687.84461
1110	26682.18754
1111	26678.73411
1112	26676.91452
1113	26675.093
1114	26673.14636
1115	26671.57245
1116	26669.90776
1117	26667.93644
1118	26666.68387
1119	26664.36947
1120	26664.06798
1121	26660.86268
1122	26659.13414
1123	26655.58924
1124	26654.94754
1125	26652.84451
1126	26649.81186
1127	26648.16474
1128	26646.3404
1129	26645.5675
1130	26644.32099
1131	26643.22101
1132	26640.57485
1133	26639.24874
1134	26636.72573
1135	26633.40933
1136	26630.61781
1137	26629.57174
1138	26627.71553
1139	26625.11822
1140	26623.44183
1141	26622.02593
1142	26620.33302
1143	26619.04978
1144	26618.6685
1145	26615.24325
1146	26615.15895
1147	26613.79808
1148	26612.0415
1149	26609.39784
1150	26608.52812
1151	26607.45073
1152	26606.48575
1153	26604.3487
1154	26603.06806
1155	26601.83595
1156	26599.76691
1157	26598.6119
1158	26597.98849
1159	26596.46504
1160	26592.34785
1161	26590.44065
1162	26587.41468
1163	26586.08303
1164	26584.49345
1165	26582.98785
1166	26580.27286
1167	26578.82708
1168	26577.20464
1169	26576.28359
1170	26574.08082
1171	26571.35053
1172	26569.79572
1173	26568.33102
1174	26568.04746
1175	26566.13854
1176	26563.3273
1177	26562.89374
1178	26561.8805
1179	26561.30387
1180	26560.86286
1181	26560.74336
1182	26558.4649
1183	26556.688
1184	26554.99836
1185	26553.94875
1186	26552.68151
1187	26551.04949
1188	26549.86266
1189	26547.71105
1190	26546.67273
1191	26545.20354
1192	26542.45269
1193	26540.22191
1194	26539.67868
1195	26538.41393
1196	26535.10386
1197	26533.25859
1198	26531.15524
1199	26530.09572
1200	26528.62567
1201	26527.11465
1202	26525.30635
1203	26524.61312
1204	26522.94132
1205	26521.45068
1206	26520.09909
1207	26519.22978
1208	26518.38128
1209	26516.75794
1210	26514.77845
1211	26512.53819
1212	26510.81644
1213	26508.08278
1214	26505.83628
1215	26504.89132
1216	26503.13424
1217	26500.74145
1218	26498.58092
1219	26497.52961
1220	26496.05244
1221	26494.56631
1222	26493.80436
1223	26493.00069
1224	26490.21303
1225	26487.90443
1226	26487.01841
1227	26486.52907
1228	26485.08097
1229	26482.45537
1230	26480.95721
1231	26479.73329
1232	26478.78085
1233	26477.99952
1234	26477.05366
1235	26475.28658
1236	26473.57235
1237	26471.86182
1238	26468.9738
1239	26467.0815
1240	26465.31928
1241	26464.16452
1242	26462.48032
1243	26461.44557
1244	26460.46177
1245	26458.95342
1246	26458.37436
1247	26456.01483
1248	26454.05803
1249	26451.48955
1250	26449.76256
1251	26444.5988
1252	26442.69112
1253	26441.97918
1254	26440.22972
1255	26437.87515
1256	26436.42495
1257	26433.47986
1258	26431.3734
1259	26429.60646
1260	26427.14047
1261	26423.86484
1262	26422.41289
1263	26421.63907
1264	26420.1348
1265	26419.0848
1266	26418.19168
1267	26416.78443
1268	26415.93712
1269	26415.05943
1270	26412.48794
1271	26411.19858
1272	26410.8333
1273	26409.17474
1274	26406.94333
1275	26405.54437
1276	26403.22328
1277	26401.43416
1278	26399.47257
1279	26398.06482
1280	26395.81816
1281	26394.26824
1282	26393.49869
1283	26390.12418
1284	26387.04458
1285	26385.70984
1286	26384.40534
1287	26382.75262
1288	26381.69842
1289	26381.20167
1290	26379.22293
1291	26379.12694
1292	26378.26485
1293	26377.36988
1294	26374.93375
1295	26373.25673
1296	26372.43021
1297	26369.38592
1298	26368.68595
1299	26367.43086
1300	26365.57047
1301	26364.41933
1302	26361.76077
1303	26359.65461
1304	26357.66713
1305	26355.74644
1306	26353.95132
1307	26351.91933
1308	26349.46923
1309	26347.59259
1310	26344.5955
1311	26342.94728
1312	26339.65049
1313	26337.93605
1314	26336.77269
1315	26334.49293
1316	26333.19012
1317	26330.99568
1318	26328.68685
1319	26326.71419
1320	26325.37761
1321	26324.88145
1322	26323.39884
1323	26321.79971
1324	26320.39173
1325	26319.01628
1326	26317.50264
1327	26315.87715
1328	26314.58605
1329	26313.08986
1330	26312.14952
1331	26310.91474
1332	26310.40312
1333	26308.0301
1334	26307.27483
1335	26306.41729
1336	26305.00899
1337	26303.84359
1338	26301.57331
1339	26300.56778
1340	26299.76797
1341	26297.42869
1342	26296.63619
1343	26294.49254
1344	26293.30415
1345	26291.52377
1346	26290.66816
1347	26289.39554
1348	26287.74967
1349	26287.16879
1350	26285.40035
1351	26283.74328
1352	26282.51489
1353	26280.8036
1354	26279.60875
1355	26277.60832
1356	26276.11806
1357	26274.88147
1358	26273.2591
1359	26271.48494
1360	26270.12756
1361	26266.61435
1362	26265.11735
1363	26263.94637
1364	26261.02441
1365	26259.99222
1366	26258.84376
1367	26255.99864
1368	26255.31904
1369	26254.64349
1370	26253.97076
1371	26252.82978
1372	26251.04289
1373	26249.72956
1374	26249.54386
1375	26248.27624
1376	26247.97318
1377	26246.70842
1378	26245.88966
1379	26244.08052
1380	26242.66385
1381	26241.20618
1382	26239.94662
1383	26238.31581
1384	26236.69116
1385	26235.91925
1386	26235.07292
1387	26233.05181
1388	26231.33558
1389	26229.95932
1390	26229.34597
1391	26228.65644
1392	26228.603
1393	26226.27646
1394	26225.52149
1395	26222.83367
1396	26220.22109
1397	26219.24938
1398	26217.55678
1399	26216.24218
1400	26215.31781
1401	26214.07725
1402	26212.52538
1403	26211.01327
1404	26210.01019
1405	26208.49839
1406	26206.29022
1407	26204.3639
1408	26202.74855
1409	26201.50876
1410	26201.22388
1411	26200.29087
1412	26198.07563
1413	26197.33474
1414	26195.71163
1415	26194.30052
1416	26193.04283
1417	26191.28604
1418	26189.12572
1419	26187.10583
1420	26185.94042
1421	26184.08377
1422	26183.52464
1423	26182.00747
1424	26180.90777
1425	26178.40491
1426	26176.34139
1427	26174.42274
1428	26172.68412
1429	26171.45329
1430	26169.94145
1431	26167.96104
1432	26167.31462
1433	26165.40779
1434	26163.04792
1435	26161.45904
1436	26160.53273
1437	26158.03356
1438	26156.3844
1439	26154.76936
1440	26154.21842
1441	26153.49037
1442	26152.80818
1443	26152.45625
1444	26150.87178
1445	26150.21126
1446	26148.9555
1447	26147.91798
1448	26147.83221
1449	26145.84043
1450	26145.29525
1451	26143.18842
1452	26142.01201
1453	26139.57961
1454	26138.94692
1455	26135.88435
1456	26134.75534
1457	26133.34019
1458	26131.30271
1459	26130.56888
1460	26128.37291
1461	26127.49032
1462	26125.80089
1463	26125.16024
1464	26123.91615
1465	26123.2439
1466	26122.48518
1467	26120.5664
1468	26119.17217
1469	26118.22906
1470	26116.54238
1471	26114.95156
1472	26113.95056
1473	26112.85369
1474	26111.47629
1475	26109.53385
1476	26107.50134
1477	26106.40327
1478	26105.6297
1479	26103.27936
1480	26103.06735
1481	26102.16532
1482	26101.06702
1483	26099.23097
1484	26098.33423
1485	26097.65313
1486	26097.58244
1487	26096.84394
1488	26096.27115
1489	26094.66026
1490	26091.37662
1491	26090.32155
1492	26089.9811
1493	26088.36304
1494	26087.83755
1495	26087.17151
1496	26085.3099
1497	26085.02211
1498	26083.26173
1499	26082.4232
1500	26080.91696
1501	26079.13521
1502	26075.45348
1503	26074.78836
1504	26072.46397
1505	26071.26617
1506	26070.55729
1507	26068.87288
1508	26066.89813
1509	26064.67711
1510	26063.89086
1511	26062.32464
1512	26061.86268
1513	26060.45077
1514	26059.75295
1515	26059.47104
1516	26058.07486
1517	26057.0909
1518	26055.82144
1519	26055.4422
1520	26055.01335
1521	26053.84374
1522	26053.43347
1523	26052.7407
1524	26050.70787
1525	26048.05951
1526	26046.77649
1527	26045.67699
1528	26044.46644
1529	26043.61891
1530	26040.88388
1531	26039.89019
1532	26038.44837
1533	26036.68003
1534	26036.55835
1535	26035.64836
1536	26035.37085
1537	26033.85722
1538	26032.19916
1539	26031.39836
1540	26030.0683
1541	26029.36884
1542	26027.16801
1543	26021.66938
1544	26020.54327
1545	26019.09508
1546	26018.22245
1547	26017.28408
1548	26015.15965
1549	26013.98292
1550	26012.76629
1551	26011.78335
1552	26010.86124
1553	26009.39823
1554	26007.77975
1555	26006.65239
1556	26004.31851
1557	26003.63518
1558	26003.1815
1559	26002.00373
1560	26001.26724
1561	26000.00697
1562	25998.28832
1563	25996.27294
1564	25995.91126
1565	25994.72954
1566	25993.00183
1567	25991.19218
1568	25989.09778
1569	25987.50699
1570	25985.51368
1571	25984.67378
1572	25983.38459
1573	25982.82627
1574	25981.54766
1575	25980.10443
1576	25977.91287
1577	25976.78748
1578	25975.16391
1579	25974.01098
1580	25973.24489
1581	25971.7348
1582	25970.33087
1583	25970.0902
1584	25968.83939
1585	25968.43971
1586	25967.41587
1587	25966.72295
1588	25965.44099
1589	25965.30534
1590	25963.10185
1591	25961.43365
1592	25960.9695
1593	25960.1606
1594	25958.55106
1595	25956.3297
1596	25956.10408
1597	25955.27283
1598	25955.03674
1599	25953.19525
1600	25950.94593
1601	25949.77786
1602	25947.84418
1603	25945.57033
1604	25945.11221
1605	25942.91666
1606	25942.46869
1607	25940.08635
1608	25939.18225
1609	25936.70047
1610	25935.14387
1611	25934.57867
1612	25933.95853
1613	25932.80427
1614	25931.78837
1615	25930.82046
1616	25929.81192
1617	25929.26878
1618	25927.63652
1619	25926.70625
1620	25925.86305
1621	25924.35619
1622	25923.49936
1623	25923.47831
1624	25922.4958
1625	25921.74461
1626	25920.76044
1627	25920.30197
1628	25918.57074
1629	25916.97917
1630	25916.93758
1631	25914.72277
1632	25913.9599
1633	25912.85369
1634	25911.68654
1635	25910.28862
1636	25908.60207
1637	25906.98221
1638	25906.63809
1639	25905.61201
1640	25904.25918
1641	25903.42722
1642	25902.03239
1643	25900.89312
1644	25899.79391
1645	25898.68814
1646	25897.2564
1647	25896.01976
1648	25894.23521
1649	25893.60518
1650	25892.83234
1651	25891.38818
1652	25890.6783
1653	25889.16675
1654	25888.29663
1655	25886.75682
1656	25885.57171
1657	25884.1236
1658	25883.29015
1659	25881.81098
1660	25880.2631
1661	25879.67634
1662	25878.89966
1663	25877.76234
1664	25876.75588
