iter	Passed	Remaining
194	18224	249441
195	18312	249269
196	18399	249089
197	18495	249039
198	18583	248864
199	18669	248681
200	18756	248500
201	18844	248335
202	18923	248052
203	19071	248680
204	19170	248656
205	19269	248636
206	19357	248463
207	19443	248274
208	19531	248109
209	19621	247980
210	19708	247804
211	19793	247600
212	19882	247461
213	19971	247308
214	20060	247162
215	20358	249584
216	20443	249369
217	20528	249161
218	20613	248962
219	20699	248764
220	20786	248589
221	20879	248488
222	20969	248348
223	21061	248222
224	21141	247962
225	21228	247794
226	21316	247626
227	21471	248238
228	21558	248059
229	21637	247800
230	21722	247601
231	21808	247409
232	21895	247235
233	21982	247073
234	22067	246871
235	22151	246668
236	22240	246527
237	22329	246370
238	22410	246141
239	22563	246697
240	22648	246505
241	22736	246344
242	22821	246157
243	22905	245949
244	22994	245808
245	23080	245627
246	23168	245473
247	23248	245238
248	23336	245081
249	23421	244890
250	23503	244677
251	23662	245259
252	23752	245125
253	23834	244914
254	23924	244781
255	24012	244627
256	24096	244438
257	24192	244360
258	24278	244191
259	24364	244018
260	24453	243877
261	24534	243659
262	24619	243480
263	24792	244164
264	24886	244071
265	24968	243865
266	25057	243723
267	25142	243546
268	25225	243347
269	25315	243212
270	25400	243039
271	25491	242914
272	25578	242761
273	25663	242586
274	25916	243989
275	25999	243790
276	26086	243628
277	26168	243421
278	26255	243260
279	26340	243083
280	26430	242952
281	26516	242783
282	26603	242631
283	26687	242442
284	26775	242292
285	26864	242152
286	27014	242568
287	27098	242384
288	27182	242195
289	27269	242044
290	27358	241902
291	27448	241768
292	27536	241621
293	27619	241439
294	27707	241291
295	27793	241129
296	27881	240981
297	27965	240806
298	28111	241158
299	28198	241004
300	28283	240828
301	28371	240684
302	28455	240510
303	28540	240342
304	28632	240232
305	28720	240092
306	28804	239915
307	28891	239762
308	28978	239612
309	29066	239472
310	29215	239831
311	29298	239648
312	29386	239504
313	29469	239324
314	29554	239160
315	29641	239006
316	29743	238981
317	29833	238854
318	29914	238661
319	30002	238522
320	30089	238374
321	30177	238233
322	30478	239774
323	30565	239618
324	30651	239455
325	30750	239398
326	30856	239393
327	30943	239242
328	31029	239089
329	31123	238988
330	31205	238801
331	31293	238659
332	31376	238483
333	31470	238382
334	31615	238675
335	31705	238544
336	31792	238396
337	31877	238230
338	31966	238095
339	32062	238015
340	32151	237880
341	32238	237733
342	32321	237561
343	32409	237418
344	32491	237237
345	32583	237125
346	32725	237379
347	32810	237215
348	32897	237070
349	32982	236910
350	33069	236762
351	33155	236610
352	33243	236473
353	33329	236315
354	33415	236166
355	33502	236023
356	33584	235846
357	33675	235728
358	33827	236041
359	33914	235894
360	34000	235741
361	34086	235594
362	34169	235420
363	34258	235288
364	34341	235123
365	34429	234983
366	34512	234817
367	34603	234700
368	34688	234547
369	34778	234423
370	35078	235716
371	35164	235562
372	35252	235423
373	35338	235272
374	35425	235131
375	35509	234966
376	35605	234880
377	35695	234758
378	35780	234599
379	35869	234470
380	35954	234316
381	36048	234220
382	36201	234504
383	36312	234517
384	36401	234387
385	36487	234235
386	36570	234069
387	36656	233922
388	36748	233808
389	36831	233644
390	36913	233473
391	37001	233334
392	37090	233210
393	37238	233450
394	37328	233329
395	37414	233177
396	37503	233049
397	37588	232899
398	37676	232763
399	37767	232647
400	37852	232492
401	37941	232367
402	38027	232223
403	38113	232079
404	38200	231938
405	38356	232214
406	38442	232069
407	38528	231925
408	38608	231744
409	38693	231597
410	38781	231462
411	38875	231367
412	38962	231225
413	39054	231117
414	39141	230980
415	39227	230836
416	39320	230738
417	39473	230987
418	39560	230849
419	39645	230696
420	39735	230579
421	39821	230436
422	39910	230313
423	39996	230169
424	40084	230036
425	40169	229889
426	40256	229753
427	40342	229610
428	40606	230481
429	40689	230320
430	40775	230175
431	40868	230072
432	40960	229964
433	41043	229806
434	41129	229665
435	41215	229520
436	41301	229378
437	41388	229241
438	41472	229088
439	41556	228938
440	41680	229006
441	41781	228946
442	41881	228884
443	41968	228748
444	42053	228603
445	42132	228424
446	42225	228317
447	42310	228176
448	42395	228026
449	42482	227893
450	42571	227771
451	42656	227628
452	42808	227841
453	42897	227716
454	42983	227574
455	43069	227436
456	43155	227299
457	43239	227150
458	43330	227038
459	43418	226906
460	43504	226772
461	43589	226627
462	43680	226515
463	43762	226356
464	43909	226533
465	43997	226410
466	44078	226245
467	44162	226098
468	44244	225938
469	44330	225801
470	44418	225673
471	44508	225557
472	44593	225418
473	44683	225301
474	44768	225160
475	44854	225028
476	45155	225965
477	45239	225818
478	45326	225685
479	45415	225565
480	45498	225411
481	45582	225266
482	45675	225164
483	45764	225039
484	45849	224898
485	45939	224779
486	46019	224617
487	46102	224467
488	46257	224665
489	46363	224627
490	46447	224479
491	46535	224352
492	46624	224233
493	46707	224084
494	46802	223990
495	46885	223841
496	46968	223690
497	47055	223559
498	47143	223434
499	47226	223285
500	47385	223498
501	47499	223492
502	47590	223382
503	47677	223249
504	47767	223137
505	47856	223015
506	47939	222868
507	48024	222728
508	48109	222590
509	48200	222479
510	48283	222332
511	48371	222205
512	48522	222369
513	48606	222228
514	48689	222082
515	48778	221959
516	48867	221841
517	48954	221712
518	49044	221596
519	49125	221442
520	49212	221313
521	49300	221190
522	49386	221057
523	49477	220949
524	49628	221106
525	49723	221014
526	49812	220896
527	49901	220777
528	49990	220658
529	50082	220551
530	50169	220424
531	50257	220300
532	50348	220194
533	50431	220049
534	50518	219921
535	50785	220576
536	50874	220457
537	50957	220311
538	51044	220184
539	51127	220039
540	51215	219916
541	51302	219787
542	51387	219648
543	51470	219507
544	51560	219390
545	51647	219266
546	51736	219144
547	51906	219373
548	51997	219259
549	52082	219123
550	52169	218997
551	52253	218860
552	52337	218720
553	52426	218601
554	52513	218474
555	52596	218332
556	52681	218197
557	52770	218080
558	52856	217950
559	53035	218203
560	53122	218075
561	53207	217941
562	53294	217816
563	53381	217689
564	53459	217529
565	53553	217430
566	53638	217295
567	53724	217166
568	53809	217035
569	53899	216920
570	53985	216794
571	54070	216658
572	54216	216772
573	54303	216645
574	54390	216520
575	54473	216382
576	54563	216267
577	54649	216141
578	54739	216026
579	54836	215944
580	54937	215872
581	55032	215780
582	55121	215664
583	55417	216356
584	55503	216227
585	55584	216078
586	55673	215961
587	55760	215836
588	55849	215718
589	55946	215629
590	56033	215505
591	56122	215387
592	56214	215284
593	56298	215145
594	56382	215010
595	56547	215185
596	56631	215048
597	56715	214912
598	56799	214774
599	56883	214640
600	56968	214510
601	57073	214452
602	57157	214315
603	57244	214193
604	57334	214079
605	57415	213935
606	57499	213799
607	57658	213944
608	57742	213808
609	57827	213677
610	57930	213611
611	58022	213507
612	58111	213390
613	58198	213266
614	58285	213146
615	58375	213031
616	58459	212897
617	58543	212763
618	58629	212637
619	58795	212802
620	58886	212694
621	58972	212567
622	59061	212450
623	59154	212348
624	59238	212217
625	59330	212109
626	59416	211986
627	59496	211839
628	59583	211717
629	59672	211599
630	59763	211493
631	60067	212135
632	60152	212005
633	60236	211874
634	60327	211762
635	60414	211639
636	60505	211530
637	60591	211407
638	60680	211288
639	60763	211154
640	60854	211045
641	60948	210946
642	61096	211034
643	61187	210926
644	61268	210783
645	61359	210674
646	61454	210578
647	61543	210464
648	61632	210347
649	61718	210224
650	61801	210088
651	61887	209963
652	61973	209838
653	62058	209707
654	62217	209828
655	62307	209718
656	62392	209590
657	62503	209549
658	62596	209445
659	62692	209354
660	62784	209248
661	62872	209131
662	62961	209018
663	63056	208923
664	63153	208834
665	63246	208731
666	63395	208815
667	63514	208800
668	63601	208678
669	63695	208578
670	63787	208475
671	63880	208372
672	63975	208278
673	64072	208189
674	64169	208098
675	64261	207995
676	64554	208538
677	64685	208559
678	64774	208442
679	64860	208317
680	64952	208208
681	65042	208097
682	65136	207999
683	65227	207890
684	65320	207787
685	65412	207681
686	65507	207583
687	65596	207469
688	65778	207645
689	65871	207542
690	65961	207431
691	66049	207310
692	66132	207177
693	66225	207074
694	66315	206960
695	66404	206844
696	66494	206734
697	66583	206619
698	66672	206503
699	66763	206395
700	66919	206486
701	67009	206374
702	67097	206255
703	67193	206161
704	67285	206054
705	67387	205981
706	67480	205876
707	67569	205761
708	67652	205630
709	67738	205505
710	67818	205364
711	67977	205460
712	68079	205383
713	68161	205247
714	68251	205135
715	68338	205014
716	68434	204921
717	68521	204801
718	68610	204685
719	68699	204571
720	68787	204455
721	68873	204331
722	68961	204213
723	69113	204286
724	69202	204171
725	69289	204050
726	69380	203943
727	69486	203879
728	69580	203778
729	69672	203671
730	69756	203545
731	69848	203437
732	69937	203325
733	70023	203202
734	70326	203708
735	70412	203584
736	70495	203453
737	70588	203347
738	70675	203228
739	70765	203115
740	70856	203006
741	70939	202875
742	71031	202768
743	71113	202634
744	71198	202510
745	71283	202383
746	71442	202467
747	71526	202339
748	71611	202212
749	71702	202104
750	71787	201979
751	71871	201851
752	71962	201742
753	72048	201622
754	72135	201501
755	72223	201385
756	72308	201259
757	72393	201134
758	72557	201229
759	72643	201107
760	72731	200990
761	72825	200890
762	72913	200775
763	73003	200665
764	73092	200549
765	73179	200430
766	73265	200310
767	73355	200200
768	73452	200108
769	73609	200178
770	73696	200061
771	73783	199941
772	73885	199862
773	73982	199771
774	74069	199653
775	74161	199547
776	74243	199415
777	74328	199290
778	74416	199176
779	74501	199054
780	74585	198926
781	74893	199395
782	74976	199266
783	75061	199142
784	75149	199027
785	75243	198927
786	75334	198818
787	75423	198703
788	75507	198579
789	75590	198449
790	75678	198331
791	75765	198214
792	75850	198090
793	76007	198154
794	76100	198052
795	76188	197936
796	76278	197826
797	76361	197698
798	76447	197576
799	76533	197457
800	76620	197338
801	76704	197213
802	76789	197091
803	76877	196974
804	76962	196852
805	77120	196915
806	77204	196790
807	77290	196670
808	77375	196547
809	77463	196431
810	77550	196315
811	77642	196209
812	77726	196084
813	77815	195972
814	77904	195859
815	77990	195741
816	78071	195609
817	78236	195685
818	78317	195555
819	78400	195427
820	78488	195313
821	78575	195195
822	78665	195086
823	78769	195010
824	78855	194893
825	78935	194759
826	79023	194643
827	79109	194525
828	79198	194412
829	79510	194849
830	79608	194758
831	79695	194640
832	79780	194519
833	79872	194413
834	79963	194306
835	80051	194192
836	80137	194072
837	80226	193960
838	80321	193861
839	80411	193753
840	80572	193813
841	80658	193694
842	80745	193578
843	80828	193451
844	80917	193339
845	81002	193218
846	81094	193114
847	81176	192986
848	81260	192861
849	81344	192738
850	81430	192619
851	81516	192501
852	81674	192552
853	81766	192449
854	81851	192327
855	81941	192217
856	82027	192098
857	82112	191978
858	82208	191884
859	82298	191773
860	82388	191664
861	82477	191554
862	82561	191432
863	82650	191320
864	82814	191383
865	82905	191276
866	82986	191145
867	83072	191028
868	83155	190903
869	83242	190787
870	83330	190674
871	83420	190565
872	83506	190447
873	83593	190333
874	83677	190211
875	83763	190093
876	84085	190511
877	84172	190394
878	84255	190269
879	84346	190162
880	84456	190099
881	84551	190000
882	84641	189891
883	84730	189781
884	84816	189662
885	84906	189553
886	84994	189441
887	85087	189338
888	85235	189359
889	85320	189239
890	85408	189124
891	85497	189014
892	85589	188910
893	85680	188803
894	85767	188688
895	85856	188576
896	85939	188453
897	86027	188339
898	86112	188220
899	86236	188187
900	86361	188155
901	86442	188027
902	86529	187911
903	86618	187800
904	86708	187693
905	86801	187589
906	86883	187465
907	86970	187350
908	87060	187241
909	87143	187119
910	87228	187000
911	87384	187034
912	87472	186920
913	87552	186792
914	87643	186686
915	87732	186576
916	87819	186461
917	87913	186360
918	87995	186237
919	88086	186131
920	88172	186014
921	88258	185899
922	88346	185785
923	88503	185819
924	88589	185703
925	88675	185587
926	88770	185488
927	88875	185413
928	88966	185306
929	89066	185219
930	89152	185103
931	89235	184982
932	89327	184877
933	89413	184762
934	89656	184970
935	89781	184934
936	89871	184826
937	89959	184713
938	90045	184597
939	90130	184479
940	90219	184370
941	90306	184255
942	90391	184137
943	90483	184034
944	90564	183907
945	90648	183788
946	90738	183680
947	90887	183692
948	90975	183580
949	91062	183466
950	91146	183347
951	91234	183235
952	91325	183130
953	91416	183024
954	91506	182917
955	91594	182805
956	91682	182693
957	91769	182581
958	91886	182527
959	92010	182487
960	92096	182372
961	92183	182259
962	92268	182141
963	92355	182027
964	92446	181922
965	92527	181799
966	92616	181688
967	92701	181571
968	92788	181459
969	92868	181332
970	92966	181241
971	93261	181533
972	93341	181406
973	93427	181291
974	93517	181184
975	93601	181066
976	93691	180957
977	93780	180848
978	93868	180737
979	93954	180622
980	94053	180533
981	94143	180426
982	94305	180456
983	94422	180400
984	94502	180273
985	94589	180161
986	94675	180047
987	94760	179929
988	94849	179821
989	94940	179714
990	95024	179597
991	95110	179482
992	95194	179364
993	95283	179255
994	95437	179269
995	95527	179161
996	95609	179040
997	95699	178932
998	95785	178818
999	95870	178703
1000	95956	178589
1001	96039	178467
1002	96122	178348
1003	96212	178242
1004	96298	178129
1005	96386	178017
1006	96537	178023
1007	96625	177913
1008	96712	177800
1009	96796	177684
1010	96880	177566
1011	96965	177451
1012	97057	177348
1013	97142	177232
1014	97229	177120
1015	97321	177018
1016	97404	176899
1017	97493	176790
1018	97649	176804
1019	97737	176693
1020	97825	176583
1021	97915	176477
1022	98001	176364
1023	98091	176257
1024	98183	176155
1025	98273	176050
1026	98356	175929
1027	98444	175820
1028	98532	175711
1029	98618	175597
1030	98938	175900
1031	99023	175786
1032	99105	175664
1033	99201	175569
1034	99293	175466
1035	99385	175362
1036	99472	175252
1037	99555	175132
1038	99639	175017
1039	99730	174911
1040	99839	174838
1041	99927	174729
1042	100085	174741
1043	100172	174629
1044	100250	174502
1045	100337	174390
1046	100424	174279
1047	100507	174162
1048	100596	174053
1049	100685	173946
1050	100772	173834
1051	100862	173728
1052	100946	173613
1053	101071	173567
1054	101166	173468
1055	101247	173347
1056	101331	173232
1057	101416	173117
1058	101508	173015
1059	101597	172907
1060	101687	172802
1061	101773	172688
1062	101866	172588
1063	101943	172461
1064	102027	172344
1065	102298	172545
1066	102387	172437
1067	102475	172327
1068	102578	172244
1069	102678	172154
1070	102777	172062
1071	102865	171953
1072	102952	171844
1073	103040	171734
1074	103128	171625
1075	103210	171505
1076	103295	171392
1077	103458	171407
1078	103546	171298
1079	103634	171188
1080	103725	171084
1081	103810	170970
1082	103892	170851
1083	103981	170744
1084	104071	170638
1085	104160	170531
1086	104253	170430
1087	104342	170323
1088	104438	170228
1089	104587	170218
1090	104680	170117
1091	104767	170007
1092	104866	169915
1093	104970	169832
1094	105053	169715
1095	105149	169620
1096	105235	169509
1097	105322	169398
1098	105406	169282
1099	105490	169168
1100	105652	169177
1101	105743	169073
1102	105830	168963
1103	105917	168854
1104	106001	168738
1105	106092	168634
1106	106178	168522
1107	106266	168415
1108	106351	168302
1109	106440	168195
1110	106526	168083
1111	106608	167966
1112	106876	168141
1113	106967	168037
1114	107052	167923
1115	107139	167814
1116	107231	167711
1117	107315	167596
1118	107409	167497
1119	107497	167388
1120	107583	167277
1121	107663	167156
1122	107746	167041
1123	107833	166930
1124	108000	166944
1125	108092	166841
1126	108179	166733
1127	108267	166624
1128	108353	166513
1129	108440	166403
1130	108529	166297
1131	108614	166184
1132	108703	166076
1133	108788	165964
1134	108877	165858
1135	108957	165738
1136	109122	165746
1137	109226	165663
1138	109316	165557
1139	109403	165448
1140	109488	165336
1141	109588	165246
1142	109691	165160
1143	109772	165042
1144	109860	164934
1145	109942	164817
1146	110026	164704
1147	110116	164598
1148	110277	164600
1149	110360	164484
1150	110448	164376
1151	110533	164265
1152	110620	164156
1153	110709	164049
1154	110800	163946
1155	110881	163828
1156	110963	163711
1157	111048	163599
1158	111134	163490
1159	111222	163382
1160	111536	163605
1161	111621	163493
1162	111706	163381
1163	111794	163273
1164	111879	163161
1165	111967	163053
1166	112056	162947
1167	112146	162842
1168	112234	162735
1169	112324	162630
1170	112407	162516
1171	112505	162422
1172	112654	162403
1173	112741	162293
1174	112827	162183
1175	112919	162081
1176	113002	161966
1177	113089	161858
1178	113180	161754
1179	113266	161645
1180	113353	161535
1181	113440	161427
1182	113527	161318
1183	113650	161260
1184	113783	161217
1185	113869	161107
1186	113954	160995
1187	114039	160883
1188	114126	160775
1189	114223	160681
1190	114313	160577
1191	114405	160474
1192	114494	160368
1193	114582	160262
1194	114666	160149
1195	114822	160137
1196	114908	160027
1197	115010	159940
1198	115103	159838
1199	115184	159721
1200	115267	159609
1201	115358	159505
1202	115442	159393
1203	115530	159285
1204	115618	159178
1205	115706	159072
1206	115794	158965
1207	116106	159165
1208	116195	159059
1209	116281	158950
1210	116372	158847
1211	116459	158738
1212	116546	158630
1213	116641	158531
1214	116724	158419
1215	116813	158312
1216	116901	158206
1217	116988	158097
1218	117076	157990
1219	117248	157997
1220	117331	157883
1221	117418	157774
1222	117508	157670
1223	117596	157563
1224	117682	157454
1225	117780	157360
1226	117866	157251
1227	117953	157142
1228	118038	157032
1229	118125	156924
1230	118211	156814
1231	118367	156799
1232	118457	156694
1233	118543	156585
1234	118630	156477
1235	118714	156365
1236	118805	156261
1237	118893	156156
1238	118978	156045
1239	119058	155928
1240	119153	155830
1241	119243	155727
1242	119403	155714
1243	119492	155608
1244	119575	155496
1245	119663	155389
1246	119751	155282
1247	119835	155172
1248	119929	155072
1249	120014	154963
1250	120101	154855
1251	120192	154753
1252	120277	154642
1253	120378	154553
1254	120703	154749
1255	120785	154635
1256	120870	154525
1257	120958	154418
1258	121045	154310
1259	121133	154205
1260	121227	154105
1261	121315	153999
1262	121400	153888
1263	121485	153778
1264	121569	153667
1265	121657	153561
1266	121827	153558
1267	121911	153446
1268	121996	153336
1269	122085	153232
1270	122173	153125
1271	122255	153011
1272	122344	152906
1273	122433	152801
1274	122520	152694
1275	122610	152590
1276	122696	152481
1277	122779	152369
1278	122943	152357
1279	123029	152248
1280	123116	152141
1281	123198	152027
1282	123285	151920
1283	123376	151818
1284	123462	151710
1285	123546	151599
1286	123636	151495
1287	123725	151390
1288	123816	151288
1289	123915	151196
1290	124088	151194
1291	124177	151088
1292	124261	150978
1293	124353	150877
1294	124438	150767
1295	124526	150662
1296	124616	150558
1297	124706	150455
1298	124799	150355
1299	124887	150249
1300	124974	150141
1301	125275	150292
1302	125362	150184
1303	125448	150076
1304	125546	149982
1305	125649	149894
1306	125732	149782
1307	125827	149684
1308	125911	149574
1309	125999	149467
1310	126085	149360
1311	126175	149256
1312	126264	149152
1313	126431	149139
1314	126514	149027
1315	126599	148917
1316	126680	148804
1317	126762	148691
1318	126840	148573
1319	126934	148474
1320	127019	148365
1321	127103	148254
1322	127193	148152
1323	127281	148046
1324	127368	147939
1325	127539	147930
1326	127626	147824
1327	127709	147712
1328	127800	147609
1329	127888	147503
1330	127972	147394
1331	128067	147296
1332	128154	147190
1333	128243	147085
1334	128326	146975
1335	128411	146865
1336	128499	146760
1337	128672	146751
1338	128756	146641
1339	128840	146532
1340	128940	146439
1341	129034	146341
1342	129123	146237
1343	129210	146130
1344	129295	146021
1345	129382	145915
1346	129469	145809
1347	129558	145705
1348	129648	145602
1349	129950	145736
1350	130038	145631
1351	130124	145523
1352	130209	145415
1353	130325	145341
1354	130416	145238
1355	130503	145132
1356	130588	145023
1357	130675	144916
1358	130763	144811
1359	130848	144702
1360	131011	144680
1361	131101	144576
1362	131185	144467
1363	131272	144361
1364	131363	144259
1365	131451	144153
1366	131544	144054
1367	131631	143947
1368	131718	143841
1369	131808	143738
1370	131894	143631
1371	131985	143529
1372	132150	143507
1373	132240	143404
1374	132329	143300
1375	132414	143192
1376	132500	143084
1377	132589	142981
1378	132675	142874
1379	132762	142768
1380	132845	142657
1381	132930	142549
1382	133015	142440
1383	133103	142336
1384	133281	142327
1385	133371	142224
1386	133454	142114
1387	133538	142005
1388	133629	141903
1389	133718	141799
1390	133824	141713
1391	133912	141608
1392	134000	141503
1393	134084	141394
1394	134164	141281
1395	134431	141364
1396	134573	141316
1397	134658	141207
1398	134759	141116
1399	134857	141022
1400	134945	140917
1401	135037	140816
1402	135121	140707
1403	135208	140601
1404	135290	140490
1405	135379	140385
1406	135460	140274
1407	135607	140230
1408	135701	140131
1409	135788	140025
1410	135875	139920
1411	135961	139813
1412	136050	139709
1413	136143	139610
1414	136232	139506
1415	136317	139398
1416	136406	139294
1417	136493	139188
1418	136579	139082
1419	136735	139047
1420	136822	138940
1421	136914	138840
1422	137003	138736
1423	137093	138633
1424	137174	138522
1425	137266	138422
1426	137353	138315
1427	137438	138208
1428	137526	138103
1429	137615	138000
1430	137697	137889
1431	137860	137860
1432	137949	137757
1433	138037	137652
1434	138128	137550
1435	138207	137437
1436	138296	137334
1437	138397	137242
1438	138490	137142
1439	138578	137039
1440	138670	136938
1441	138756	136832
1442	138842	136726
1443	139155	136842
1444	139244	136739
1445	139351	136653
1446	139437	136546
1447	139522	136439
1448	139611	136335
1449	139698	136229
1450	139781	136120
1451	139868	136015
1452	139948	135903
1453	140036	135798
1454	140125	135695
1455	140285	135661
1456	140372	135555
1457	140461	135451
1458	140549	135347
1459	140640	135245
1460	140725	135138
1461	140812	135033
1462	140902	134931
1463	140989	134825
1464	141077	134721
1465	141161	134613
1466	141269	134528
1467	141411	134475
1468	141498	134370
1469	141586	134266
1470	141672	134160
1471	141764	134059
1472	141860	133963
1473	141945	133856
1474	142025	133745
1475	142114	133641
1476	142200	133535
1477	142281	133424
1478	142607	133544
1479	142708	133452
1480	142794	133345
1481	142879	133238
1482	142962	133129
1483	143050	133025
1484	143139	132921
1485	143234	132823
1486	143319	132717
1487	143424	132628
1488	143506	132519
1489	143590	132411
1490	143763	132385
1491	143844	132274
1492	143932	132171
1493	144018	132065
1494	144103	131958
1495	144190	131853
1496	144280	131751
1497	144368	131646
1498	144454	131541
1499	144537	131432
1500	144627	131330
1501	144712	131223
1502	144874	131187
1503	144965	131086
1504	145050	130979
1505	145140	130876
1506	145224	130769
1507	145317	130669
1508	145405	130566
1509	145492	130461
1510	145576	130354
1511	145666	130252
1512	145750	130144
1513	145850	130051
1514	146006	130008
1515	146090	129901
1516	146175	129794
1517	146264	129692
1518	146356	129591
1519	146441	129485
1520	146526	129378
1521	146613	129274
1522	146700	129169
1523	146790	129067
1524	146877	128963
1525	147149	129020
1526	147263	128939
1527	147354	128838
1528	147444	128736
1529	147532	128632
1530	147621	128530
1531	147708	128425
1532	147795	128320
1533	147882	128215
1534	147963	128106
1535	148050	128002
1536	148135	127895
1537	148269	127831
1538	148393	127759
1539	148473	127648
1540	148565	127548
1541	148648	127440
1542	148738	127338
1543	148824	127233
1544	148931	127146
1545	149019	127042
1546	149110	126941
1547	149195	126835
1548	149279	126728
1549	149441	126688
1550	149534	126588
1551	149620	126483
1552	149712	126383
1553	149799	126278
1554	149886	126174
1555	149978	126074
1556	150071	125975
1557	150160	125872
1558	150244	125766
1559	150327	125658
1560	150417	125556
1561	150590	125524
1562	150680	125422
1563	150769	125320
1564	150856	125215
1565	150942	125110
1566	151026	125004
1567	151116	124902
1568	151204	124799
1569	151293	124696
1570	151378	124591
1571	151467	124488
1572	151552	124383
1573	151862	124461
1574	151947	124355
1575	152031	124249
1576	152123	124148
1577	152215	124048
1578	152299	123942
1579	152387	123838
1580	152474	123734
1581	152559	123629
1582	152648	123526
1583	152731	123419
1584	152818	123315
1585	152991	123280
1586	153089	123185
1587	153172	123077
1588	153259	122973
1589	153343	122867
1590	153433	122766
1591	153522	122663
1592	153602	122553
1593	153697	122456
1594	153806	122370
1595	153894	122267
1596	154055	122221
1597	154143	122118
1598	154227	122012
1599	154315	121909
1600	154399	121802
1601	154484	121697
1602	154576	121597
1603	154664	121494
1604	154756	121394
1605	154848	121294
1606	154934	121190
1607	155019	121084
1608	155335	121159
1609	155419	121053
1610	155503	120947
1611	155594	120846
1612	155684	120744
1613	155771	120641
1614	155862	120540
1615	155941	120429
1616	156028	120326
1617	156111	120219
1618	156195	120113
1619	156280	120007
1620	156438	119958
1621	156528	119857
1622	156612	119750
1623	156698	119646
1624	156784	119542
1625	156868	119435
1626	156958	119334
1627	157045	119231
1628	157130	119126
1629	157219	119024
1630	157303	118917
1631	157386	118811
1632	157546	118762
1633	157646	118668
1634	157735	118566
1635	157819	118460
1636	157909	118360
1637	157997	118256
1638	158089	118157
1639	158176	118054
1640	158267	117952
1641	158356	117851
1642	158442	117747
1643	158543	117654
1644	158717	117614
1645	158807	117513
1646	158893	117409
1647	158989	117312
1648	159078	117210
1649	159174	117114
1650	159269	117016
1651	159364	116919
1652	159460	116821
1653	159546	116717
1654	159632	116613
1655	159947	116676
1656	160032	116571
1657	160120	116469
1658	160208	116366
1659	160299	116265
1660	160385	116161
1661	160478	116061
1662	160563	115956
1663	160654	115856
1664	160738	115751
